"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","PHI @ WSH",".48","7.15","28.16","4.74","2.75","1.02",".11",".86","2.39","10.95","33.92","53.79","31.91","3137"
"Noah Syndergaard","Mets","COL @ NYM",".52","6.99","27.19","5.38","3.64","1.04",".12",".58","1.29","9.03","30.78","48.63","28.50","11762"
"Justin Verlander","Astros","HOU @ ARI",".58","7.09","28.72","5.41","3.33","1.17",".24",".68","2.58","9.24","29.37","48.19","27.82","8700"
"Chris Sale","Red Sox","BOS @ TEX",".58","6.54","26.77","5.50","3.71","1.00",".10",".70","2.21","8.48","26.46","43.93","24.85","10603"
"Chris Archer","Rays","TOR @ TB",".39","6.27","25.22","5.09","3.28","1.07",".06",".68","1.78","7.09","23.45","38.33","21.57","6345"
"Andrew Triggs","Athletics","BAL @ OAK",".49","6.64","26.75","5.30","3.41","1.07",".10",".73","2.10","6.46","22.81","37.91","21.03","13533"
"Michael Soroka","Braves","SF @ ATL",".45","6.61","26.96","5.88","3.68","1.40",".17",".63","1.81","6.10","21.25","35.99","19.61","18383"
"Jakob Junis","Royals","DET @ KC",".45","6.62","26.88","6.11","4.28","1.21",".14",".49","1.54","5.54","20.42","34.70","18.73","13619"
"Kyle Gibson","Twins","MIN @ CWS",".46","6.09","25.40","5.32","3.60","1.00",".15",".57","2.41","5.95","19.57","33.84","18.18","10123"
"Marco Estrada","Blue Jays","TOR @ TB",".35","6.47","26.67","5.77","3.71","1.15",".17",".73","2.08","5.74","19.33","33.39","17.85","1118"
"Mike Clevinger","Indians","CLE @ NYY",".38","5.93","25.60","5.41","3.26","1.12",".11",".93","2.98","6.66","18.39","33.08","17.39","12808"
"Jon Lester","Cubs","CHC @ STL",".37","5.96","25.37","5.59","3.45","1.16",".10",".88","2.44","5.90","17.52","31.24","16.35","4930"
"Chad Kuhl","Pirates","PIT @ MIL",".36","5.96","25.67","5.78","3.70","1.25",".10",".73","2.64","5.63","16.54","30.39","15.55","14975"
"Chase Anderson","Brewers","PIT @ MIL",".37","6.18","25.95","5.93","3.71","1.30",".12",".80","2.07","5.02","16.61","29.71","15.30","6895"
"Domingo German","Yankees","CLE @ NYY",".34","5.81","25.21","5.58","3.37","1.20",".09",".93","2.79","5.64","15.76","29.18","14.82","17149"
"Ross Stripling","Dodgers","LAD @ SD",".41","6.12","26.12","6.66","4.52","1.23",".19",".72","1.79","5.05","15.74","29.09","14.67","13273"
"Shohei Ohtani","Angels","LAA @ SEA",".34","5.71","24.78","5.90","3.67","1.10",".11","1.02","2.31","5.77","15.69","28.85","14.75","19755"
"Michael Wacha","Cardinals","CHC @ STL",".34","5.96","25.47","5.79","3.67","1.24",".11",".76","2.36","5.11","15.75","28.79","14.62","14078"
"Matt Boyd","Tigers","DET @ KC",".32","6.64","28.37","6.85","4.63","1.39",".15",".68","2.28","4.61","15.16","28.65","14.27","15440"
"Felix Hernandez","Mariners","LAA @ SEA",".33","5.40","22.89","4.89","2.77",".97",".06","1.10","2.27","5.41","15.86","27.66","14.68","4772"
"Kyle Freeland","Rockies","COL @ NYM",".23","5.63","23.81","5.31","3.41","1.07",".10",".73","2.10","5.08","15.59","27.55","14.35","16256"
"Alex Cobb","Orioles","BAL @ OAK",".27","6.26","26.47","6.31","3.62","1.50",".10","1.09","1.88","4.68","14.76","27.00","13.57","6562"
"Andrew Suarez","Giants","SF @ ATL",".28","5.82","25.20","6.32","4.04","1.45",".16",".67","2.08","4.92","14.12","26.76","13.18","18300"
"Jake Arrieta","Phillies","PHI @ WSH",".24","5.21","21.95","4.68","3.01",".95",".09",".63","2.20","4.84","14.91","25.81","13.75","4153"
"James Shields","White Sox","MIN @ CWS",".27","6.24","26.93","5.75","3.45","1.16",".14","1.00","3.10","4.56","13.83","26.63","12.89","7059"
"Eric Lauer","Padres","LAD @ SD",".32","5.82","25.56","6.03","3.86","1.38",".12",".68","2.75","4.72","13.35","26.17","12.57","19316"
"Brandon Finnegan","Reds","MIA @ CIN",".34","5.57","24.91","5.78","3.53","1.13",".07","1.04","3.04","4.69","12.16","24.59","11.55","16208"
"Dan Straily","Marlins","MIA @ CIN",".35","5.96","26.44","6.44","3.81","1.30",".13","1.21","2.74","4.51","11.88","24.26","11.26","9460"
"Matt Koch","Diamondbacks","HOU @ ARI",".20","5.93","25.79","6.77","4.31","1.44",".20",".82","1.84","3.75","11.00","22.30","10.11","13420"
"Doug Fister","Rangers","BOS @ TEX",".18","5.46","24.31","6.33","3.95","1.27",".10","1.01","2.23","3.76","9.32","19.99","8.69","9425"
