"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","CHC @ WSH",".53","7.27","29.11","5.51","3.48","1.35",".07",".61","2.25","8.95","29.75","48.31","28.05","3137"
"Noah Syndergaard","Mets","PHI @ NYM",".43","6.57","26.72","5.47","3.82","1.04",".08",".53","2.05","7.50","24.59","40.83","22.85","11762"
"Jose Berrios","Twins","KC @ MIN",".49","6.46","26.49","5.56","3.52","1.23",".13",".68","2.15","7.16","23.11","38.90","21.53","14168"
"Gio Gonzalez","Brewers","SF @ MIL",".48","6.57","27.05","5.63","3.86","1.08",".11",".58","2.33","6.72","22.39","38.16","20.88","7448"
"Jack Flaherty","Cardinals","STL @ DET",".46","6.29","25.78","5.53","3.61","1.09",".26",".58","1.90","6.78","22.19","37.18","20.55","17479"
"Matt Shoemaker","Angels","LAA @ CWS",".43","5.89","24.59","5.63","3.36","1.06",".17","1.04","1.81","6.54","19.52","33.39","18.13","4776"
"Matt Boyd","Tigers","STL @ DET",".27","6.06","25.46","6.00","3.62","1.32",".15",".92","1.79","6.29","18.48","32.24","17.12","15440"
"Matt Harvey","Reds","SD @ CIN",".34","6.13","25.67","6.43","4.04","1.27",".10","1.01","1.40","5.98","17.99","31.52","16.63","11713"
"Ivan Nova","Pirates","MIA @ PIT",".43","6.82","27.58","6.51","4.53","1.29",".10",".59","1.16","4.35","18.34","31.39","16.62","1994"
"Walker Buehler","Dodgers","LAD @ COL",".38","5.58","24.10","5.89","3.54","1.22",".22",".92","2.00","6.36","17.23","30.78","16.24","19374"
"Zach Eflin","Phillies","PHI @ NYM",".31","6.04","25.27","5.76","3.58","1.25",".14",".80","1.90","5.42","17.32","30.37","15.92","13774"
"Ryan Yarbrough","Rays","BAL @ TB",".00","5.92","24.70","5.53","3.61","1.14",".10",".68","1.98","6.17","17.80","29.08","16.36","16502"
"Charlie Morton","Astros","HOU @ BOS",".36","5.83","25.83","5.81","3.55","1.44",".16",".66","3.15","5.72","15.22","29.24","14.55","4676"
"Eduardo Rodriguez","Red Sox","HOU @ BOS",".35","5.85","25.56","6.09","4.00","1.38",".12",".59","2.54","5.43","15.34","28.89","14.46","13164"
"Julio Teheran","Braves","ATL @ ARI",".33","5.50","23.93","5.14","2.98","1.05",".27",".85","2.82","5.51","15.20","27.84","14.29","6797"
"Robbie Erlin","Padres","SD @ CIN",".38","6.07","25.50","6.80","4.57","1.29",".16",".78","1.10","4.61","15.38","27.80","14.08","10354"
"Felix Hernandez","Mariners","NYY @ SEA",".35","5.73","24.54","5.39","3.27","1.05",".07","1.01","2.49","5.06","15.12","27.57","14.02","4772"
"Chris Stratton","Giants","SF @ MIL",".26","5.90","25.29","6.07","3.81","1.19",".11",".96","2.10","5.07","14.74","27.31","13.69","13761"
"Wei-Yin Chen","Marlins","MIA @ PIT",".32","6.19","25.78","6.28","4.08","1.45",".12",".63","1.61","4.21","15.06","27.27","13.70","13071"
"Lance Lynn","Yankees","NYY @ SEA",".36","5.82","25.57","5.82","3.85","1.09",".13",".75","2.95","4.96","14.06","27.25","13.31","2520"
"Edwin Jackson","Athletics","TEX @ OAK",".42","5.69","24.42","5.46","3.16","1.22",".10",".99","2.48","4.74","14.51","26.73","13.47","1841"
"Adam Plutko","Indians","CLE @ TOR",".39","5.89","24.73","6.02","3.23","1.45",".12","1.22","1.49","4.46","14.49","25.95","13.17","15846"
"Jaime Garcia","Cubs","CHC @ WSH",".24","5.78","25.41","5.97","3.97","1.37",".10",".52","2.78","4.54","13.00","25.69","12.25","8137"
"James Shields","White Sox","LAA @ CWS",".28","5.80","25.30","5.69","3.33","1.12",".12","1.12","2.82","4.75","13.07","25.31","12.19","7059"
"Clay Buchholz","Diamondbacks","ATL @ ARI",".34","5.96","25.27","6.29","3.88","1.41",".18",".82","1.67","3.99","13.45","25.00","12.24","3543"
"David Hess","Orioles","BAL @ TB",".27","5.48","24.23","5.91","3.86","1.14",".20",".72","2.59","4.69","12.41","24.54","11.73","16130"
"Sean Reid-Foley","Blue Jays","CLE @ TOR",".29","5.46","23.95","5.48","3.08","1.24",".08","1.07","2.63","4.69","12.67","24.33","11.86","17034"
"Kyle Freeland","Rockies","LAD @ COL",".29","5.56","24.87","6.35","3.93","1.40",".15",".88","2.40","4.38","11.23","23.09","10.61","16256"
"Jorge Lopez","Royals","KC @ MIN",".24","5.41","24.31","6.26","4.11","1.34",".18",".64","2.44","3.92","10.07","21.36","9.53","14527"
"Yohander Mendez","Rangers","TEX @ OAK",".25","5.16","23.22","5.86","3.17","1.29",".11","1.30","2.41","4.08","9.31","19.67","8.77","14391"
