"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Yu Darvish","Cubs","CHC @ MIL",".46","6.44","26.20","5.20","3.29",".98",".12",".81","2.23","8.60","26.50","43.64","24.83","13074"
"Gerrit Cole","Astros","SD @ HOU",".51","7.05","28.74","6.16","3.90","1.26",".16",".83","2.01","7.39","24.72","41.41","23.23","13125"
"Sonny Gray","Yankees","BAL @ NYY",".49","6.57","27.09","5.56","3.43",".99",".07","1.06","2.29","7.66","24.03","40.39","22.49","12768"
"Zack Greinke","Diamondbacks","ARI @ STL",".38","6.70","27.68","5.76","3.76","1.15",".16",".68","2.38","6.76","22.27","38.13","20.88","1943"
"Vince Velasquez","Phillies","MIA @ PHI",".46","6.03","24.97","5.01","3.10",".97",".09",".85","2.33","7.26","22.64","37.90","21.11","11189"
"Trevor Bauer","Indians","KC @ CLE",".49","6.84","28.80","6.08","3.86","1.39",".11",".72","2.83","6.57","21.40","37.68","20.28","12703"
"Michael Fulmer","Tigers","DET @ CWS",".41","6.54","27.24","6.21","4.19","1.02",".18",".82","2.02","6.52","20.94","36.34","19.61","13218"
"Gio Gonzalez","Nationals","NYM @ WSH",".41","6.81","28.75","6.21","4.06","1.28",".12",".75","2.75","5.78","19.31","34.66","18.18","7448"
"Rick Porcello","Red Sox","TB @ BOS",".48","6.80","28.24","6.90","4.47","1.52",".22",".70","1.60","5.63","19.55","34.32","18.25","2717"
"Rich Hill","Dodgers","LAD @ SF",".38","5.95","25.44","5.22","3.60","1.06",".13",".44","2.95","6.04","18.89","33.56","17.76","4806"
"Chris Stratton","Giants","LAD @ SF",".36","6.69","28.29","6.19","4.15","1.29",".17",".58","2.72","5.48","18.42","33.46","17.31","13761"
"Lucas Giolito","White Sox","DET @ CWS",".34","6.48","27.60","6.19","4.15","1.09",".13",".82","2.65","5.80","18.10","32.94","17.03","15474"
"Zach Davies","Brewers","CHC @ MIL",".28","6.21","26.29","6.15","3.96","1.14",".15",".90","2.06","6.00","18.16","32.37","16.93","13183"
"Marcus Stroman","Blue Jays","TOR @ TEX",".42","6.17","26.48","5.78","3.66","1.14",".12",".87","2.82","5.83","17.75","32.34","16.73","13431"
"Chad Kuhl","Pirates","CIN @ PIT",".37","6.41","27.19","5.92","4.04","1.17",".12",".59","2.69","5.30","17.75","32.28","16.61","14975"
"Michael Wacha","Cardinals","ARI @ STL",".36","6.44","26.87","5.82","3.99","1.24",".19",".40","2.41","4.97","17.98","32.07","16.63","14078"
"Steven Matz","Mets","NYM @ WSH",".33","5.83","25.11","5.73","3.83","1.16",".11",".63","2.53","5.43","16.37","29.98","15.35","13361"
"Andrew Triggs","Athletics","OAK @ LAA",".39","6.11","25.83","5.81","3.50","1.10",".09","1.11","2.23","5.05","16.37","29.45","15.15","13533"
"JC Ramirez","Angels","OAK @ LAA",".33","6.16","26.31","5.98","3.52","1.14",".09","1.23","2.38","5.23","15.85","29.02","14.73","8302"
"Sal Romano","Reds","CIN @ PIT",".37","6.33","26.95","6.31","4.26","1.33",".18",".53","2.32","4.33","15.30","28.66","14.22","13690"
"Jose Berrios","Twins","SEA @ MIN",".38","5.92","25.52","6.22","4.28","1.14",".14",".66","2.20","4.82","15.19","28.38","14.20","14168"
"Anibal Sanchez","Braves","ATL @ COL",".34","5.94","26.12","6.88","4.24","1.35",".17","1.11","2.04","5.40","14.42","27.81","13.68","3284"
"Mike Minor","Rangers","TOR @ TEX",".29","5.82","25.27","5.78","3.30","1.33",".07","1.08","2.57","4.82","13.99","26.49","13.04","10021"
"Jake Faria","Rays","TB @ BOS",".28","5.86","26.19","6.18","3.78","1.43",".13",".84","3.11","4.91","12.94","26.26","12.40","13699"
"Ian Kennedy","Royals","KC @ CLE",".24","5.36","24.00","5.45","2.93","1.38",".12","1.02","3.02","4.76","12.02","23.94","11.41","6986"
"Mike Leake","Mariners","SEA @ MIN",".31","5.68","24.83","6.74","4.17","1.39",".19",".99","1.61","4.19","12.04","23.66","11.19","10130"
"Bryan Mitchell","Padres","SD @ HOU",".25","5.74","25.39","6.35","4.12","1.33",".13",".76","2.52","4.05","11.43","23.54","10.78","11479"
"Dillon Peters","Marlins","MIA @ PHI",".23","5.21","23.71","5.29","3.24","1.08",".11",".86","3.42","4.45","10.89","22.74","10.48","18790"
"Chad Bettis","Rockies","ATL @ COL",".33","5.51","24.44","6.56","4.25","1.43",".22",".65","1.97","3.68","10.84","22.24","10.16","10587"
"Chris Tillman","Orioles","BAL @ NYY",".22","4.98","22.36","5.01","2.91",".96",".09","1.05","2.95","3.99","10.02","20.38","9.47","5279"
