"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Sean Newcomb","Braves","COL @ ATL",".39","6.05","25.86","5.02","3.23",".97",".10",".72","3.35","7.28","20.79","37.81","19.85","16943"
"Gio Gonzalez","Nationals","NYN @ WAS",".44","6.76","28.35","6.55","4.60","1.25",".11",".59","2.33","5.96","19.72","36.46","18.78","7448"
"Blake Snell","Rays","TBA @ SLN",".38","5.93","25.48","5.32","3.36","1.09",".08",".79","2.97","6.66","19.05","35.08","18.14","13543"
"Eduardo Rodriguez","Red Sox","BAL @ BOS",".38","6.08","25.74","6.13","3.43","1.18",".07","1.44","1.96","6.73","18.79","34.09","17.69","13164"
"Marco Estrada","Blue Jays","MIN @ TOR",".40","6.06","25.45","5.45","2.94","1.22",".13","1.17","2.42","6.07","18.36","33.29","17.15","1118"
"Carlos Rodon","White Sox","DET @ CHA",".34","6.00","25.88","5.73","3.80","1.00",".06",".88","2.80","6.25","17.66","33.30","16.82","16137"
"Gerrit Cole","Pirates","PIT @ CIN",".39","6.27","26.69","6.28","4.10","1.08",".15",".95","2.40","5.88","17.55","33.12","16.67","13125"
"Sean Manaea","Athletics","TEX @ OAK",".35","5.87","24.80","5.49","3.42","1.06",".09",".92","2.38","5.98","17.78","32.57","16.67","15873"
"Kyle Hendricks","Cubs","CHN @ PHI",".50","5.98","24.90","5.86","3.76","1.09",".15",".85","1.80","5.37","17.82","32.32","16.58","12049"
"Madison Bumgarner","Giants","SFN @ ARI",".36","5.81","24.86","6.14","3.58","1.30",".15","1.10","1.92","6.31","17.37","32.21","16.41","5524"
"Sonny Gray","Yankees","SEA @ NYA",".45","6.19","26.31","6.19","4.10","1.15",".06",".89","2.30","5.31","16.81","31.92","15.86","12768"
"Cole Hamels","Rangers","TEX @ OAK",".37","5.96","25.35","5.65","3.35","1.21",".08","1.00","2.42","5.50","16.63","31.06","15.60","4972"
"Luis Castillo","Reds","PIT @ CIN",".34","5.99","25.55","5.95","3.89","1.07",".13",".86","2.38","5.42","16.31","31.02","15.35","15689"
"Brad Peacock","Astros","HOU @ ANA",".35","5.62","24.15","5.14","3.16",".92",".06","1.00","2.79","5.48","15.72","29.61","14.79","5401"
"Buck Farmer","Tigers","DET @ CHA",".36","5.41","22.80","5.26","3.46",".85",".11",".84","2.01","5.37","16.25","29.23","15.13","14814"
"Dinelson Lamet","Padres","SDN @ MIA",".34","5.53","24.01","5.17","3.42",".94",".13",".68","2.91","5.41","15.54","29.49","14.71","17186"
"Ross Stripling","Dodgers","MIL @ LAN",".41","5.61","23.48","5.29","3.38","1.04",".05",".82","2.01","4.91","16.17","29.16","14.95","13273"
"Mike Clevinger","Indians","KCA @ CLE",".40","5.69","24.21","5.51","3.45","1.09",".06",".92","2.25","5.01","15.52","29.01","14.48","12808"
"Taijuan Walker","Diamondbacks","SFN @ ARI",".36","6.05","26.06","6.33","3.92","1.29",".14",".98","2.24","4.93","14.76","28.93","13.89","11836"
"Tyler Skaggs","Angels","HOU @ ANA",".35","5.62","23.71","5.42","3.45","1.05",".06",".87","2.11","4.86","15.36","28.39","14.23","10190"
"Kyle Freeland","Rockies","COL @ ATL",".34","5.95","26.08","6.56","4.55","1.26",".11",".64","2.47","4.04","12.31","26.01","11.75","16256"
"Kevin Gausman","Orioles","BAL @ BOS",".34","5.69","25.07","6.48","3.98","1.47",".09",".94","2.25","4.55","12.36","25.70","11.78","14107"
"Odrisamer Despaigne","Marlins","SDN @ MIA",".34","5.51","23.79","5.48","3.71","1.04",".19",".53","2.54","3.82","12.46","24.78","11.61","16017"
"Jason Hammel","Royals","KCA @ CLE",".29","5.44","24.18","6.03","3.58","1.23",".08","1.14","2.53","4.45","11.32","23.92","10.77","4538"
"Robert Gsellman","Mets","NYN @ WAS",".30","5.58","24.36","6.43","4.53","1.23",".09",".58","2.00","3.63","11.17","23.56","10.49","13696"
"Zach Davies","Brewers","MIL @ LAN",".28","5.66","25.04","6.30","3.93","1.28",".08","1.01","2.46","3.84","10.55","23.04","9.98","13183"
"Ben Lively","Phillies","CHN @ PHI",".22","5.33","23.67","5.78","3.32","1.06",".07","1.33","2.52","4.29","10.49","22.37","9.89","14932"
"Mike Leake","Cardinals","TBA @ SLN",".27","5.10","21.86","5.69","3.64","1.15",".10",".79","1.51","3.44","10.93","21.09","10.00","10130"
"Dillon Gee","Twins","MIN @ TOR",".28","5.01","21.95","5.24","3.00","1.13",".07","1.04","2.25","3.78","10.51","21.07","9.77","7396"
"Yovani Gallardo","Mariners","SEA @ NYA",".24","4.98","22.48","5.69","3.51","1.02",".07","1.10","2.50","3.64","8.62","19.41","8.20","8173"
