"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Robbie Ray","Diamondbacks","SF @ ARI",".37","6.23","26.69","5.45","3.32","1.24",".12",".77","3.03","8.10","22.84","39.78","21.73","11486"
"Andrew Triggs","Athletics","CWS @ OAK",".56","6.49","26.45","5.66","3.59","1.13",".15",".79","1.87","6.60","22.69","38.04","21.05","13533"
"Kenta Maeda","Dodgers","LAD @ SD",".45","5.87","23.67","4.69","2.87",".85",".13",".84","1.80","7.18","23.24","37.51","21.45","18498"
"Luke Weaver","Cardinals","STL @ CHC",".39","6.37","26.77","5.30","3.23","1.17",".12",".78","2.91","7.22","22.04","38.12","20.75","16918"
"Carlos Carrasco","Indians","CLE @ MIN",".40","6.17","26.06","5.48","3.26","1.15",".16",".91","2.55","7.52","21.99","37.89","20.71","6632"
"Cole Hamels","Rangers","TEX @ TB",".41","6.54","27.23","5.69","3.71","1.06",".14",".78","2.56","6.96","21.91","37.85","20.59","4972"
"J.A. Happ","Blue Jays","KC @ TOR",".45","6.87","28.50","6.02","3.99","1.36",".14",".54","2.51","6.12","21.31","37.09","19.99","7410"
"Jake Faria","Rays","TEX @ TB",".32","6.05","25.63","4.92","3.07",".90",".09",".86","3.08","7.24","21.12","36.57","19.86","13699"
"Chad Kuhl","Pirates","COL @ PIT",".38","6.44","27.01","5.66","3.82","1.10",".13",".60","2.68","6.16","20.09","35.37","18.79","14975"
"Gerrit Cole","Astros","HOU @ SEA",".42","6.53","27.65","6.43","4.08","1.26",".12",".97","2.21","6.58","19.93","35.26","18.82","13125"
"Tanner Roark","Nationals","WSH @ NYM",".38","6.69","28.25","5.61","3.44","1.04",".10","1.03","3.16","6.24","19.77","35.16","18.68","8753"
"Jon Lester","Cubs","STL @ CHC",".34","6.31","26.55","5.43","3.31","1.21",".10",".81","2.75","6.41","19.89","34.87","18.58","4930"
"Steven Matz","Mets","WSH @ NYM",".37","6.15","25.63","5.58","3.73","1.06",".10",".69","2.23","6.03","19.53","33.90","18.13","13361"
"Kevin Gausman","Orioles","BAL @ DET",".41","6.33","27.14","6.49","4.38","1.31",".19",".61","2.30","6.12","18.68","33.93","17.68","14107"
"Matt Boyd","Tigers","BAL @ DET",".33","6.22","26.66","6.35","4.26","1.11",".18",".80","2.26","5.76","17.36","31.71","16.30","15440"
"Jose Berrios","Twins","CLE @ MIN",".32","5.89","25.30","5.21","3.25","1.12",".13",".71","3.02","5.85","17.38","31.38","16.32","14168"
"Tyler Skaggs","Angels","BOS @ LAA",".38","6.10","25.65","5.51","3.64","1.02",".06",".78","2.46","5.31","17.63","31.32","16.34","10190"
"Ian Kennedy","Royals","KC @ TOR",".30","5.93","25.35","5.19","2.81","1.34",".13",".91","2.92","5.88","17.25","31.02","16.15","6986"
"Zach Davies","Brewers","CIN @ MIL",".42","6.46","27.18","6.07","4.12","1.14",".17",".63","2.41","4.49","16.53","30.20","15.31","13183"
"Chris Stratton","Giants","SF @ ARI",".37","6.25","27.06","6.34","4.04","1.40",".25",".64","2.62","5.15","15.89","30.00","15.01","13761"
"Rick Porcello","Red Sox","BOS @ LAA",".36","6.52","27.40","6.54","4.14","1.17",".09","1.14","1.89","4.79","16.18","29.34","15.00","2717"
"Vince Velasquez","Phillies","PHI @ ATL",".34","5.66","24.52","5.70","3.51","1.23",".16",".80","2.40","5.27","15.40","28.36","14.44","11189"
"Luis Perdomo","Padres","LAD @ SD",".25","5.93","25.75","5.65","3.59","1.09",".08",".88","2.90","5.05","14.85","28.05","13.90","14682"
"Tyler Mahle","Reds","CIN @ MIL",".31","5.82","25.00","5.65","3.40","1.12",".14",".99","2.48","5.06","15.05","27.81","14.01","16358"
"Kyle Freeland","Rockies","COL @ PIT",".36","6.06","26.15","5.70","3.99","1.05",".13",".53","2.96","4.34","14.70","27.95","13.74","16256"
"Brandon McCarthy","Braves","PHI @ ATL",".30","5.37","22.82","5.46","3.39","1.14",".14",".79","1.79","4.50","14.16","25.23","13.04","4662"
"Mike Leake","Mariners","HOU @ SEA",".32","6.09","25.89","6.48","4.06","1.37",".08",".97","1.72","4.00","13.57","25.48","12.41","10130"
"Carson Fulmer","White Sox","CWS @ OAK",".17","4.86","22.89","4.99","2.74","1.14",".09","1.02","3.87","3.91","7.81","18.55","7.72","18311"
