"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Chris Sale","Red Sox","BOS @ OAK",".47","6.85","27.63","5.36","3.09","1.15",".09","1.03","2.13","9.44","29.02","47.14","27.27","10603"
"Stephen Strasburg","Nationals","WSH @ LAD",".41","6.38","26.06","5.12","2.93","1.07",".08","1.05","2.22","8.81","26.27","43.19","24.59","10131"
"Aaron Nola","Phillies","PIT @ PHI",".48","7.04","28.65","5.96","3.95","1.09",".13",".78","2.13","7.58","25.43","42.49","23.85","16149"
"Jacob deGrom","Mets","NYM @ ATL",".45","6.96","28.56","6.32","4.23","1.47",".15",".46","1.96","6.41","22.72","38.85","21.31","10954"
"Zack Godley","Diamondbacks","SD @ ARI",".43","6.45","26.93","5.91","3.71","1.23",".22",".76","2.26","7.39","22.61","38.88","21.24","14862"
"Blake Snell","Rays","MIN @ TB",".37","6.11","26.02","5.06","3.30",".99",".08",".68","3.20","7.54","21.97","38.25","20.79","13543"
"James Paxton","Mariners","SEA @ TEX",".54","6.43","27.07","5.96","4.12","1.19",".10",".55","2.44","6.77","21.90","38.18","20.68","11828"
"Carlos Martinez","Cardinals","CIN @ STL",".48","6.58","27.63","5.65","3.97","1.14",".09",".45","2.91","6.53","21.75","38.14","20.52","11682"
"Mike Clevinger","Indians","CLE @ BAL",".48","6.20","26.04","5.22","3.35",".93",".07",".88","2.80","6.95","21.53","37.18","20.24","12808"
"Yu Darvish","Cubs","CHC @ COL",".46","6.02","25.71","5.76","3.49","1.23",".15",".89","2.44","7.38","21.15","36.96","20.01","13074"
"Dallas Keuchel","Astros","HOU @ CWS",".51","6.22","26.31","5.85","3.75","1.12",".13",".85","2.40","6.80","20.86","36.46","19.65","9434"
"Julio Teheran","Braves","NYM @ ATL",".32","6.69","27.85","5.79","3.59","1.32",".09",".79","2.54","5.76","19.54","34.28","18.14","6797"
"Brent Suter","Brewers","MIA @ MIL",".46","6.16","25.23","5.55","3.76","1.09",".10",".60","1.75","5.01","18.83","32.08","17.22","13942"
"Hyun-Jin Ryu","Dodgers","WSH @ LAD",".30","5.94","24.81","5.67","3.56","1.10",".08",".93","1.89","5.94","18.29","31.73","16.91","14444"
"Sean Manaea","Athletics","BOS @ OAK",".30","6.48","26.97","6.12","3.91","1.19",".09",".93","2.02","5.24","17.61","31.21","16.23","15873"
"Garrett Richards","Angels","SF @ LAA",".44","5.41","23.08","4.74","3.08",".93",".07",".67","2.59","5.62","17.60","30.55","16.49","9784"
"Marcus Stroman","Blue Jays","TOR @ NYY",".33","6.21","26.53","5.98","3.90","1.14",".07",".88","2.53","5.38","16.69","30.59","15.63","13431"
"Kyle Gibson","Twins","MIN @ TB",".34","6.06","26.01","5.84","3.86","1.10",".16",".72","2.64","5.37","16.54","30.44","15.52","10123"
"Jordan Montgomery","Yankees","TOR @ NYY",".37","5.73","23.66","5.21","3.24","1.07",".05",".85","1.75","5.00","17.18","29.23","15.68","16511"
"Danny Duffy","Royals","KC @ DET",".40","5.88","25.61","6.22","4.11","1.25",".16",".70","2.37","5.28","15.72","29.46","14.83","3542"
"Mike Fiers","Tigers","KC @ DET",".29","5.79","25.40","6.15","3.82","1.22",".14",".98","2.46","4.85","13.61","26.32","12.78","7754"
"Steven Brault","Pirates","PIT @ PHI",".24","5.31","23.18","5.22","3.31","1.08",".10",".72","2.60","4.88","13.81","25.66","12.97","15291"
"Clayton Richard","Padres","SD @ ARI",".31","6.04","26.55","6.80","4.28","1.58",".23",".72","2.31","4.55","13.12","26.17","12.42","3551"
"Tyler Anderson","Rockies","CHC @ COL",".21","5.12","22.98","5.93","3.47","1.27",".12","1.08","2.17","5.14","12.32","23.96","11.73","12880"
"Jose Urena","Marlins","MIA @ MIL",".25","5.77","25.65","5.70","3.48","1.22",".11",".89","3.32","4.33","11.87","24.35","11.26","11589"
"Homer Bailey","Reds","CIN @ STL",".26","5.93","25.97","6.49","4.29","1.34",".12",".73","2.34","3.88","11.96","24.13","11.18","8362"
"Lucas Giolito","White Sox","HOU @ CWS",".22","5.56","25.55","5.91","3.72","1.17",".08",".95","3.66","4.00","9.37","21.56","9.10","15474"
"Chris Tillman","Orioles","CLE @ BAL",".23","5.33","23.47","5.43","3.22","1.15",".08",".98","2.66","3.37","9.83","20.11","9.09","5279"
"Bartolo Colon","Rangers","SEA @ TEX",".20","5.57","24.79","7.34","4.80","1.49",".14",".91","1.37","3.56","9.29","20.11","8.65","375"
"Derek Holland","Giants","SF @ LAA",".19","4.93","22.84","5.83","3.28","1.09",".09","1.37","2.82","3.44","6.75","16.62","6.53","4141"
