"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Justin Verlander","Astros","HOU @ OAK",".55","7.32","29.08","5.61","3.36","1.21",".12",".91","1.98","7.93","27.57","44.56","25.88","8700"
"Mike Clevinger","Indians","CLE @ CWS",".48","6.51","26.93","5.70","3.71","1.11",".20",".68","2.28","7.28","23.04","39.18","21.59","12808"
"Vince Velasquez","Phillies","COL @ PHI",".39","6.06","25.32","5.37","3.41","1.03",".12",".82","2.31","7.26","21.55","36.72","20.15","11189"
"Anibal Sanchez","Braves","SD @ ATL",".42","6.83","28.17","6.49","4.04","1.26",".13","1.07","1.75","6.39","20.88","35.75","19.44","3284"
"Domingo German","Yankees","TB @ NYY",".45","6.30","26.32","5.80","3.90","1.12",".09",".68","2.28","6.46","20.46","35.59","19.10","17149"
"Dan Straily","Marlins","SF @ MIA",".36","6.61","27.99","6.30","3.95","1.34",".13",".88","2.41","5.59","17.73","31.98","16.55","9460"
"Dereck Rodriguez","Giants","SF @ MIA",".40","6.20","26.25","6.11","4.03","1.15",".18",".75","2.06","5.50","17.51","31.33","16.27","14509"
"David Price","Red Sox","BOS @ SEA",".40","5.83","24.66","5.73","3.75","1.03",".10",".85","2.00","5.59","17.18","30.32","15.94","3184"
"Blake Snell","Rays","TB @ NYY",".27","5.58","24.38","5.26","3.12","1.11",".06",".97","2.88","6.38","16.61","30.24","15.71","13543"
"Carlos Rodon","White Sox","CLE @ CWS",".25","5.53","23.88","5.17","3.17","1.09",".09",".82","2.67","6.16","16.68","29.92","15.68","16137"
"German Marquez","Rockies","COL @ PHI",".30","5.50","23.93","5.23","3.25","1.03",".18",".77","2.74","5.99","16.31","29.53","15.39","15038"
"Jason Vargas","Mets","NYM @ ARI",".40","5.89","25.28","5.99","3.70","1.26",".24",".79","2.23","5.30","15.93","29.17","14.88","8044"
"Tyson Ross","Padres","SD @ ATL",".33","5.92","26.06","5.90","3.79","1.29",".17",".64","3.06","5.23","14.63","28.32","13.88","7872"
"Lance Lynn","Twins","MIN @ DET",".36","5.86","25.60","5.96","3.72","1.24",".27",".74","2.67","5.14","14.58","27.75","13.75","2520"
"Michael Fulmer","Tigers","MIN @ DET",".34","5.74","24.50","5.65","3.44","1.19",".24",".78","2.17","4.56","14.34","26.30","13.22","13218"
"Frankie Montas","Athletics","HOU @ OAK",".24","6.12","26.20","6.36","4.15","1.29",".09",".84","2.08","4.00","12.93","24.83","11.84","14309"
"Felix Hernandez","Mariners","BOS @ SEA",".28","5.41","23.09","5.48","3.22","1.16",".06","1.05","1.89","4.41","13.19","24.03","12.09","4772"
"Matt Koch","Diamondbacks","NYM @ ARI",".32","6.02","25.80","6.45","3.75","1.41",".21","1.07","1.81","4.03","12.74","24.28","11.64","13420"
