"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Justin Verlander","Astros","OAK @ HOU",".52","7.36","28.90","5.46","3.08","1.18",".14","1.06","1.78","9.12","30.31","48.10","28.37","8700"
"Rich Hill","Dodgers","LAD @ SD",".45","6.01","24.90","4.92","3.05",".99",".12",".75","2.47","7.24","22.26","37.35","20.78","4806"
"Trevor Bauer","Indians","CIN @ CLE",".45","6.27","26.96","5.93","3.78","1.35",".09",".71","2.77","7.35","21.04","37.33","20.00","12703"
"Drew Gagnon","Mets","PHI @ NYM",".36","6.28","26.00","5.59","3.36","1.08",".08","1.06","2.07","6.30","19.80","33.92","18.29","sa455094"
"Masahiro Tanaka","Yankees","NYY @ BAL",".50","6.21","25.75","6.14","3.78","1.07",".05","1.24","1.43","6.23","19.76","33.71","18.29","15764"
"Jose Quintana","Cubs","CHC @ SF",".42","6.43","27.41","6.28","4.17","1.42",".18",".52","2.48","5.94","18.62","33.72","17.55","11423"
"Pablo Lopez","Marlins","MIL @ MIA",".30","6.23","25.96","5.70","3.46","1.06",".12","1.06","2.09","6.22","18.99","32.93","17.55","17085"
"Matt Boyd","Tigers","DET @ TB",".34","6.46","27.75","6.30","4.24","1.11",".14",".81","2.79","6.03","17.68","32.59","16.82","15440"
"Miles Mikolas","Cardinals","STL @ CWS",".51","6.39","26.42","6.53","4.40","1.08",".25",".79","1.37","5.00","17.77","31.13","16.34","9803"
"Garrett Richards","Angels","SEA @ LAA",".37","5.68","23.61","5.08","3.47",".90",".07",".64","2.02","5.58","18.08","30.76","16.67","9784"
"Julio Teheran","Braves","TOR @ ATL",".37","6.38","26.82","5.75","3.32","1.26",".06","1.10","2.44","5.21","16.96","30.27","15.68","6797"
"Enyel De Los Santos","Phillies","PHI @ NYM",".38","6.28","26.19","5.54","3.41","1.07",".10",".97","2.38","5.08","17.07","30.22","15.71","sa877528"
"Jhoulys Chacin","Brewers","MIL @ MIA",".43","6.07","25.41","5.55","3.88","1.10",".14",".43","2.23","4.73","17.05","30.16","15.68","2608"
"Eric Lauer","Padres","LAD @ SD",".27","5.86","25.42","5.64","3.48","1.16",".12",".87","2.73","5.74","15.99","29.47","15.02","19316"
"Patrick Corbin","Diamondbacks","ARI @ COL",".35","5.71","25.10","6.36","3.81","1.29",".29",".97","2.15","5.99","15.45","28.99","14.65","9323"
"Sean Manaea","Athletics","OAK @ HOU",".26","6.13","26.15","6.18","3.74","1.32",".12","1.00","2.19","5.17","15.23","28.12","14.19","15873"
"Joe Musgrove","Pirates","WSH @ PIT",".35","6.23","26.40","6.31","4.05","1.33",".11",".82","1.95","4.56","15.26","28.01","14.04","12970"
"Derek Holland","Giants","CHC @ SF",".30","5.74","24.68","5.73","3.59","1.28",".18",".68","2.26","5.05","15.13","27.70","14.06","4141"
"Mike Leake","Mariners","SEA @ LAA",".35","6.49","27.44","6.86","4.45","1.28",".08","1.05","1.70","3.86","13.70","25.74","12.59","10130"
"Tyler Anderson","Rockies","ARI @ COL",".31","5.45","23.69","5.77","3.42","1.17",".29",".89","2.10","4.80","13.39","25.02","12.46","12880"
"Marcus Stroman","Blue Jays","TOR @ ATL",".36","6.05","25.88","6.72","4.57","1.37",".12",".66","1.70","3.76","12.83","24.69","11.78","13431"
"Jeremy Hellickson","Nationals","WSH @ PIT",".36","5.53","23.20","5.71","3.48","1.32",".13",".78","1.41","3.46","12.59","22.64","11.30","4371"
"Sal Romano","Reds","CIN @ CLE",".27","5.65","25.38","6.48","3.89","1.62",".10",".87","2.59","3.86","9.73","21.20","9.21","13690"
"Andrew Cashner","Orioles","NYY @ BAL",".23","5.55","24.99","6.09","3.69","1.23",".08","1.09","2.85","3.68","9.06","20.08","8.51","8782"
"Dylan Covey","White Sox","STL @ CWS",".20","4.94","22.09","5.34","3.21",".96",".09","1.07","2.45","3.86","9.37","19.17","8.78","14825"
"Aaron Slegers","Twins","KC @ MIN",".36","5.20","22.53","6.16","3.65","1.35",".12","1.04","1.27","3.17","9.76","19.04","8.84","15231"
"Ian Kennedy","Royals","KC @ MIN",".25","5.14","23.55","6.16","3.17","1.49",".16","1.34","2.47","4.19","8.68","19.28","8.31","6986"
"Yovani Gallardo","Rangers","TEX @ BOS",".20","4.96","23.14","6.48","3.80","1.44",".14","1.10","2.38","3.22","5.69","15.30","5.52","8173"
"Hector Velazquez","Red Sox","TEX @ BOS",".00","2.91","12.65","3.34","2.09",".72",".05",".47",".90","2.20","5.67","10.48","5.17","19341"
