"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Aaron Nola","Phillies","MIA @ PHI",".54","6.47","26.39","5.72","4.04","1.03",".11",".54","1.76","7.04","23.79","39.60","22.08","16149"
"Robbie Ray","Diamondbacks","SF @ ARI",".38","5.94","25.33","5.23","3.11","1.14",".12",".86","2.80","7.93","21.84","37.74","20.66","11486"
"Gerrit Cole","Astros","HOU @ LAD",".38","6.17","25.91","5.43","3.00","1.15",".08","1.21","2.44","7.48","21.35","36.58","20.02","13125"
"Trevor Cahill","Athletics","DET @ OAK",".50","6.22","25.55","5.40","3.45","1.22",".13",".60","2.08","6.23","21.02","35.59","19.44","6249"
"Jon Gray","Rockies","COL @ MIL",".40","6.08","25.35","5.80","3.58","1.18",".11",".93","1.79","6.67","20.18","34.53","18.75","14916"
"Tanner Roark","Nationals","CIN @ WSH",".49","6.56","27.23","6.43","4.60","1.00",".11",".72","1.89","5.41","18.74","33.14","17.41","8753"
"Jack Flaherty","Cardinals","STL @ PIT",".37","5.95","25.15","5.69","3.64","1.11",".13",".80","2.16","5.98","18.19","31.96","16.95","17479"
"David Price","Red Sox","NYY @ BOS",".36","5.72","24.02","5.45","3.28","1.17",".08",".92","1.89","5.78","17.53","30.36","16.21","3184"
"Ervin Santana","Twins","KC @ MIN",".37","6.02","25.07","5.86","3.64","1.16",".10",".96","1.70","5.48","17.47","30.43","16.05","3200"
"Walker Buehler","Dodgers","HOU @ LAD",".33","5.81","24.65","5.70","3.57","1.14",".05",".94","2.05","5.80","17.09","30.23","15.88","19374"
"Shane Bieber","Indians","LAA @ CLE",".50","6.22","25.74","6.40","4.20","1.41",".10",".69","1.26","4.79","17.22","30.11","15.75","19427"
"Wade Miley","Brewers","COL @ MIL",".31","5.63","24.26","5.51","3.38","1.09",".11",".93","2.40","5.90","16.41","29.54","15.38","8779"
"Julio Teheran","Braves","ATL @ NYM",".41","5.87","24.87","5.26","3.40",".96",".11",".79","2.55","5.11","16.54","29.47","15.33","6797"
"Danny Duffy","Royals","KC @ MIN",".34","5.92","25.51","5.96","3.89","1.18",".13",".76","2.41","5.55","16.02","29.49","15.04","3542"
"Jon Lester","Cubs","SD @ CHC",".40","5.58","23.59","5.69","3.26","1.12",".10","1.20","1.63","5.69","16.57","28.87","15.33","4930"
"Mike Leake","Mariners","TOR @ SEA",".41","6.65","27.49","6.77","4.44","1.55",".08",".71","1.35","4.14","16.11","28.71","14.68","10130"
"Derek Holland","Giants","SF @ ARI",".30","5.48","23.76","5.47","3.27","1.12",".21",".87","2.37","5.40","14.93","27.24","13.98","4141"
"Masahiro Tanaka","Yankees","NYY @ BOS",".34","5.59","23.82","5.88","3.50","1.37",".10",".92","1.70","5.11","15.07","27.07","13.93","15764"
"Trevor Williams","Pirates","STL @ PIT",".34","5.97","25.45","6.02","4.04","1.24",".07",".67","2.12","4.32","14.36","26.68","13.22","16977"
"Drew Hutchison","Rangers","BAL @ TEX",".37","5.44","24.01","5.63","3.53","1.12",".13",".86","2.65","5.04","13.58","25.95","12.83","10732"
"Sam Gaviglio","Blue Jays","TOR @ SEA",".34","5.88","25.15","6.12","4.06","1.19",".10",".77","2.01","4.28","13.79","25.86","12.73","12778"
"James Shields","White Sox","CWS @ TB",".28","5.80","25.50","6.10","3.83","1.19",".24",".84","2.71","4.81","12.91","25.51","12.20","7059"
"Dan Straily","Marlins","MIA @ PHI",".19","5.27","23.33","5.58","3.12","1.07",".14","1.25","2.45","5.20","12.37","23.87","11.66","9460"
"Corey Oswalt","Mets","ATL @ NYM",".30","5.82","25.07","6.22","4.17","1.14",".11",".81","2.04","3.87","12.40","24.00","11.39","13677"
"Francisco Liriano","Tigers","DET @ OAK",".21","5.25","24.07","5.11","3.00","1.17",".10",".85","3.79","4.76","10.81","22.88","10.46","3201"
"Joey Lucchesi","Padres","SD @ CHC",".25","4.90","22.08","5.72","3.23","1.17",".12","1.19","2.13","5.07","11.47","22.40","10.93","19320"
"Luis Castillo","Reds","CIN @ WSH",".24","5.60","24.81","6.28","3.96","1.16",".10","1.07","2.33","4.31","11.08","22.63","10.39","15689"
"Yefry Ramirez","Orioles","BAL @ TEX",".26","5.00","22.96","5.33","3.01","1.13",".18","1.00","3.22","4.81","10.40","21.84","10.08","15655"
"Deck McGuire","Angels","LAA @ CLE",".20","5.11","23.32","5.97","3.33","1.39",".10","1.15","2.55","3.51","7.62","17.59","7.22","11596"
