"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jacob deGrom","Mets","PHI @ NYN",".47","6.98","27.70","5.78","3.75","1.04",".12",".88","1.68","7.89","26.56","44.70","24.90","10954"
"Danny Salazar","Indians","CLE @ CHA",".58","6.28","25.67","5.29","3.49",".83",".11",".86","2.22","7.75","24.44","41.97","23.02","5867"
"Stephen Strasburg","Nationals","WAS @ MIA",".46","6.23","25.48","5.50","3.75",".98",".13",".63","1.96","6.69","22.04","38.29","20.58","10131"
"Justin Verlander","Astros","HOU @ SEA",".46","6.78","28.06","5.90","3.78","1.10",".07",".95","2.53","6.33","20.88","37.38","19.80","8700"
"Zack Greinke","Diamondbacks","ARI @ LAN",".39","6.46","26.48","5.74","3.57","1.13",".07",".97","2.02","6.26","20.63","36.50","19.28","1943"
"Michael Wacha","Cardinals","SLN @ SDN",".45","6.27","25.83","5.69","3.84","1.00",".15",".69","2.08","5.90","19.84","35.44","18.53","14078"
"Garrett Richards","Angels","ANA @ OAK",".46","6.16","26.22","5.46","3.49","1.17",".09",".71","2.94","5.72","18.11","33.79","17.15","9784"
"Hyun-Jin Ryu","Dodgers","ARI @ LAN",".34","5.93","24.59","5.43","3.38","1.17",".06",".82","2.00","5.89","18.61","33.08","17.26","14444"
"Julio Teheran","Braves","TEX @ ATL",".35","5.94","25.11","5.58","3.33","1.00",".08","1.17","2.35","6.03","17.68","32.48","16.55","6797"
"Eduardo Rodriguez","Red Sox","TOR @ BOS",".40","6.14","26.33","6.01","3.47","1.29",".05","1.20","2.51","5.82","16.87","31.80","15.95","13164"
"Jake Odorizzi","Rays","MIN @ TBA",".38","5.98","25.23","5.54","3.42","1.04",".12",".96","2.44","5.27","16.59","30.91","15.51","6397"
"Kyle Hendricks","Cubs","CHN @ PIT",".40","5.96","25.10","5.93","4.12","1.15",".11",".55","2.07","4.46","15.46","29.26","14.37","12049"
"Jason Vargas","Royals","KCA @ DET",".40","5.89","24.69","6.05","3.93","1.12",".21",".80","1.70","4.46","15.23","28.56","14.08","8044"
"Robert Stephenson","Reds","MIL @ CIN",".28","5.01","22.27","4.55","2.66",".77",".06","1.06","3.25","5.57","13.89","26.57","13.27","13594"
"Steven Brault","Pirates","CHN @ PIT",".30","5.38","23.08","4.94","3.33","1.00",".07",".54","2.64","4.51","14.15","26.62","13.20","15291"
"Miguel Gonzalez","White Sox","TEX @ ATL",".39","5.95","25.72","6.31","4.18","1.20",".11",".81","2.30","4.07","13.13","26.69","12.34","7024"
"Ariel Miranda","Mariners","HOU @ SEA",".29","5.80","24.52","5.58","3.42","1.07",".06","1.03","2.28","4.20","13.58","26.24","12.50","17526"
"Anibal Sanchez","Tigers","KCA @ DET",".31","5.87","24.63","6.06","3.79","1.07",".15","1.05","1.63","4.06","13.63","26.04","12.45","3284"
"Ben Lively","Phillies","PHI @ NYN",".31","6.17","25.99","6.15","4.02","1.09",".13",".91","2.14","3.59","12.97","25.82","12.00","14932"
"Zach Davies","Brewers","MIL @ CIN",".38","5.77","25.23","6.31","4.04","1.14",".14",".98","2.37","4.19","12.31","25.52","11.62","13183"
"CC Sabathia","Yankees","NYA @ BAL",".34","5.06","21.97","5.53","3.42",".97",".06","1.08","1.80","4.58","12.85","24.20","12.00","404"
"Marco Estrada","Blue Jays","TOR @ BOS",".32","5.53","24.60","6.17","3.71","1.37",".09","1.00","2.53","4.23","11.08","23.72","10.55","1118"
"Odrisamer Despaigne","Marlins","WAS @ MIA",".25","5.44","23.74","5.57","3.73","1.15",".17",".51","2.56","3.73","11.46","23.48","10.71","16017"
"Tyler Chatwood","Rockies","SFN @ COL",".40","5.50","24.99","6.48","4.41","1.27",".15",".64","2.71","3.86","10.29","23.40","10.00","4338"
"Bartolo Colon","Twins","MIN @ TBA",".32","5.62","23.86","6.07","3.68","1.09",".12","1.18","1.60","3.40","11.38","22.65","10.34","375"
"Kendall Graveman","Athletics","ANA @ OAK",".27","5.69","24.75","6.35","4.01","1.30",".08",".97","2.03","3.35","10.31","22.13","9.53","15514"
"Jeremy Hellickson","Orioles","NYA @ BAL",".30","5.31","23.04","5.98","3.60","1.05",".07","1.26","1.76","3.48","10.21","21.00","9.38","4371"
"Ty Blach","Giants","SFN @ COL",".24","4.89","23.03","7.28","4.69","1.40",".20",".99","1.86","2.43","3.80","13.68","3.86","14361"
"David Holmberg","White Sox","CLE @ CHA",".14","4.46","20.82","5.42","3.39",".98",".09",".96","2.65","2.36","4.20","12.70","4.09","7725"
"Travis Wood","Padres","KCA @ DET",".00",".49","2.10",".50",".33",".09",".02",".06",".21",".37",".88","1.66",".80","9884"
"Jose Urena","Marlins","WAS @ MIA",".00",".40","1.72",".40",".26",".09",".01",".04",".18",".29",".71","1.34",".65","11589"
"Trevor Williams","Pirates","CHN @ PIT",".00",".41","1.76",".42",".28",".08",".01",".05",".16",".28",".70","1.31",".63","16977"
