"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Carlos Carrasco","Indians","CLE @ DET",".61","6.92","27.87","6.15","4.05","1.25",".14",".71","1.50","7.61","25.91","42.64","24.23","6632"
"Jose Quintana","Cubs","ATL @ CHC",".48","6.81","27.94","6.15","3.99","1.30",".11",".74","2.00","6.32","21.64","37.01","20.14","11423"
"Tyler Anderson","Rockies","COL @ SD",".36","5.89","24.56","5.11","3.32","1.01",".14",".64","2.30","6.35","19.83","33.79","18.41","12880"
"Patrick Corbin","Diamondbacks","MIL @ ARI",".37","6.27","26.33","6.20","3.87","1.40",".13",".81","1.87","6.18","18.93","33.22","17.61","9323"
"Joey Lucchesi","Padres","COL @ SD",".33","5.66","23.75","4.86","3.18",".97",".10",".62","2.43","6.19","18.97","32.40","17.66","19320"
"Rick Porcello","Red Sox","OAK @ BOS",".38","6.22","26.15","6.34","3.64","1.57",".12","1.01","1.59","6.13","18.54","32.42","17.21","2717"
"Chris Stratton","Giants","CIN @ SF",".39","6.38","27.14","6.20","4.42","1.18",".18",".42","2.49","4.97","16.73","30.83","15.60","13761"
"Lance McCullers Jr.","Astros","HOU @ LAA",".40","5.51","23.46","4.85","3.18","1.00",".09",".58","2.63","5.44","16.90","29.64","15.76","14120"
"Junior Guerra","Brewers","MIL @ ARI",".36","5.84","25.20","5.19","3.07","1.20",".18",".74","3.05","5.49","16.15","29.59","15.13","5702"
"Andrew Heaney","Angels","HOU @ LAA",".29","5.85","25.07","5.84","3.60","1.19",".07",".98","2.25","5.54","15.86","28.88","14.77","15423"
"Sean Manaea","Athletics","OAK @ BOS",".36","6.07","26.15","6.54","4.04","1.50",".10",".90","2.03","5.10","14.92","28.00","13.94","15873"
"Ryan Yarbrough","Rays","TB @ KC",".38","6.09","25.93","6.15","3.97","1.28",".11",".80","2.08","4.62","15.10","27.81","13.94","16502"
"Julio Teheran","Braves","ATL @ CHC",".27","6.01","25.97","5.85","3.30","1.24",".12","1.20","2.60","5.35","14.90","27.82","13.93","6797"
"Sal Romano","Reds","CIN @ SF",".35","6.14","26.68","6.42","4.40","1.42",".20",".41","2.56","4.74","14.52","28.05","13.69","13690"
"Eric Skoglund","Royals","TB @ KC",".33","5.65","24.23","5.84","3.91","1.17",".11",".66","2.01","4.73","14.54","26.64","13.47","16155"
"Jake Odorizzi","Twins","SEA @ MIN",".32","5.76","25.05","6.27","3.74","1.24",".12","1.17","2.07","4.90","13.40","25.52","12.48","6397"
"Wade LeBlanc","Mariners","SEA @ MIN",".38","5.90","25.52","6.79","4.03","1.56",".13","1.07","1.59","4.03","12.16","23.63","11.21","5221"
"Mike Fiers","Tigers","CLE @ DET",".16","5.21","23.24","5.86","3.34","1.23",".10","1.18","2.30","3.98","9.35","19.56","8.73","7754"
