"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jacob deGrom","Mets","MIA @ NYM",".53","7.07","27.63","5.40","3.81",".97",".10",".51","1.48","8.33","29.38","46.83","27.24","10954"
"Mike Foltynewicz","Braves","ATL @ SF",".45","6.61","27.25","5.64","3.71","1.25",".17",".51","2.34","7.25","23.51","39.84","22.01","10811"
"Shane Bieber","Indians","CLE @ TB",".43","6.03","25.19","6.07","3.95","1.28",".20",".64","1.64","6.24","19.40","33.61","18.04","19427"
"Nick Pivetta","Phillies","WSH @ PHI",".37","5.74","24.56","5.26","3.35",".96",".11",".84","2.64","6.68","18.86","33.14","17.75","15454"
"Luis Castillo","Reds","LAD @ CIN",".30","5.99","25.43","5.46","3.23","1.17",".09",".97","2.48","6.40","18.44","32.45","17.20","15689"
"Hyun-Jin Ryu","Dodgers","LAD @ CIN",".40","5.82","24.32","5.73","3.79","1.15",".11",".67","1.69","5.85","18.33","31.64","16.97","14444"
"Nick Pivetta","Phillies","",".33","5.74","24.64","5.48","3.53",".97",".14",".85","2.53","6.20","17.44","31.18","16.38","15454"
"Joe Musgrove","Pirates","PIT @ STL",".36","6.11","25.40","6.02","3.94","1.15",".09",".85","1.58","5.46","17.83","31.02","16.39","12970"
"Jose Quintana","Cubs","MIL @ CHC",".38","6.06","25.40","5.83","3.84","1.22",".08",".69","1.98","5.23","17.16","30.37","15.81","11423"
"Andrew Suarez","Giants","ATL @ SF",".29","6.04","25.27","6.05","4.15","1.23",".15",".52","1.73","5.16","16.88","29.90","15.53","18300"
"Framber Valdez","Astros","HOU @ DET",".42","5.65","24.70","5.83","3.97","1.10",".20",".56","2.51","5.46","15.76","29.21","14.89","17295"
"Marco Gonzales","Mariners","SD @ SEA",".41","5.36","22.06","5.19","3.37","1.05",".08",".70","1.24","5.02","16.91","28.06","15.46","15467"
"Zack Greinke","Diamondbacks","ARI @ COL",".39","5.78","24.50","6.27","3.79","1.26",".25",".98","1.37","5.35","16.11","28.61","14.89","1943"
"Miles Mikolas","Cardinals","PIT @ STL",".38","6.50","26.88","6.81","4.93","1.22",".16",".49","1.25","4.10","16.03","28.79","14.59","9803"
"Brad Keller","Royals","CWS @ KC",".36","5.97","25.31","6.30","4.28","1.20",".23",".59","1.78","4.92","15.66","28.55","14.49","15734"
"Mike Fiers","Athletics","OAK @ BAL",".43","5.88","25.04","6.17","3.86","1.13",".10","1.08","1.78","5.07","15.48","28.08","14.33","7754"
"Tyler Glasnow","Rays","CLE @ TB",".27","5.47","24.06","4.90","2.97","1.05",".07",".82","3.31","5.60","14.94","27.86","14.15","14374"
"Jose Urena","Marlins","MIA @ NYM",".24","6.04","25.93","5.83","3.83","1.10",".13",".76","2.60","4.86","14.72","27.59","13.69","11589"
"Erick Fedde","Nationals","WSH @ PHI",".29","5.43","23.88","5.65","3.50","1.05",".11","1.00","2.48","5.23","13.66","25.88","12.88","17425"
"Dylan Covey","White Sox","CWS @ KC",".35","5.73","24.83","6.14","4.00","1.25",".23",".66","2.15","4.42","13.33","25.45","12.40","14825"
"Jhoulys Chacin","Brewers","MIL @ CHC",".31","5.35","23.41","5.50","3.55","1.23",".14",".58","2.43","4.66","13.33","25.08","12.51","2608"
"Sonny Gray","Yankees","NYY @ MIN",".42","5.35","23.67","5.88","3.81","1.34",".15",".59","2.35","4.36","12.53","24.36","11.82","12768"
"Jim Johnson","Angels","TEX @ LAA",".34","5.60","24.44","6.06","3.96","1.10",".09",".91","2.17","4.38","12.55","24.27","11.69","3656"
"Alex Cobb","Orioles","OAK @ BAL",".26","5.49","23.86","6.21","3.62","1.32",".07","1.20","1.68","4.14","11.36","22.02","10.43","6562"
"Tyler Duffey","Twins","NYY @ MIN",".24","5.36","23.59","6.32","3.59","1.27",".11","1.35","1.69","4.44","10.99","21.68","10.20","13758"
"Antonio Senzatela","Rockies","ARI @ COL",".27","5.46","24.23","6.49","4.03","1.46",".22",".79","1.93","3.99","10.57","21.66","9.87","15488"
"Chris Sale","Red Sox","TOR @ BOS",".00","3.16","12.51","2.47","1.50",".58",".04",".35",".76","4.36","12.93","19.50","11.86","10603"
"Adrian Sampson","Rangers","TEX @ LAA",".35","5.71","24.87","6.86","4.57","1.28",".11",".90","1.48","3.36","10.55","21.35","9.69","13339"
"Jordan Zimmermann","Tigers","HOU @ DET",".27","5.48","23.81","6.57","4.40","1.24",".19",".73","1.41","3.22","9.90","20.00","9.01","4505"
"Bryan Mitchell","Padres","SD @ SEA",".24","5.27","23.62","6.27","4.25","1.11",".10",".80","2.20","2.88","7.77","17.62","7.22","11479"
"Ryan Borucki","Blue Jays","TOR @ BOS",".20","5.24","23.87","6.49","3.99","1.56",".14",".81","2.31","3.02","6.85","16.79","6.48","16350"
