"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Charlie Morton","Astros","BAL @ HOU",".49","6.11","25.60","5.51","3.23","1.18",".08","1.03","2.19","7.37","22.15","37.67","20.75","4676"
"Jameson Taillon","Pirates","MIN @ PIT",".40","6.55","26.94","5.73","3.87","1.17",".13",".56","2.09","6.43","21.98","37.38","20.39","11674"
"Jaime Garcia","Blue Jays","CWS @ TOR",".43","6.20","26.03","5.86","3.59","1.36",".12",".78","2.14","6.45","20.14","35.07","18.80","8137"
"Andrew Triggs","Athletics","TEX @ OAK",".44","6.32","26.14","5.61","3.46","1.05",".09","1.02","2.11","6.09","20.10","34.48","18.62","13533"
"Bryan Mitchell","Padres","COL @ SD",".36","6.36","26.63","5.75","3.82","1.19",".11",".63","2.42","5.64","18.92","33.43","17.58","11479"
"Chad Bettis","Rockies","COL @ SD",".38","6.44","26.70","5.94","3.97","1.12",".16",".70","2.08","5.22","18.39","32.34","16.99","10587"
"Taijuan Walker","Diamondbacks","LAD @ ARI",".33","5.84","25.16","5.67","3.23","1.28",".14","1.02","2.48","6.42","17.98","32.17","16.93","11836"
"Mike Clevinger","Indians","CLE @ LAA",".39","5.89","25.37","4.92","3.01",".96",".06",".90","3.37","5.97","17.78","32.11","16.78","12808"
"Francisco Liriano","Tigers","KC @ DET",".36","5.91","25.68","5.38","3.69",".98",".12",".58","3.21","5.83","17.30","31.83","16.39","3201"
"Miles Mikolas","Cardinals","STL @ MIL",".40","6.32","26.58","6.17","4.21","1.16",".14",".66","2.13","4.93","17.08","30.86","15.86","9803"
"Zach Davies","Brewers","STL @ MIL",".33","6.19","26.23","5.88","3.93","1.10",".14",".71","2.40","5.28","17.03","30.80","15.82","13183"
"Sean Newcomb","Braves","WSH @ ATL",".28","5.71","25.19","5.39","3.48","1.18",".11",".61","3.33","6.02","16.36","30.70","15.62","16943"
"Lance Lynn","Twins","MIN @ PIT",".33","6.16","26.32","5.90","4.11","1.08",".14",".56","2.60","5.14","16.62","30.53","15.57","2520"
"Tanner Roark","Nationals","WSH @ ATL",".43","6.20","26.41","5.87","3.90","1.22",".15",".59","2.59","4.80","16.51","30.33","15.41","8753"
"Hyun-Jin Ryu","Dodgers","LAD @ ARI",".38","5.90","25.58","6.37","3.90","1.47",".22",".77","2.10","5.39","15.81","29.40","14.87","14444"
"Brian Johnson","Red Sox","BOS @ MIA",".41","6.21","26.46","6.17","4.13","1.21",".15",".67","2.28","4.56","15.78","29.17","14.67","14272"
"Tyler Chatwood","Cubs","CHC @ CIN",".40","5.62","25.04","5.07","3.25","1.02",".11",".69","3.76","5.35","14.99","28.86","14.36","4338"
"Jason Hammel","Royals","KC @ DET",".35","6.02","25.84","6.33","4.11","1.17",".19",".87","2.04","4.84","15.06","28.07","14.02","4538"
"JC Ramirez","Angels","CLE @ LAA",".33","6.15","26.04","6.02","3.75","1.20",".08",".99","2.15","4.52","15.06","27.67","13.87","8302"
"Tyler Mahle","Reds","CHC @ CIN",".28","5.71","24.81","5.74","3.20","1.12",".08","1.34","2.48","5.17","14.19","26.65","13.26","16358"
"Reynaldo Lopez","White Sox","CWS @ TOR",".29","5.75","25.21","5.61","3.24","1.33",".11",".93","2.90","4.81","13.74","26.41","12.91","16400"
"Bartolo Colon","Rangers","TEX @ OAK",".28","5.89","25.46","6.77","3.94","1.50",".11","1.22","1.53","3.80","11.56","22.67","10.60","375"
"Chris Tillman","Orioles","BAL @ HOU",".22","5.23","24.05","6.25","3.64","1.36",".13","1.12","2.75","3.71","8.02","18.82","7.74","5279"
