"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Kyle Hendricks","Cubs","ARI @ CHC",".44","6.47","26.68","5.48","3.69",".97",".14",".68","2.33","6.31","21.26","36.29","19.74","12049"
"Jose Berrios","Twins","MIN @ TOR",".39","6.22","25.85","5.20","2.96","1.20",".09",".95","2.47","6.70","20.65","35.29","19.20","14168"
"Aaron Nola","Phillies","LAD @ PHI",".36","6.12","25.43","5.31","3.13","1.18",".12",".89","2.21","6.65","20.51","34.86","19.01","16149"
"Gerrit Cole","Astros","HOU @ COL",".43","6.02","25.78","6.14","3.66","1.23",".18","1.07","2.14","7.09","19.55","34.54","18.45","13125"
"Masahiro Tanaka","Yankees","NYY @ TB",".44","5.76","24.14","5.54","3.58","1.12",".13",".72","1.86","6.29","19.28","33.02","17.95","15764"
"Felix Pena","Angels","CWS @ LAA",".39","5.73","24.41","5.63","3.61","1.04",".10",".88","2.11","6.73","18.98","33.09","17.83","13403"
"Kenta Maeda","Dodgers","LAD @ PHI",".32","5.48","23.19","4.90","2.87","1.04",".11",".88","2.30","6.56","18.65","31.83","17.42","18498"
"Zack Wheeler","Mets","SD @ NYM",".38","5.78","24.41","5.49","3.60","1.00",".09",".81","2.11","6.02","18.20","31.71","16.94","10310"
"Julio Teheran","Braves","ATL @ MIA",".40","6.09","25.41","5.59","3.75","1.08",".18",".59","2.09","5.29","17.96","31.35","16.56","6797"
"Shane Bieber","Indians","PIT @ CLE",".42","6.10","25.46","6.53","4.18","1.39",".12",".83","1.17","5.10","16.93","29.80","15.54","19427"
"Junior Guerra","Brewers","WSH @ MIL",".40","5.79","24.68","5.16","3.20","1.11",".11",".74","2.71","5.11","16.02","28.88","14.87","5702"
"Wei-Yin Chen","Marlins","ATL @ MIA",".33","6.21","25.85","6.31","4.27","1.30",".14",".59","1.52","4.50","15.94","28.48","14.53","13071"
"Drew Pomeranz","Red Sox","BOS @ BAL",".40","5.55","24.11","5.73","3.47","1.11",".06","1.10","2.20","5.42","15.20","27.81","14.24","11426"
"Clay Buchholz","Diamondbacks","ARI @ CHC",".29","5.75","24.67","5.59","3.46","1.14",".13",".86","2.36","5.07","15.04","27.55","13.97","3543"
"Burch Smith","Royals","DET @ KC",".33","5.61","24.48","5.87","3.80","1.23",".14",".71","2.40","5.13","14.38","27.08","13.52","12784"
"Yonny Chirinos","Rays","NYY @ TB",".26","5.56","23.81","5.73","3.42","1.21",".08","1.02","1.84","5.15","14.68","26.50","13.56","16401"
"Austin Gomber","Cardinals","STL @ CIN",".41","5.48","24.10","5.55","3.59",".97",".09",".91","2.70","5.10","14.13","26.70","13.36","16561"
"Ryan Borucki","Blue Jays","MIN @ TOR",".32","5.88","25.08","5.62","3.51","1.30",".09",".72","2.43","4.42","14.33","26.54","13.20","16350"
"Mike Minor","Rangers","OAK @ TEX",".34","5.70","24.66","5.96","3.25","1.48",".13","1.10","2.03","5.04","14.26","26.38","13.24","10021"
"Jeremy Hellickson","Nationals","WSH @ MIL",".30","5.60","24.17","5.80","3.29","1.25",".12","1.14","2.07","4.68","13.29","24.84","12.27","4371"
"Andrew Suarez","Giants","SF @ SEA",".36","5.56","24.19","6.45","4.31","1.13",".12",".89","1.72","4.53","12.92","24.74","12.06","18300"
"Eric Lauer","Padres","SD @ NYM",".30","5.55","24.42","5.88","3.76","1.17",".11",".84","2.48","4.58","12.73","24.72","11.96","19316"
"Yefry Ramirez","Orioles","BOS @ BAL",".29","5.45","23.96","5.92","3.49","1.27",".07","1.09","2.27","4.54","12.05","23.52","11.27","15655"
"Roenis Elias","Mariners","SF @ SEA",".31","5.39","24.12","5.82","3.66","1.29",".07",".80","2.73","4.28","11.27","22.92","10.67","12673"
"Jordan Zimmermann","Tigers","DET @ KC",".33","5.51","23.67","6.32","3.94","1.32",".15",".92","1.39","3.84","11.83","22.38","10.80","4505"
"Carlos Rodon","White Sox","CWS @ LAA",".28","5.40","24.08","5.81","3.73","1.11",".07",".90","2.70","4.25","11.07","22.54","10.46","16137"
"Tyler Anderson","Rockies","HOU @ COL",".28","5.54","24.27","6.46","4.10","1.32",".13",".91","1.82","4.00","11.08","22.15","10.27","12880"
"Joe Musgrove","Pirates","PIT @ CLE",".28","5.49","24.17","6.29","3.75","1.38",".10","1.05","1.94","4.01","10.86","21.77","10.08","12970"
"Frankie Montas","Athletics","OAK @ TEX",".33","5.31","23.81","5.89","3.67","1.14",".18",".91","2.65","4.11","10.49","21.79","9.96","14309"
"Homer Bailey","Reds","STL @ CIN",".26","5.58","24.95","6.81","4.13","1.27",".08","1.34","2.00","3.87","9.39","20.30","8.80","8362"
