"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Walker Buehler","Dodgers","COL @ LAD",".47","6.55","26.35","5.02","3.10","1.00",".09",".83","2.21","8.37","26.64","43.50","24.80","19374"
"Zack Greinke","Diamondbacks","ARI @ MIL",".41","6.56","26.14","5.48","3.42","1.14",".09",".83","1.47","7.54","24.88","40.40","22.98","1943"
"Jose Berrios","Twins","DET @ MIN",".42","6.61","26.95","5.85","3.85","1.27",".08",".65","1.87","6.25","21.49","36.39","19.87","14168"
"Gio Gonzalez","Nationals","SD @ WSH",".42","6.58","27.51","5.86","3.92","1.15",".08",".72","2.56","6.29","20.33","35.63","19.03","7448"
"Masahiro Tanaka","Yankees","NYY @ TEX",".53","6.06","25.44","5.83","3.50","1.19",".10","1.04","1.97","6.39","19.48","33.74","18.17","15764"
"Mike Foltynewicz","Braves","ATL @ PHI",".36","5.96","25.63","5.78","3.52","1.06",".14","1.06","2.56","6.57","18.10","32.54","17.05","10811"
"Chase Anderson","Brewers","ARI @ MIL",".32","6.33","26.15","5.42","3.36","1.19",".15",".73","2.31","5.46","18.42","32.00","16.92","6895"
"Nick Pivetta","Phillies","ATL @ PHI",".35","6.06","25.82","6.02","3.75","1.13",".13","1.00","2.23","6.21","17.89","32.06","16.74","15454"
"Andrew Cashner","Orioles","BAL @ CWS",".46","6.01","25.79","5.86","3.70","1.09",".17",".91","2.54","5.60","16.77","30.58","15.73","8782"
"Miles Mikolas","Cardinals","KC @ STL",".44","6.54","26.82","6.63","4.40","1.29",".09",".85","1.13","4.34","16.84","29.45","15.28","9803"
"German Marquez","Rockies","COL @ LAD",".26","5.73","24.26","5.44","3.23","1.15",".09",".97","2.12","5.67","16.50","29.14","15.28","15038"
"Ian Kennedy","Royals","KC @ STL",".29","5.76","24.81","5.55","3.21","1.10",".09","1.16","2.52","5.86","16.00","29.08","14.97","6986"
"Jason Vargas","Mets","MIA @ NYM",".39","6.04","25.62","5.95","3.83","1.12",".08",".92","2.12","4.94","15.92","28.84","14.72","8044"
"Blaine Hardy","Tigers","DET @ MIN",".27","5.25","21.93","5.05","3.20","1.09",".10",".66","1.59","4.52","14.63","25.02","13.35","6499"
"Elieser Hernandez","Marlins","MIA @ NYM",".33","5.89","25.45","5.99","3.60","1.18",".12","1.09","2.35","4.51","13.42","25.57","12.46","16933"
"Hector Santiago","White Sox","BAL @ CWS",".24","5.33","24.05","5.38","3.02",".99",".04","1.33","3.19","5.03","11.63","23.52","11.10","4026"
"Robbie Erlin","Padres","SD @ WSH",".21","4.55","19.22","4.81","3.08",".92",".08",".72","1.21","4.01","12.09","20.61","11.09","10354"
"Bartolo Colon","Rangers","NYY @ TEX",".18","5.17","23.07","6.63","3.73","1.29",".11","1.50","1.42","3.67","8.16","17.58","7.51","375"
