"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Justin Verlander","Astros","HOU @ OAK",".50","6.97","28.14","5.61","3.31","1.26",".13",".92","2.06","8.16","26.42","43.30","24.77","8700"
"Mike Clevinger","Indians","BAL @ CLE",".48","6.32","26.36","5.47","3.47","1.14",".09",".76","2.49","7.51","22.89","38.99","21.49","12808"
"Zack Greinke","Diamondbacks","ARI @ SD",".50","6.36","25.53","5.42","3.62",".99",".17",".64","1.59","6.93","23.59","38.71","21.72","1943"
"Clayton Kershaw","Dodgers","LAD @ SEA",".54","6.67","27.21","6.31","4.24","1.14",".09",".85","1.45","6.69","22.59","37.99","20.99","2036"
"J.A. Happ","Yankees","TOR @ NYY",".44","6.31","26.28","5.58","3.47","1.10",".05",".96","2.32","6.55","20.57","35.39","19.15","7410"
"Nick Pivetta","Phillies","NYM @ PHI",".46","5.96","25.07","5.51","3.54","1.05",".09",".82","2.18","6.77","20.42","35.05","19.08","15454"
"Jameson Taillon","Pirates","CHC @ PIT",".37","6.40","26.98","6.29","4.16","1.33",".13",".68","2.06","5.94","18.85","33.45","17.61","11674"
"Gio Gonzalez","Nationals","MIA @ WSH",".49","6.38","26.91","6.14","4.27","1.22",".10",".55","2.25","5.64","18.79","33.46","17.56","7448"
"Anibal Sanchez","Braves","COL @ ATL",".37","6.37","26.22","6.21","3.91","1.26",".15",".89","1.46","5.92","19.34","33.21","17.80","3284"
"Luis Castillo","Reds","SF @ CIN",".35","6.09","25.60","5.79","3.42","1.24",".09","1.04","2.01","6.27","18.66","32.49","17.31","15689"
"German Marquez","Rockies","COL @ ATL",".36","6.06","25.75","6.27","4.03","1.34",".17",".73","1.86","6.15","18.26","32.46","17.08","15038"
"Jake Odorizzi","Twins","DET @ MIN",".46","6.16","26.19","6.16","3.93","1.42",".18",".63","2.11","5.70","17.88","32.00","16.72","6397"
"Reynaldo Lopez","White Sox","KC @ CWS",".43","6.09","25.75","5.62","3.51","1.20",".20",".72","2.46","5.68","17.93","31.84","16.69","16400"
"Jose Quintana","Cubs","CHC @ PIT",".37","5.98","25.41","6.14","4.10","1.30",".16",".58","1.92","4.91","15.80","28.74","14.63","11423"
"Andrew Suarez","Giants","SF @ CIN",".35","5.72","24.51","6.15","4.15","1.07",".13",".80","1.82","4.89","14.73","27.06","13.68","18300"
"Hector Velazquez","Red Sox","TB @ BOS",".40","5.67","24.37","6.03","3.92","1.37",".19",".55","1.97","4.14","13.46","25.20","12.43","19341"
"Brett Kennedy","Padres","ARI @ SD",".23","5.79","24.91","6.26","4.05","1.27",".24",".69","1.92","4.45","13.18","25.03","12.16","17877"
"Jhoulys Chacin","Brewers","MIL @ STL",".37","5.36","23.47","5.72","3.91","1.07",".10",".65","2.28","4.46","13.10","24.81","12.28","2608"
"Sean Manaea","Athletics","HOU @ OAK",".25","5.87","25.25","6.24","3.90","1.46",".08",".80","1.96","4.07","12.63","24.17","11.58","15873"
"John Gant","Cardinals","MIL @ STL",".28","5.56","24.46","6.46","4.35","1.21",".09",".81","1.95","4.13","11.41","22.87","10.65","13684"
"Diego Castillo","Rays","TB @ BOS",".27","5.30","23.89","5.70","3.37","1.45",".15",".73","2.88","4.48","11.13","22.83","10.61","17496"
"Heath Fillmyer","Royals","KC @ CWS",".27","5.47","24.27","6.06","3.94","1.12",".25",".74","2.45","4.21","11.21","22.75","10.53","17466"
"Ryan Borucki","Blue Jays","TOR @ NYY",".28","5.60","24.51","5.82","3.69","1.15",".08",".90","2.52","3.83","11.20","22.40","10.38","16350"
"Yefry Ramirez","Orioles","BAL @ CLE",".23","5.27","23.79","5.92","3.70","1.31",".10",".82","2.69","4.31","10.33","21.66","9.84","15655"
"Jason Vargas","Mets","NYM @ PHI",".23","5.18","23.42","6.07","3.71","1.15",".13","1.08","2.43","4.55","10.27","21.44","9.80","8044"
"Buck Farmer","Tigers","DET @ MIN",".25","5.18","23.71","6.43","4.09","1.43",".24",".67","2.33","4.36","9.80","21.15","9.45","14814"
"Jose Urena","Marlins","MIA @ WSH",".23","5.48","24.70","6.24","3.90","1.29",".09",".96","2.66","4.04","9.73","21.12","9.25","11589"
"Yovani Gallardo","Rangers","LAA @ TEX",".36","5.47","24.37","6.21","4.13","1.11",".10",".87","2.43","3.31","9.42","20.28","8.82","8173"
"Jaime Barria","Angels","LAA @ TEX",".27","4.95","22.40","5.79","3.40","1.13",".14","1.12","2.33","4.05","9.19","19.39","8.73","18356"
"Roenis Elias","Mariners","LAD @ SEA",".18","5.09","23.32","5.63","3.25","1.27",".09","1.02","2.96","4.02","8.69","19.30","8.32","12673"
