"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Carlos Carrasco","Indians","CWS @ CLE",".57","6.60","26.30","5.56","3.48","1.22",".08",".78","1.39","8.77","28.17","45.32","26.20","6632"
"Walker Buehler","Dodgers","COL @ LAD",".44","6.37","25.50","5.10","3.26","1.00",".06",".79","1.80","7.59","24.86","40.41","22.94","19374"
"Noah Syndergaard","Mets","NYM @ PHI",".44","6.37","26.28","5.46","3.76",".98",".20",".52","2.29","7.36","23.29","39.35","21.75","11762"
"Chris Archer","Pirates","KC @ PIT",".47","6.25","25.58","5.54","3.73","1.19",".16",".47","1.88","7.10","23.02","38.55","21.39","6345"
"Cole Hamels","Cubs","CHC @ ARI",".47","6.65","27.50","5.72","3.69","1.19",".25",".58","2.42","6.77","22.24","38.05","20.82","4972"
"Robbie Ray","Diamondbacks","CHC @ ARI",".27","5.81","25.10","4.99","2.99","1.06",".14",".80","3.17","7.84","20.63","36.20","19.59","11486"
"Luis Severino","Yankees","BOS @ NYY",".42","6.09","25.51","5.89","3.65","1.22",".07",".95","1.89","6.42","19.44","33.67","18.07","15890"
"Robbie Erlin","Padres","SF @ SD",".42","6.56","26.30","6.39","4.31","1.15",".13",".80",".70","5.38","20.13","33.46","18.26","10354"
"Jack Flaherty","Cardinals","STL @ ATL",".37","5.81","24.79","5.65","3.59","1.20",".11",".75","2.30","6.46","18.48","32.63","17.35","17479"
"Chris Stratton","Giants","SF @ SD",".32","6.11","25.70","6.02","3.91","1.07",".18",".86","1.91","5.74","17.57","31.08","16.31","13761"
"Zach Eflin","Phillies","NYM @ PHI",".28","5.99","25.02","5.76","3.49","1.21",".19",".88","1.78","5.78","17.78","30.89","16.37","13774"
"Gio Gonzalez","Brewers","CIN @ MIL",".43","6.18","26.50","5.71","3.95","1.05",".14",".57","2.91","5.26","16.84","31.00","15.81","7448"
"Tyler Anderson","Rockies","COL @ LAD",".27","5.83","24.46","5.40","3.10","1.17",".07","1.06","2.04","5.88","17.43","30.28","16.08","12880"
"Touki Toussaint","Braves","STL @ ATL",".33","5.74","24.65","5.68","3.65","1.23",".06",".74","2.29","5.92","16.96","30.43","15.89","16929"
"Dallas Keuchel","Astros","SEA @ HOU",".41","6.58","27.47","6.71","4.54","1.30",".12",".75","1.64","4.84","17.02","30.48","15.71","9434"
"David Price","Red Sox","BOS @ NYY",".27","5.24","22.79","5.20","2.93",".97",".05","1.25","2.34","6.11","15.44","27.71","14.53","3184"
"Matt Harvey","Reds","CIN @ MIL",".28","5.72","24.75","5.99","3.48","1.20",".10","1.21","2.09","5.47","14.79","27.33","13.82","11713"
"Marco Estrada","Blue Jays","TOR @ BAL",".41","5.93","25.35","5.88","3.57","1.19",".11","1.01","2.27","4.70","14.70","27.15","13.60","1118"
"Spencer Turnbull","Tigers","MIN @ DET",".30","5.87","25.07","5.71","3.72","1.18",".19",".63","2.34","4.66","14.68","27.08","13.56","16207"
"Felix Pena","Angels","LAA @ OAK",".32","5.50","24.12","5.45","3.26","1.22",".09",".89","2.69","5.18","14.12","26.49","13.29","13403"
"Brett Anderson","Athletics","LAA @ OAK",".34","5.79","24.91","6.21","3.88","1.44",".08",".82","1.93","4.16","13.03","24.76","12.00","8223"
"Jimmy Yacabonis","Orioles","TOR @ BAL",".28","5.51","24.22","5.82","3.53","1.20",".08","1.01","2.45","4.04","11.19","22.33","10.39","15157"
"Ryan Yarbrough","Rays","TB @ TEX",".00","5.85","25.35","6.56","4.32","1.43",".16",".65","1.90","4.30","11.74","21.52","10.74","16502"
"Heath Fillmyer","Royals","KC @ PIT",".25","5.70","25.08","6.53","4.71","1.20",".20",".42","2.23","3.47","10.40","21.82","9.70","17466"
"Yohander Mendez","Rangers","TB @ TEX",".26","5.35","24.01","6.30","4.12","1.23",".19",".76","2.38","4.09","10.13","21.42","9.62","14391"
"Dylan Covey","White Sox","CWS @ CLE",".18","5.25","23.75","6.08","3.64","1.34",".06","1.04","2.49","3.24","7.53","17.41","7.06","14825"
"Matthew Festa","Mariners","SEA @ HOU",".00","2.23","9.79","2.45","1.57",".51",".05",".33",".90","1.81","4.48","8.40","4.15","19330"
