"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","PHI @ WSH",".45","7.25","28.57","5.32","3.19","1.13",".10",".90","1.93","10.20","32.18","51.16","30.21","3137"
"Jacob deGrom","Mets","SF @ NYM",".42","6.79","27.07","5.54","3.69","1.15",".08",".62","1.64","8.34","27.36","44.33","25.40","10954"
"Tyler Glasnow","Rays","KC @ TB",".41","5.92","24.84","4.83","3.14","1.09",".11",".49","2.81","7.78","22.99","38.90","21.65","14374"
"Cole Hamels","Cubs","CIN @ CHC",".49","6.38","26.76","6.08","3.92","1.08",".15",".93","2.16","6.66","20.47","35.66","19.17","4972"
"Matt Boyd","Tigers","CWS @ DET",".37","6.16","25.68","5.99","3.79","1.18",".24",".78","1.79","6.32","19.42","33.60","18.01","15440"
"Madison Bumgarner","Giants","SF @ NYM",".32","6.12","25.33","5.39","3.47","1.07",".11",".74","2.12","5.96","19.25","33.03","17.75","5524"
"Aaron Nola","Phillies","PHI @ WSH",".30","6.13","25.84","5.83","4.11","1.08",".14",".50","2.25","6.09","18.76","33.13","17.50","16149"
"David Price","Red Sox","CLE @ BOS",".45","5.88","24.54","5.18","3.25","1.19",".10",".64","2.25","5.57","18.46","31.81","17.06","3184"
"Sean Newcomb","Braves","ATL @ MIA",".44","6.28","26.94","5.98","4.32","1.05",".21",".41","2.81","5.24","16.98","31.41","16.00","16943"
"Kyle Freeland","Rockies","SD @ COL",".43","6.08","26.07","6.37","4.26","1.31",".25",".55","2.12","5.22","16.27","29.97","15.22","16256"
"Danny Duffy","Royals","KC @ TB",".28","5.91","25.69","6.25","4.45","1.12",".24",".44","2.47","5.38","15.20","28.84","14.36","3542"
"Trevor Cahill","Athletics","OAK @ MIN",".44","5.65","24.58","5.63","3.62","1.20",".15",".66","2.59","5.18","15.32","28.39","14.40","6249"
"James Shields","White Sox","CWS @ DET",".36","6.20","26.31","6.36","3.88","1.35",".27",".86","2.00","4.90","15.39","28.32","14.26","7059"
"Elieser Hernandez","Marlins","ATL @ MIA",".28","5.81","25.04","6.31","4.15","1.29",".16",".72","1.97","4.14","12.78","24.60","11.80","16933"
"Joey Lucchesi","Padres","SD @ COL",".25","4.99","22.58","5.69","3.53","1.18",".23",".75","2.44","4.81","11.41","22.67","10.92","19320"
"Anthony DeSclafani","Reds","CIN @ CHC",".23","5.28","23.40","6.33","3.55","1.19",".16","1.43","1.67","4.66","11.08","21.88","10.35","13050"
"Adam Plutko","Indians","CLE @ BOS",".25","5.52","24.18","6.15","3.53","1.45",".15","1.03","2.05","3.69","10.14","20.65","9.34","15846"
"Kohl Stewart","Twins","OAK @ MIN",".22","5.14","23.59","6.05","3.73","1.36",".11",".86","2.70","3.60","7.99","18.46","7.65","15502"
