"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Clayton Kershaw","Dodgers","MIA @ LAD",".62","7.24","27.91","5.37","3.57","1.03",".09",".68","1.24","8.95","31.68","49.67","29.44","2036"
"Max Scherzer","Nationals","WSH @ SF",".47","7.30","29.01","5.20","3.23","1.24",".13",".60","2.37","9.39","30.74","49.51","29.04","3137"
"Justin Verlander","Astros","LAA @ HOU",".47","6.98","28.85","6.04","3.56","1.22",".11","1.16","2.44","7.58","23.53","39.86","22.21","8700"
"Jeff Samardzija","Giants","WSH @ SF",".33","7.18","28.95","6.37","4.28","1.26",".18",".66","1.68","6.82","23.57","39.43","21.92","3254"
"Zack Greinke","Diamondbacks","ARI @ PHI",".36","6.62","27.03","5.55","3.43","1.08",".14",".89","2.13","7.19","22.90","38.42","21.29","1943"
"Jameson Taillon","Pirates","",".49","6.94","28.03","6.07","4.09","1.41",".11",".46","1.73","6.12","22.65","38.03","20.95","11674"
"Jameson Taillon","Pirates","DET @ PIT",".47","6.92","28.00","6.03","4.07","1.35",".11",".50","1.78","6.17","22.60","37.96","20.92","11674"
"Jon Gray","Rockies","SD @ COL",".44","6.44","26.80","6.03","3.98","1.16",".19",".69","2.05","7.02","21.83","37.53","20.44","14916"
"Jake Arrieta","Phillies","ARI @ PHI",".38","6.43","26.34","5.11","3.33","1.10",".13",".55","2.53","6.30","21.32","36.16","19.70","4153"
"Trevor Bauer","Indians","CHC @ CLE",".35","6.54","27.90","6.06","3.63","1.38",".10",".95","2.80","7.13","20.38","36.22","19.30","12703"
"Chad Kuhl","Pirates","",".40","6.62","27.45","6.07","4.05","1.37",".11",".54","2.14","5.78","19.78","34.54","18.36","14975"
"Sonny Gray","Yankees","MIN @ NYY",".44","6.17","26.18","5.32","3.26","1.07",".07",".92","2.87","6.44","19.44","34.22","18.23","12768"
"Chad Kuhl","Pirates","DET @ PIT",".39","6.65","27.56","6.12","4.15","1.33",".10",".54","2.14","5.50","19.23","33.75","17.82","14975"
"Michael Wacha","Cardinals","NYM @ STL",".43","6.38","26.49","5.63","3.67","1.09",".09",".77","2.27","5.68","19.22","33.40","17.75","14078"
"Felix Hernandez","Mariners","SEA @ CWS",".50","6.03","25.39","5.26","3.25",".98",".16",".87","2.61","6.09","19.09","33.32","17.81","4772"
"Matt Boyd","Tigers","DET @ PIT",".37","6.56","27.28","5.95","3.87","1.22",".11",".75","2.24","5.65","18.93","33.21","17.59","15440"
"Eduardo Rodriguez","Red Sox","BOS @ TOR",".41","6.54","27.85","6.05","3.44","1.44",".08","1.09","2.77","6.19","18.45","33.20","17.47","13164"
"Matt Boyd","Tigers","",".36","6.49","27.09","5.87","3.74","1.22",".11",".80","2.36","5.67","18.57","32.78","17.28","15440"
"Jon Lester","Cubs","CHC @ CLE",".40","6.28","26.66","5.90","3.69","1.37",".08",".76","2.53","5.53","17.45","31.50","16.30","4930"
"Jake Faria","Rays","TB @ BAL",".33","5.88","25.39","5.48","3.40","1.01",".08","1.00","2.79","6.06","17.00","30.86","15.99","13699"
"Alex Cobb","Orioles","TB @ BAL",".40","6.56","27.28","6.55","4.32","1.21",".16",".85","1.69","4.86","17.03","30.30","15.68","6562"
"Jason Hammel","Royals","MIL @ KC",".34","6.24","26.75","6.65","4.31","1.42",".10",".82","2.03","5.37","16.00","29.66","14.98","4538"
"Tyson Ross","Padres","SD @ COL",".28","5.69","25.25","5.90","3.80","1.18",".16",".76","2.92","5.67","14.60","28.18","13.93","7872"
"Nick Tropeano","Angels","LAA @ HOU",".27","5.51","24.51","5.79","3.43","1.28",".11",".97","2.77","5.93","14.49","27.69","13.82","12385"
"Steven Matz","Mets","NYM @ STL",".29","5.71","24.84","5.86","3.88","1.07",".11",".79","2.46","5.16","14.52","27.31","13.62","13361"
"Lance Lynn","Twins","MIN @ NYY",".26","5.59","24.97","5.49","3.18","1.01",".07","1.23","3.31","5.80","13.85","27.05","13.26","2520"
"Brandon Finnegan","Reds","ATL @ CIN",".36","5.94","25.83","5.74","3.77","1.12",".09",".77","3.00","4.49","13.62","26.43","12.77","16208"
"Jordan Zimmermann","Tigers","DET @ PIT",".28","6.12","25.65","6.32","4.14","1.31",".16",".71","1.58","4.05","14.20","25.99","12.89","4505"
"Jordan Zimmermann","Tigers","",".26","5.95","25.24","6.25","4.04","1.28",".16",".76","1.75","4.39","14.01","25.92","12.85","4505"
"Kendall Graveman","Athletics","OAK @ TEX",".41","6.01","26.16","6.16","4.11","1.16",".12",".77","2.69","4.35","13.35","26.14","12.52","15514"
"Aaron Sanchez","Blue Jays","BOS @ TOR",".34","6.08","26.15","5.91","3.65","1.38",".09",".80","2.65","4.15","13.42","25.76","12.41","11490"
"Doug Fister","Rangers","OAK @ TEX",".29","5.73","25.44","5.80","3.50","1.24",".07",".99","3.00","4.78","12.64","25.13","11.94","9425"
"Jhoulys Chacin","Brewers","MIL @ KC",".37","5.89","25.75","5.88","3.79","1.34",".09",".66","2.85","3.97","12.44","24.70","11.63","2608"
"Matt Wisler","Braves","ATL @ CIN",".35","6.00","25.76","6.23","3.79","1.25",".11","1.08","2.12","3.89","12.52","24.10","11.50","12804"
"Trevor Richards","Marlins","MIA @ LAD",".16","5.47","24.22","5.58","3.17","1.26",".10","1.04","2.78","4.83","12.06","23.78","11.35","19309"
"James Shields","White Sox","SEA @ CWS",".21","5.63","25.29","5.98","3.56","1.08",".12","1.21","3.03","4.33","10.31","21.93","9.76","7059"
