"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Corey Kluber","Indians","MIN @ CLE",".51","6.84","27.10","5.74","3.50","1.33",".10",".81","1.33","8.21","27.40","44.21","25.39","2429"
"Justin Verlander","Astros","SEA @ HOU",".44","7.15","28.49","5.97","3.77","1.10",".13",".97","1.63","8.05","26.63","43.33","24.84","8700"
"James Paxton","Mariners","SEA @ HOU",".34","6.43","26.77","6.07","3.74","1.37",".11",".86","1.93","7.09","21.36","36.67","19.96","11828"
"Hunter Wood","Rays","BAL @ TB",".43","5.91","24.66","5.16","3.25",".92",".09",".90","2.25","7.20","21.46","36.25","20.06","15091"
"J.A. Happ","Yankees","TEX @ NYY",".51","6.27","26.20","5.79","3.73","1.02",".07",".98","2.17","6.85","21.19","36.41","19.83","7410"
"Junior Guerra","Brewers","SD @ MIL",".45","6.04","24.98","4.98","3.17",".96",".10",".76","2.38","6.68","21.25","35.83","19.72","5702"
"Gio Gonzalez","Nationals","ATL @ WSH",".43","6.33","26.83","6.25","4.34","1.21",".08",".61","2.29","5.74","18.31","32.98","17.18","7448"
"Andrew Suarez","Giants","PIT @ SF",".39","6.27","25.80","6.12","4.30","1.20",".17",".46","1.51","4.85","17.74","30.87","16.21","18300"
"Rick Porcello","Red Sox","BOS @ TOR",".42","6.05","25.55","6.24","3.61","1.45",".12","1.06","1.68","5.46","16.78","29.83","15.54","2717"
"Ross Stripling","Dodgers","LAD @ COL",".37","5.65","24.14","6.47","3.78","1.30",".20","1.20","1.20","5.94","16.33","29.03","15.19","13273"
"Anibal Sanchez","Braves","ATL @ WSH",".30","5.88","25.20","6.16","3.85","1.21",".11",".99","1.94","5.68","16.01","29.10","14.95","3284"
"Ivan Nova","Pirates","PIT @ SF",".36","6.40","26.81","6.74","4.53","1.52",".17",".51","1.51","4.34","15.69","28.57","14.44","1994"
"Jose Berrios","Twins","MIN @ CLE",".25","5.89","25.47","5.89","3.56","1.36",".09",".87","2.50","5.11","14.45","27.20","13.49","14168"
"Robbie Erlin","Padres","SD @ MIL",".26","5.78","24.76","6.73","4.10","1.33",".12","1.18","1.01","4.29","12.87","24.19","11.94","10354"
"Tyler Anderson","Rockies","LAD @ COL",".28","5.36","23.58","5.87","3.26","1.25",".12","1.24","2.11","4.53","11.74","22.78","10.93","12880"
"David Hess","Orioles","BAL @ TB",".26","5.37","24.00","6.10","3.90","1.19",".18",".83","2.50","4.13","10.37","21.64","9.83","16130"
"Ryan Borucki","Blue Jays","BOS @ TOR",".28","5.50","24.34","6.29","3.85","1.44",".12",".87","2.16","3.68","10.10","20.98","9.40","16350"
"Ariel Jurado","Rangers","TEX @ NYY",".22","5.33","23.87","6.90","4.22","1.29",".10","1.29","1.58","2.56","6.23","15.30","5.67","17030"
