"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Chris Sale","Red Sox","TEX @ BOS",".62","6.75","26.99","4.99","3.10","1.19",".09",".60","2.22","9.89","31.18","50.16","29.24","10603"
"Jacob deGrom","Mets","PHI @ NYM",".43","6.86","27.34","5.13","3.30",".95",".09",".80","2.10","8.38","27.39","44.40","25.47","10954"
"Freddy Peralta","Brewers","MIL @ MIA",".48","6.26","26.22","4.88","3.38",".97",".10",".44","3.08","7.95","24.34","41.30","22.96","18679"
"Carlos Carrasco","Indians","CIN @ CLE",".46","6.56","27.37","6.29","4.07","1.42",".11",".69","1.96","6.89","21.71","37.44","20.35","6632"
"Lance McCullers Jr.","Astros","OAK @ HOU",".47","5.77","23.67","4.65","2.83","1.11",".14",".57","2.16","7.06","22.39","36.75","20.80","14120"
"Vince Velasquez","Phillies","PHI @ NYM",".33","6.17","25.52","4.99","3.08",".91",".10",".89","2.54","6.71","20.85","35.40","19.35","11189"
"Mike Foltynewicz","Braves","TOR @ ATL",".41","6.35","26.50","5.66","3.41","1.28",".09",".89","2.30","6.57","20.40","35.25","19.00","10811"
"Luke Weaver","Cardinals","STL @ CWS",".46","6.33","26.58","6.09","4.04","1.03",".23",".78","2.16","6.52","20.05","35.10","18.80","16918"
"Kenta Maeda","Dodgers","LAD @ SD",".43","5.50","22.41","4.39","2.88",".80",".14",".58","1.99","6.52","21.04","34.12","19.47","18498"
"Dan Straily","Marlins","MIL @ MIA",".28","6.52","27.52","6.02","3.64","1.22",".12","1.04","2.51","6.58","19.27","34.09","18.06","9460"
"Johnny Cueto","Giants","CHC @ SF",".34","6.39","27.22","6.36","4.10","1.30",".20",".76","2.25","5.60","17.31","31.46","16.16","6893"
"Sonny Gray","Yankees","NYY @ BAL",".43","5.87","24.92","5.92","3.88","1.12",".04",".87","1.89","5.42","16.93","30.07","15.72","12768"
"Gio Gonzalez","Nationals","WSH @ PIT",".40","6.33","27.24","6.11","4.08","1.27",".14",".61","2.83","5.04","16.04","30.09","15.12","7448"
"Lance Lynn","Twins","KC @ MIN",".43","5.97","25.73","5.98","3.69","1.20",".10",".98","2.44","5.23","15.63","28.93","14.61","2520"
"Dylan Bundy","Orioles","NYY @ BAL",".28","5.76","24.72","5.71","3.33","1.15",".06","1.17","2.25","5.71","15.73","28.54","14.64","12917"
"Joey Lucchesi","Padres","LAD @ SD",".23","5.30","23.03","4.80","2.90",".98",".11",".81","2.82","5.28","14.52","26.37","13.60","19320"
"Carlos Rodon","White Sox","STL @ CWS",".25","5.37","23.65","5.21","3.26",".95",".08",".93","2.87","5.44","14.16","26.55","13.38","16137"
"Trevor Williams","Pirates","WSH @ PIT",".33","5.97","25.46","5.71","3.73","1.17",".13",".68","2.45","4.33","14.32","26.66","13.19","16977"
"Sam Gaviglio","Blue Jays","TOR @ ATL",".32","5.79","24.68","6.22","3.87","1.41",".13",".81","1.68","4.58","14.16","26.05","13.05","12778"
"German Marquez","Rockies","ARI @ COL",".31","5.32","23.67","5.84","3.62","1.22",".24",".77","2.41","5.26","13.30","25.58","12.64","15038"
"Jordan Zimmermann","Tigers","DET @ TB",".28","5.56","23.77","6.19","4.21","1.17",".20",".61","1.53","4.50","13.71","25.25","12.65","4505"
"Jaime Barria","Angels","SEA @ LAA",".32","5.77","24.62","6.14","4.02","1.02",".08","1.02","1.74","4.28","13.37","24.89","12.24","18356"
"Mike Montgomery","Cubs","CHC @ SF",".36","5.64","24.20","5.70","3.94","1.14",".17",".45","2.24","3.86","13.03","24.53","12.01","4869"
"Shelby Miller","Diamondbacks","ARI @ COL",".35","5.56","24.93","6.54","4.03","1.44",".22",".85","2.31","4.72","12.03","24.45","11.45","10197"
"Tyler Mahle","Reds","CIN @ CLE",".28","5.64","24.84","6.20","3.69","1.57",".10",".83","2.31","4.41","12.03","23.88","11.26","16358"
"Marco Gonzales","Mariners","SEA @ LAA",".34","5.15","22.13","5.47","3.54","1.07",".07",".80","1.71","3.43","11.27","20.94","10.29","15467"
"Chris Bassitt","Athletics","OAK @ HOU",".23","5.51","24.95","6.15","4.01","1.32",".13",".70","2.95","4.04","9.89","21.65","9.46","12304"
"Burch Smith","Royals","KC @ MIN",".24","5.18","23.89","5.91","3.41","1.25",".13","1.12","3.03","4.43","9.26","20.60","9.00","12784"
"Bartolo Colon","Rangers","TEX @ BOS",".15","5.24","23.54","7.02","4.07","1.78",".14","1.04","1.34","2.98","6.76","15.98","6.21","375"
"Hunter Wood","Rays","DET @ TB",".00","2.07","8.44","1.85","1.19",".37",".04",".26",".50","2.24","6.74","10.53","6.12","15091"
