"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","ATL @ WAS",".49","6.83","27.44","5.64","3.76","1.04",".08",".75","1.96","8.60","27.60","46.67","26.03","3137"
"Chris Archer","Rays","NYA @ TBA",".43","6.92","27.84","5.41","3.45",".99",".07",".90","2.28","7.95","25.91","44.06","24.36","6345"
"Jon Lester","Cubs","NYN @ CHN",".54","6.73","27.09","5.80","3.97","1.11",".16",".56","1.85","6.30","22.93","39.81","21.43","4930"
"Yu Darvish","Dodgers","LAN @ SFN",".46","6.24","25.81","5.28","3.62","1.01",".14",".51","2.44","6.61","21.71","38.21","20.37","13074"
"Mike Clevinger","Indians","DET @ CLE",".51","6.15","25.46","5.25","3.36","1.07",".07",".75","2.39","6.44","21.07","37.14","19.73","12808"
"Marcus Stroman","Blue Jays","BAL @ TOR",".40","6.57","27.26","6.44","3.92","1.49",".11",".91","1.76","6.29","20.16","36.22","18.90","13431"
"Aaron Nola","Phillies","MIA @ PHI",".37","6.33","26.31","6.12","3.94","1.10",".09",".99","1.91","6.39","19.72","35.56","18.46","16149"
"Tyler Glasnow","Pirates","PIT @ MIL",".34","5.23","22.86","4.43","2.61",".79",".08",".95","3.24","7.13","18.39","33.14","17.57","14374"
"Patrick Corbin","Diamondbacks","COL @ ARI",".37","6.15","25.93","6.08","3.81","1.28",".18",".80","2.13","5.65","17.57","32.67","16.49","9323"
"Kevin Gausman","Orioles","BAL @ TOR",".35","6.15","26.13","5.80","3.35","1.29",".08","1.09","2.52","5.73","17.01","31.82","16.02","14107"
"Dan Straily","Marlins","MIA @ PHI",".36","5.82","24.47","5.40","3.33",".95",".15",".97","2.32","5.66","17.23","31.48","16.10","9460"
"Ervin Santana","Twins","SDN @ MIN",".40","6.26","26.31","6.31","4.11","1.14",".16",".90","2.02","5.10","16.56","31.16","15.49","3200"
"German Marquez","Rockies","COL @ ARI",".35","5.80","24.80","5.57","3.34","1.16",".19",".89","2.48","5.62","16.41","30.76","15.46","15038"
"Jaime Garcia","Yankees","NYA @ TBA",".34","5.95","25.06","5.60","3.69","1.09",".10",".73","2.34","5.06","16.41","30.60","15.31","8137"
"Matt Moore","Giants","LAN @ SFN",".28","5.75","24.67","5.40","3.53","1.06",".15",".66","2.69","5.26","15.67","29.76","14.72","1890"
"Chase Anderson","Brewers","PIT @ MIL",".33","5.77","24.75","5.70","3.51","1.04",".10","1.05","2.43","5.31","15.32","29.27","14.39","6895"
"Dinelson Lamet","Padres","SDN @ MIN",".32","5.45","24.25","5.09","3.22",".98",".14",".75","3.48","5.49","14.34","28.49","13.80","17186"
"Mike Fiers","Astros","HOU @ ANA",".36","5.76","24.66","5.66","3.54","1.01",".05","1.05","2.35","4.74","14.52","27.89","13.57","7754"
"Tyler Mahle","Reds","CIN @ SLN",".32","5.62","24.21","5.78","3.84","1.10",".11",".73","2.26","4.66","14.08","27.31","13.20","16358"
"Eric Skoglund","Royals","CHA @ KCA",".33","4.97","20.63","4.71","3.10",".88",".16",".58","1.65","4.63","15.18","26.01","14.00","16155"
"Jack Flaherty","Cardinals","CIN @ SLN",".34","5.28","22.15","4.75","3.05",".92",".10",".68","2.16","4.43","14.78","26.36","13.60","17479"
"Doug Fister","Red Sox","OAK @ BOS",".36","5.75","25.31","6.22","3.71","1.50",".08",".93","2.47","4.77","13.25","26.92","12.59","9425"
"Tyler Skaggs","Angels","HOU @ ANA",".33","5.53","23.76","5.55","3.66","1.08",".06",".75","2.32","4.35","13.53","26.20","12.60","10190"
"Luiz Gohara","Braves","ATL @ WAS",".23","5.06","22.30","4.97","3.35",".95",".09",".58","2.83","4.81","13.03","25.19","12.37","15166"
"Lucas Giolito","White Sox","CHA @ KCA",".30","5.60","24.52","5.79","3.77","1.15",".11",".77","2.61","3.84","11.55","24.03","10.85","15474"
"Jharel Cotton","Athletics","OAK @ BOS",".32","5.17","23.02","5.73","3.47","1.28",".09",".89","2.41","4.11","10.88","22.70","10.32","13654"
"Matt Harvey","Mets","NYN @ CHN",".21","5.25","23.34","5.71","3.62","1.08",".11",".90","2.52","4.14","10.64","22.45","10.07","11713"
"Martin Perez","Rangers","SEA @ TEX",".33","5.59","24.83","6.57","4.34","1.28",".09",".86","2.24","3.52","9.97","22.30","9.44","6902"
"Mike Leake","Mariners","SEA @ TEX",".28","4.75","21.15","5.69","3.59","1.04",".13",".92","1.87","3.49","9.08","18.95","8.54","10130"
"Buck Farmer","Tigers","DET @ CLE",".18","4.58","20.82","5.25","3.09","1.07",".06","1.04","2.40","3.34","7.50","16.82","7.13","14814"
