"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Robbie Ray","Diamondbacks","ARI @ LAN",".37","6.32","26.70","4.96","3.04",".96",".06",".90","3.44","7.77","22.38","40.11","21.40","11486"
"Trevor Bauer","Indians","CLE @ CHA",".54","6.60","27.52","6.08","3.94","1.02",".16",".96","2.42","7.30","22.46","40.06","21.41","12703"
"Carlos Martinez","Cardinals","SLN @ SDN",".49","6.27","26.05","5.53","3.78","1.01",".15",".59","2.43","6.55","21.19","37.76","19.97","11682"
"Rich Hill","Dodgers","ARI @ LAN",".35","5.84","24.31","4.67","2.83",".98",".05",".81","2.67","7.24","21.50","37.26","20.17","4806"
"Rafael Montero","Mets","PHI @ NYN",".34","6.02","25.26","5.36","3.47",".93",".11",".85","2.55","5.71","17.78","32.61","16.64","12760"
"Rick Porcello","Red Sox","TOR @ BOS",".41","6.31","26.60","6.53","4.07","1.41",".08",".98","1.80","5.45","17.26","32.16","16.18","2717"
"Jake Arrieta","Cubs","CHN @ PIT",".43","6.14","26.09","5.80","4.06","1.11",".11",".52","2.61","5.14","17.00","32.23","16.07","4153"
"Jakob Junis","Royals","KCA @ DET",".44","5.96","24.61","5.57","3.65","1.00",".20",".71","1.83","4.79","17.10","30.81","15.75","13619"
"Dallas Keuchel","Astros","HOU @ SEA",".45","5.97","24.97","5.86","4.01","1.17",".07",".61","1.92","4.69","16.56","30.59","15.39","9434"
"R.A. Dickey","Braves","TEX @ ATL",".36","5.78","24.71","5.40","3.34",".99",".08","1.00","2.64","5.45","16.05","30.25","15.07","1245"
"Jose Berrios","Twins","MIN @ TBA",".35","5.56","23.57","4.94","2.95",".89",".10","1.01","2.51","5.48","16.44","29.87","15.33","14168"
"Alex Cobb","Rays","MIN @ TBA",".36","6.06","25.58","5.97","3.87","1.18",".14",".79","2.13","4.64","15.41","29.30","14.32","6562"
"Mark Leiter","Phillies","PHI @ NYN",".38","6.01","25.39","5.69","3.90","1.06",".10",".63","2.41","4.04","14.57","28.07","13.54","15551"
"Jordan Montgomery","Yankees","NYA @ BAL",".36","5.21","22.28","5.37","3.19",".92",".06","1.20","1.80","5.17","14.71","26.79","13.70","16511"
"Chad Kuhl","Pirates","CHN @ PIT",".30","5.73","25.05","5.44","3.52","1.10",".07",".76","3.07","4.62","13.54","27.21","12.81","14975"
"Dylan Bundy","Orioles","NYA @ BAL",".32","5.70","24.64","5.85","3.38","1.00",".06","1.42","2.31","5.03","13.81","26.94","12.94","12917"
"Chase Anderson","Brewers","MIL @ CIN",".37","5.58","24.41","5.81","3.54","1.00",".12","1.15","2.51","4.86","13.43","26.75","12.70","6895"
"Adam Conley","Marlins","WAS @ MIA",".35","5.86","25.10","5.75","3.79","1.14",".19",".64","2.58","4.05","13.31","26.54","12.45","14457"
"J.A. Happ","Blue Jays","TOR @ BOS",".32","5.82","25.51","6.63","4.18","1.48",".11",".87","2.26","4.48","12.41","25.87","11.82","7410"
"A.J. Cole","Nationals","WAS @ MIA",".35","5.62","24.23","5.79","3.88","1.01",".14",".75","2.30","4.06","12.89","25.59","12.03","11467"
"Artie Lewicki","","KCA @ DET",".28","5.84","24.56","6.10","3.89","1.07",".15",".99","1.63","3.36","12.05","23.76","10.91","sa829148"
"Parker Bridwell","Angels","ANA @ OAK",".37","5.36","23.29","5.24","3.14","1.05",".07",".97","2.57","3.80","11.73","23.39","10.90","11502"
"Homer Bailey","Reds","MIL @ CIN",".29","5.15","22.82","5.56","3.37",".99",".09","1.11","2.41","4.43","11.45","23.27","10.82","8362"
"Chris Smith","Athletics","ANA @ OAK",".30","5.39","23.57","5.74","3.49","1.11",".06","1.08","2.30","3.58","10.47","21.89","9.72","4544"
"Andrew Cashner","Rangers","TEX @ ATL",".33","5.56","24.63","6.22","4.23","1.20",".12",".68","2.48","3.24","9.92","22.14","9.38","8782"
"Luis Perdomo","Padres","SLN @ SDN",".23","5.09","22.62","5.54","3.73","1.08",".12",".60","2.46","3.81","10.40","21.69","9.81","14682"
"James Shields","White Sox","CLE @ CHA",".21","5.20","23.34","5.51","3.08","1.03",".10","1.30","2.89","4.15","9.66","21.24","9.18","7059"
"Chris Stratton","Giants","SFN @ COL",".30","5.16","24.06","6.69","4.24","1.27",".16","1.01","2.63","3.79","7.65","19.61","7.61","13761"
"Chad Bettis","Rockies","SFN @ COL",".35","5.35","24.21","6.87","4.53","1.30",".15",".90","1.97","2.86","7.60","18.87","7.22","10587"
"Erasmo Ramirez","Mariners","MIN @ TBA",".00",".53","2.24",".50",".32",".09",".01",".08",".21",".41","1.12","1.97","1.01","10314"
