"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Noah Syndergaard","Mets","TOR @ NYM",".42","6.72","26.74","5.09","3.22","1.10",".08",".69","1.95","7.75","26.11","42.33","24.11","11762"
"German Marquez","Rockies","COL @ SD",".37","5.92","24.46","4.89","3.06",".86",".16",".81","2.32","7.47","22.31","37.23","20.79","15038"
"Gerrit Cole","Astros","HOU @ LAA",".46","6.72","27.80","5.89","3.78","1.13",".11",".87","2.33","6.55","21.45","36.83","20.09","13125"
"Yu Darvish","Cubs","CHC @ ATL",".45","6.31","26.58","5.95","3.82","1.26",".16",".72","2.31","6.94","21.02","36.64","19.77","13074"
"Masahiro Tanaka","Yankees","NYY @ WSH",".46","6.22","25.69","5.84","3.52","1.19",".08","1.04","1.73","6.92","21.31","36.11","19.80","15764"
"Eduardo Rodriguez","Red Sox","OAK @ BOS",".43","6.30","27.32","5.87","3.33","1.53",".10",".91","3.06","7.42","20.30","36.38","19.36","13164"
"Zack Greinke","Diamondbacks","MIL @ ARI",".43","6.44","26.15","6.09","3.76","1.36",".12",".84","1.27","6.05","20.61","34.61","18.90","1943"
"Alex Wood","Dodgers","LAD @ MIA",".51","6.38","26.36","6.00","4.19","1.18",".11",".51","1.78","5.31","19.32","33.38","17.81","13781"
"Jordan Lyles","Padres","COL @ SD",".36","6.39","26.23","5.70","3.64","1.16",".12",".78","1.88","5.61","19.32","33.06","17.70","7593"
"Mike Leake","Mariners","TEX @ SEA",".42","6.66","27.52","6.41","4.07","1.29",".11",".94","1.73","5.50","18.78","32.72","17.37","10130"
"Trevor Williams","Pirates","CWS @ PIT",".40","6.27","25.94","5.88","3.92","1.16",".14",".65","1.86","5.37","18.40","31.99","16.90","16977"
"Gio Gonzalez","Nationals","NYY @ WSH",".27","5.98","25.96","5.79","3.36","1.24",".07","1.12","2.79","6.41","16.90","31.07","15.95","7448"
"Jose Berrios","Twins","STL @ MIN",".35","5.91","25.36","5.84","3.64","1.09",".08","1.02","2.37","5.89","16.69","30.26","15.63","14168"
"Jaime Garcia","Blue Jays","TOR @ NYM",".30","5.68","23.68","4.96","3.16","1.08",".11",".62","2.22","5.46","17.37","29.83","16.00","8137"
"Francisco Liriano","Tigers","CLE @ DET",".32","5.97","26.02","5.82","3.89","1.21",".15",".57","3.00","5.30","15.24","28.97","14.38","3201"
"Mike Foltynewicz","Braves","CHC @ ATL",".27","5.87","25.67","6.06","3.77","1.26",".14",".89","2.59","5.70","15.22","28.74","14.36","10811"
"Mike Minor","Rangers","TEX @ SEA",".31","5.93","25.25","6.13","3.62","1.30",".11","1.09","1.89","5.25","15.44","28.04","14.29","10021"
"Ian Kennedy","Royals","TB @ KC",".32","6.02","25.73","6.19","3.97","1.26",".22",".73","2.15","4.96","15.10","28.02","14.01","6986"
"Reynaldo Lopez","White Sox","CWS @ PIT",".34","6.24","26.65","6.18","4.05","1.27",".18",".69","2.43","4.62","14.92","28.00","13.89","16400"
"Tyler Mahle","Reds","CIN @ SF",".33","5.86","25.46","6.19","4.19","1.29",".18",".54","2.29","4.95","14.69","27.75","13.77","16358"
"Anthony Banda","Rays","TB @ KC",".39","5.99","26.06","6.08","4.21","1.23",".16",".49","2.69","4.69","14.47","27.77","13.62","14706"
"Nick Pivetta","Phillies","PHI @ BAL",".32","5.64","24.82","6.02","3.56","1.05",".06","1.34","2.37","5.75","14.61","27.50","13.80","15454"
"Wei-Yin Chen","Marlins","LAD @ MIA",".24","5.88","25.36","6.04","3.50","1.34",".14","1.06","2.22","4.96","13.99","26.29","12.96","13071"
"Josh Tomlin","Indians","CLE @ DET",".40","5.84","24.18","6.37","4.15","1.30",".14",".78",".80","3.98","14.62","25.67","13.15","9388"
"Andrew Cashner","Orioles","PHI @ BAL",".37","5.82","25.57","5.89","3.71","1.14",".14",".90","2.82","4.64","13.21","25.82","12.42","8782"
"Jack Flaherty","Cardinals","STL @ MIN",".32","5.21","22.48","5.36","3.19","1.02",".12","1.03","1.97","4.95","13.82","24.96","12.85","17479"
"Jaime Barria","Angels","HOU @ LAA",".28","5.83","24.84","5.69","3.62","1.12",".07",".89","2.26","3.97","12.96","24.35","11.82","18356"
"Jhoulys Chacin","Brewers","MIL @ ARI",".29","5.44","24.03","5.54","3.46","1.29",".20",".59","2.80","4.34","12.09","23.82","11.37","2608"
"Ty Blach","Giants","CIN @ SF",".38","6.02","25.14","6.40","4.58","1.26",".19",".37","1.34","2.83","12.55","23.34","11.21","14361"
"Daniel Mengden","Athletics","OAK @ BOS",".31","5.84","25.85","7.24","4.44","1.78",".13",".89","1.74","3.84","10.37","21.83","9.70","16980"
