"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Chris Sale","Red Sox","BOS @ MIA",".62","6.79","26.90","5.03","3.40",".97",".11",".55","1.99","9.25","30.76","49.33","28.73","10603"
"Clayton Kershaw","Dodgers","LAD @ ARI",".53","6.80","26.99","5.52","3.51","1.28",".18",".55","1.56","8.55","28.62","46.18","26.60","2036"
"Justin Verlander","Astros","BAL @ HOU",".50","6.45","25.95","5.34","3.06","1.06",".07","1.14","1.66","8.35","26.26","42.63","24.40","8700"
"Jon Lester","Cubs","CHC @ CIN",".54","6.41","26.47","5.61","3.71","1.05",".10",".74","2.23","6.60","22.13","37.74","20.67","4930"
"J.A. Happ","Blue Jays","CWS @ TOR",".45","6.24","25.99","5.68","3.52","1.21",".11",".84","2.13","6.86","21.53","36.86","20.13","7410"
"Tyson Ross","Padres","COL @ SD",".38","6.09","25.91","5.16","3.38","1.04",".10",".65","3.12","6.54","20.06","35.43","18.92","7872"
"Jack Flaherty","Cardinals","STL @ MIL",".40","6.00","25.52","5.87","3.86","1.00",".13",".88","2.31","6.76","19.73","34.84","18.61","17479"
"Garrett Richards","Angels","CLE @ LAA",".42","6.32","26.31","5.37","3.39","1.15",".09",".74","2.58","5.98","19.87","34.50","18.48","9784"
"Chris Archer","Rays","TB @ NYY",".28","5.72","24.56","5.06","2.91",".91",".08","1.16","2.80","7.37","19.57","34.19","18.49","6345"
"Jordan Montgomery","Yankees","TB @ NYY",".42","6.28","26.31","5.75","3.83","1.04",".11",".77","2.34","5.83","19.16","33.67","17.84","16511"
"Matt Harvey","Mets","PHI @ NYM",".39","6.18","26.02","5.42","3.43",".95",".12",".92","2.58","5.96","18.95","33.26","17.64","11713"
"Zack Godley","Diamondbacks","LAD @ ARI",".21","5.88","25.38","5.49","3.23","1.28",".14",".84","2.79","6.33","17.67","31.98","16.60","14862"
"Cole Hamels","Rangers","TEX @ OAK",".36","6.03","25.69","5.28","3.06","1.20",".08",".93","2.79","5.76","17.81","31.71","16.60","4972"
"Matt Boyd","Tigers","KC @ DET",".36","6.33","26.59","6.04","4.20","1.04",".15",".66","2.18","5.25","17.77","31.75","16.48","15440"
"Jakob Junis","Royals","KC @ DET",".37","6.22","26.42","6.36","4.34","1.19",".19",".64","2.01","5.29","17.18","31.17","16.03","13619"
"Kendall Graveman","Athletics","TEX @ OAK",".36","6.32","26.34","5.88","3.65","1.18",".10",".95","2.11","5.09","17.30","30.67","15.96","15514"
"Chase Anderson","Brewers","STL @ MIL",".29","5.89","25.30","5.81","3.58","1.13",".16",".94","2.36","5.91","16.98","30.72","15.90","6895"
"Kyle Freeland","Rockies","COL @ SD",".35","6.14","26.12","6.09","3.97","1.21",".13",".79","2.25","5.08","16.34","29.90","15.23","16256"
"Ben Lively","Phillies","PHI @ NYM",".35","6.10","25.98","5.65","3.48","1.18",".11",".87","2.56","4.78","15.66","28.69","14.50","14932"
"Julio Teheran","Braves","WSH @ ATL",".33","5.95","25.71","6.06","3.81","1.29",".12",".83","2.39","4.85","14.81","27.90","13.82","6797"
"Josh Tomlin","Indians","CLE @ LAA",".32","6.16","25.77","6.53","3.75","1.26",".11","1.42","1.20","4.50","14.83","26.58","13.47","9388"
"Marco Gonzales","Mariners","SEA @ SF",".33","5.98","26.15","6.42","4.33","1.39",".15",".56","2.41","4.06","13.15","25.91","12.33","15467"
"Ty Blach","Giants","SEA @ SF",".43","6.62","27.67","7.26","5.33","1.43",".15",".37","1.29","2.79","13.58","25.79","12.42","14361"
"A.J. Cole","Nationals","WSH @ ATL",".39","5.90","25.91","6.41","4.28","1.32",".19",".63","2.45","4.00","12.83","25.54","12.09","11467"
"Miguel Gonzalez","White Sox","CWS @ TOR",".28","5.91","25.51","5.93","3.24","1.52",".09","1.08","2.39","4.02","12.58","24.26","11.61","7024"
"Cody Reed","Reds","CHC @ CIN",".20","5.39","24.39","5.64","3.29","1.23",".07","1.05","3.15","4.94","11.85","24.23","11.34","15232"
"Jose Urena","Marlins","BOS @ MIA",".19","6.02","25.97","6.23","4.07","1.14",".11",".91","2.32","3.75","11.95","23.65","10.95","11589"
"Mike Wright","Orioles","BAL @ HOU",".21","5.37","24.31","6.48","3.92","1.32",".14","1.10","2.32","3.98","9.32","20.48","8.87","12586"
