"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Mike Clevinger","Indians","CWS @ CLE",".53","6.42","26.63","5.63","3.49","1.28",".11",".74","2.31","7.47","23.24","39.41","21.79","12808"
"Tyson Ross","Padres","MIA @ SD",".44","6.48","27.07","5.52","3.72","1.05",".11",".63","2.66","7.00","22.22","38.28","20.83","7872"
"Kenta Maeda","Dodgers","PHI @ LAD",".36","5.69","22.58","4.37","2.71",".83",".05",".78","1.54","6.74","22.25","35.19","20.35","18498"
"Luis Castillo","Reds","CIN @ ARI",".42","6.45","27.21","5.68","3.54","1.21",".28",".66","2.75","6.45","20.14","35.47","18.95","15689"
"Blake Snell","Rays","TB @ OAK",".38","5.99","25.26","5.21","3.11","1.24",".09",".77","2.57","6.86","20.33","35.09","19.04","13543"
"Anibal Sanchez","Braves","NYM @ ATL",".41","6.76","28.25","6.35","4.04","1.34",".13",".84","2.21","6.15","19.93","34.95","18.64","3284"
"Dan Straily","Marlins","MIA @ SD",".33","6.50","27.28","5.97","3.50","1.19",".15","1.12","2.40","6.65","19.62","34.36","18.42","9460"
"Zack Godley","Diamondbacks","CIN @ ARI",".33","6.18","26.42","5.50","3.44","1.21",".15",".71","2.96","6.21","18.30","32.92","17.19","14862"
"Rick Porcello","Red Sox","TOR @ BOS",".45","6.31","26.53","6.49","4.00","1.52",".09",".89","1.67","5.76","18.32","32.34","17.04","2717"
"Zach Davies","Brewers","STL @ MIL",".39","6.33","26.03","5.74","3.76","1.13",".11",".75","1.88","5.30","18.56","32.04","16.99","13183"
"Charlie Morton","Astros","HOU @ NYY",".34","5.66","24.78","5.15","2.99",".98",".07","1.11","3.18","6.59","17.14","31.24","16.28","4676"
"Felix Hernandez","Mariners","TEX @ SEA",".42","5.73","23.73","4.73","2.95","1.00",".07",".71","2.34","5.41","18.08","30.71","16.63","4772"
"Michael Wacha","Cardinals","STL @ MIL",".34","6.12","25.66","5.85","3.67","1.24",".09",".86","2.02","5.57","17.58","31.02","16.24","14078"
"Dylan Bundy","Orioles","WSH @ BAL",".37","5.79","24.65","5.58","3.19","1.04",".08","1.27","2.21","6.23","17.48","30.86","16.31","12917"
"Jon Lester","Cubs","CHC @ PIT",".44","6.02","25.76","6.06","4.01","1.26",".12",".67","2.25","5.41","16.85","30.62","15.76","4930"
"Danny Duffy","Royals","MIN @ KC",".31","5.69","24.28","5.69","3.47","1.22",".15",".85","2.06","5.49","16.00","28.66","14.87","3542"
"Jake Arrieta","Phillies","PHI @ LAD",".30","5.45","22.33","4.44","2.73",".96",".05",".70","1.97","4.88","16.75","27.76","15.23","4153"
"Nick Tropeano","Angels","LAA @ DET",".40","5.84","25.45","6.18","3.99","1.25",".19",".75","2.35","5.31","15.15","28.48","14.27","12385"
"Kyle Gibson","Twins","MIN @ KC",".38","5.82","25.01","5.95","3.95","1.17",".11",".73","2.20","4.91","15.11","27.89","14.07","10123"
"Steven Matz","Mets","NYM @ ATL",".35","5.92","25.71","6.29","4.37","1.28",".16",".48","2.34","4.85","14.69","27.94","13.77","13361"
"Daniel Gossett","Athletics","TB @ OAK",".31","5.64","23.86","5.61","3.65","1.18",".15",".64","1.90","4.73","15.05","26.93","13.84","16164"
"Nick Kingham","Pirates","CHC @ PIT",".28","5.82","25.45","6.19","3.83","1.36",".13",".87","2.38","4.73","13.23","25.66","12.35","11694"
"Jeff Samardzija","Giants","SF @ COL",".32","5.63","25.20","6.62","3.59","1.38",".24","1.41","2.24","5.41","12.59","25.13","12.02","3254"
"Austin Bibens-Dirkx","Rangers","TEX @ SEA",".27","6.02","25.80","6.45","4.00","1.32",".09","1.04","1.85","4.13","12.82","24.47","11.79","9559"
"Marco Estrada","Blue Jays","TOR @ BOS",".28","5.62","24.95","6.28","3.60","1.53",".14","1.02","2.37","4.41","11.39","23.08","10.71","1118"
"CC Sabathia","Yankees","HOU @ NYY",".32","5.29","23.01","5.78","3.71","1.11",".05",".91","1.95","4.00","11.66","22.32","10.80","404"
"Michael Fulmer","Tigers","LAA @ DET",".29","5.56","24.26","5.84","3.81","1.12",".13",".79","2.31","3.82","11.39","22.41","10.50","13218"
"Jeremy Hellickson","Nationals","WSH @ BAL",".29","5.09","21.97","5.59","3.03","1.13",".04","1.39","1.48","3.89","11.03","20.42","10.05","4371"
"Kyle Freeland","Rockies","SF @ COL",".31","5.09","22.91","6.03","3.79","1.34",".14",".76","2.20","3.94","9.97","20.62","9.46","16256"
"Lucas Giolito","White Sox","CWS @ CLE",".20","5.45","25.19","6.16","3.53","1.48",".08","1.08","3.32","3.72","7.71","18.86","7.49","15474"
