"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Blake Snell","Rays","CWS @ TB",".39","6.50","26.51","5.43","3.62","1.08",".12",".62","2.12","8.31","25.67","42.53","23.97","13543"
"Freddy Peralta","Brewers","COL @ MIL",".39","6.00","24.77","4.38","2.72",".95",".11",".59","2.90","8.66","25.54","42.12","23.99","18679"
"James Paxton","Mariners","TOR @ SEA",".47","6.69","27.10","5.66","3.38","1.29",".05",".94","1.84","7.93","25.26","41.61","23.52","11828"
"Jose Berrios","Twins","KC @ MIN",".49","6.44","26.35","5.49","3.32","1.27",".13",".77","2.10","7.40","23.58","39.44","21.96","14168"
"Corey Kluber","Indians","LAA @ CLE",".54","6.50","26.48","5.83","3.55","1.17",".06","1.05","1.60","7.25","23.43","38.89","21.72","2429"
"Kyle Hendricks","Cubs","SD @ CHC",".50","6.62","26.77","6.03","3.93","1.14",".11",".85","1.45","6.22","21.71","36.31","19.99","12049"
"Carlos Rodon","White Sox","CWS @ TB",".34","5.98","25.19","5.52","3.89",".97",".15",".50","2.44","6.17","18.88","33.20","17.63","16137"
"Mike Minor","Rangers","BAL @ TEX",".39","6.10","25.49","6.24","3.82","1.37",".11",".94","1.42","5.99","18.52","32.10","17.11","10021"
"Tyler Anderson","Rockies","COL @ MIL",".31","6.10","25.21","5.57","3.59","1.11",".11",".77","1.89","5.51","18.12","31.27","16.64","12880"
"Nathan Eovaldi","Red Sox","NYY @ BOS",".43","6.19","25.47","6.24","3.87","1.35",".15",".87","1.14","5.36","18.21","31.20","16.64","9132"
"Gio Gonzalez","Nationals","CIN @ WSH",".43","6.01","26.08","5.93","4.16","1.06",".08",".62","2.83","5.84","17.09","31.64","16.20","7448"
"Edwin Jackson","Athletics","DET @ OAK",".44","6.21","25.61","5.77","3.56","1.35",".14",".71","1.76","5.08","17.94","31.02","16.40","1841"
"Kevin Gausman","Braves","ATL @ NYM",".38","5.92","25.14","5.77","3.63","1.13",".11",".91","2.13","5.71","17.19","30.59","15.98","14107"
"Dylan Bundy","Orioles","BAL @ TEX",".33","5.87","25.35","5.95","3.53","1.16",".13","1.13","2.39","6.20","16.69","30.45","15.72","12917"
"Clay Buchholz","Diamondbacks","SF @ ARI",".40","5.99","25.17","5.77","3.59","1.33",".14",".71","1.96","5.25","17.05","30.08","15.73","3543"
"Kenta Maeda","Dodgers","HOU @ LAD",".35","5.72","23.90","5.49","3.48","1.13",".04",".84","1.73","5.48","17.25","29.69","15.88","18498"
"Zach Eflin","Phillies","MIA @ PHI",".41","6.01","25.27","6.24","4.09","1.19",".12",".83","1.53","5.15","16.75","29.69","15.42","13774"
"Lance McCullers Jr.","Astros","HOU @ LAD",".33","5.73","24.79","5.42","3.23","1.21",".06",".93","2.70","5.83","16.36","29.71","15.36","14120"
"Zack Wheeler","Mets","ATL @ NYM",".30","5.61","24.27","5.89","4.00","1.07",".09",".74","2.16","5.48","15.55","28.47","14.58","10310"
"Ivan Nova","Pirates","STL @ PIT",".37","6.22","26.07","6.68","4.23","1.30",".10","1.04","1.29","4.49","15.14","27.38","13.79","1994"
"Austin Gomber","Cardinals","STL @ PIT",".35","5.66","24.54","5.77","3.69","1.12",".12",".85","2.37","5.05","14.64","27.21","13.68","16561"
"Marco Estrada","Blue Jays","TOR @ SEA",".28","5.94","25.30","6.07","3.70","1.22",".10","1.05","1.97","4.82","14.43","26.55","13.28","1118"
"Jeremy Hellickson","Nationals","",".45","5.99","25.39","6.32","4.18","1.26",".11",".77","1.71","3.87","13.82","25.70","12.62","4371"
"Jose Urena","Marlins","MIA @ PHI",".30","5.62","24.86","5.96","3.75","1.06",".16","1.00","2.63","4.95","12.96","25.42","12.25","11589"
"Andrew Suarez","Giants","SF @ ARI",".29","5.56","24.11","6.11","3.70","1.27",".25",".89","1.88","4.68","13.23","24.92","12.29","18300"
"Jordan Zimmermann","Tigers","DET @ OAK",".26","5.43","23.34","5.72","3.34","1.27",".13",".98","1.78","4.32","12.63","23.32","11.58","4505"
"Burch Smith","Royals","KC @ MIN",".21","5.19","23.50","5.51","3.27","1.21",".14",".89","2.95","4.96","11.56","23.35","11.08","12784"
"Anthony DeSclafani","Reds","CIN @ WSH",".26","5.39","23.91","6.14","3.85","1.11",".10","1.09","2.17","4.46","11.29","22.57","10.60","13050"
"Walker Lockett","Padres","SD @ CHC",".23","5.44","23.89","6.10","3.52","1.23",".13","1.21","1.99","4.40","11.35","22.33","10.55","13804"
"Chance Adams","Yankees","NYY @ BOS",".27","5.29","23.77","5.60","3.30","1.30",".12",".88","2.89","4.21","10.56","21.85","10.01","sa875066"
"Felix Pena","Angels","LAA @ CLE",".19","5.01","22.96","5.87","3.35","1.24",".09","1.20","2.61","4.28","8.80","19.37","8.45","13403"
"Matt Harvey","Reds","",".23","5.36","24.31","6.59","4.15","1.25",".11","1.08","2.27","3.70","8.42","19.12","7.99","11713"
