"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","",".48","7.12","28.00","4.75","2.57","1.09",".08","1.01","2.31","10.59","32.88","52.10","30.84","3137"
"James Paxton","Mariners","DET @ SEA",".55","6.47","25.60","5.15","3.34","1.10",".07",".64","1.48","7.95","26.84","42.92","24.75","11828"
"Luis Severino","Yankees","NYY @ KC",".56","6.40","26.20","5.81","3.97","1.18",".13",".54","1.73","6.58","22.44","37.73","20.81","15890"
"Jon Gray","Rockies","COL @ SF",".41","6.57","27.00","5.84","3.92","1.32",".20",".40","2.01","6.62","22.21","37.73","20.66","14916"
"Corey Kluber","Indians","CLE @ HOU",".40","6.65","27.50","6.29","3.90","1.39",".10",".89","1.82","7.04","21.88","37.32","20.48","2429"
"Andrew Heaney","Angels","TB @ LAA",".42","6.32","26.01","5.70","3.85","1.09",".09",".67","1.94","6.66","21.50","36.51","19.95","15423"
"Patrick Corbin","Diamondbacks","ARI @ NYM",".37","6.61","27.01","5.50","3.54","1.12",".11",".73","2.23","6.34","21.43","36.35","19.85","9323"
"Nick Kingham","Pirates","SD @ PIT",".42","6.42","26.42","5.68","3.64","1.10",".17",".76","2.05","6.57","21.28","36.23","19.71","11694"
"Freddy Peralta","Brewers","MIL @ MIN",".42","5.91","25.35","5.03","2.91","1.23",".14",".75","3.14","7.18","20.37","35.72","19.28","18679"
"Jose Quintana","Cubs","",".47","6.38","26.95","5.98","3.80","1.16",".10",".92","2.40","6.67","20.32","35.67","19.10","11423"
"Sean Newcomb","Braves","MIA @ ATL",".45","6.09","26.05","5.47","3.78","1.13",".08",".49","2.90","6.43","19.69","34.98","18.57","16943"
"Steven Matz","Mets","ARI @ NYM",".39","6.51","26.60","5.47","3.77","1.04",".09",".57","2.24","5.73","20.34","34.77","18.72","13361"
"Chris Stratton","Giants","COL @ SF",".34","6.60","27.33","6.02","4.04","1.26",".21",".52","2.14","5.88","19.85","34.60","18.40","13761"
"Tanner Roark","Nationals","",".38","6.45","27.42","5.81","3.44","1.18",".08","1.11","2.85","6.23","18.61","33.34","17.50","8753"
"Tanner Roark","Nationals","LAD @ WSH",".33","6.36","27.14","5.86","3.56","1.11",".08","1.12","2.75","6.25","18.15","32.75","17.06","8753"
"Luis Castillo","Reds","",".30","6.02","25.85","5.94","3.25","1.19",".11","1.39","2.31","6.76","18.00","32.16","16.89","15689"
"Dallas Keuchel","Astros","CLE @ HOU",".36","6.64","27.69","6.50","4.04","1.48",".10",".89","1.86","5.52","18.20","32.16","16.86","9434"
"Ross Stripling","Dodgers","LAD @ WSH",".39","6.27","26.26","6.25","4.01","1.24",".10",".90","1.86","5.71","18.12","32.08","16.82","13273"
"Rick Porcello","Red Sox","BAL @ BOS",".41","6.26","26.49","6.78","4.27","1.57",".06",".88","1.42","5.89","18.07","32.08","16.81","2717"
"Sean Manaea","Athletics","OAK @ TOR",".37","6.33","26.67","5.66","3.28","1.45",".09",".85","2.60","5.60","17.94","31.99","16.66","15873"
"Rich Hill","Dodgers","",".28","5.68","24.41","5.01","3.20",".95",".09",".78","2.99","6.35","17.72","31.60","16.70","4806"
"Luis Castillo","Reds","CHC @ CIN",".29","5.92","25.61","6.03","3.40","1.17",".13","1.33","2.32","6.74","17.43","31.48","16.46","15689"
"Sam Gaviglio","Blue Jays","OAK @ TOR",".33","6.01","24.78","5.14","2.80","1.28",".14",".92","1.96","5.59","18.32","31.10","16.70","12778"
"John Gant","Cardinals","PHI @ STL",".37","6.05","25.68","6.02","3.89","1.19",".14",".81","2.11","5.50","16.97","30.57","15.79","13684"
"Ross Stripling","Dodgers","",".38","6.10","25.84","6.30","3.98","1.25",".12",".94","1.86","5.53","16.80","30.28","15.63","13273"
"Kyle Hendricks","Cubs","",".43","6.50","27.56","6.60","4.22","1.30",".14",".94","2.08","5.00","16.35","29.87","15.28","12049"
"Kyle Hendricks","Cubs","CHC @ CIN",".45","6.45","27.41","6.60","4.28","1.15",".18","1.00","2.10","5.00","16.17","29.70","15.16","12049"
"Fernando Romero","Twins","MIL @ MIN",".29","5.74","25.19","5.68","3.51","1.42",".08",".67","2.90","5.91","15.74","29.52","14.94","15885"
"Clayton Richard","Padres","SD @ PIT",".31","5.95","25.91","6.24","4.02","1.36",".13",".72","2.42","4.96","14.42","27.54","13.53","3551"
"Lucas Giolito","White Sox","TEX @ CWS",".36","5.72","25.52","5.26","3.17",".98",".09","1.02","3.76","5.33","13.77","27.17","13.18","15474"
"Zach Eflin","Phillies","PHI @ STL",".35","6.03","25.79","6.05","3.82","1.16",".12",".95","2.27","4.43","13.99","26.25","12.96","13774"
"Dylan Bundy","Orioles","BAL @ BOS",".29","5.61","24.74","6.34","3.84","1.51",".10",".89","2.15","4.90","12.83","25.03","12.08","12917"
"Danny Duffy","Royals","NYY @ KC",".18","5.38","23.52","5.67","3.30","1.21",".14","1.02","2.26","5.15","13.06","24.66","12.22","3542"
