"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Trevor Bauer","Indians","PIT @ CLE",".46","6.53","27.20","5.97","3.85","1.41",".09",".62","2.18","8.16","24.58","41.75","23.17","12703"
"Tyler Skaggs","Angels","CWS @ LAA",".46","6.59","27.68","6.56","4.43","1.25",".12",".77","2.01","7.24","21.82","38.01","20.58","10190"
"Walker Buehler","Dodgers","LAD @ PHI",".35","5.87","24.53","5.07","3.04",".94",".15",".94","2.26","7.31","21.20","35.79","19.77","19374"
"Robbie Ray","Diamondbacks","ARI @ CHC",".35","5.82","25.31","5.02","3.16","1.03",".11",".72","3.35","7.35","19.89","35.43","18.93","11486"
"Charlie Morton","Astros","HOU @ COL",".41","6.05","25.90","5.78","3.41","1.28",".18",".91","2.57","7.21","20.00","35.37","18.91","4676"
"Freddy Peralta","Brewers","WSH @ MIL",".33","5.49","23.90","4.35","2.60",".92",".08",".75","3.62","7.03","18.84","33.26","17.92","18679"
"Jack Flaherty","Cardinals","STL @ CIN",".40","5.75","24.54","5.17","3.23",".89",".12",".94","2.65","6.54","18.72","32.81","17.58","17479"
"Corey Oswalt","Mets","SD @ NYM",".38","6.16","25.43","5.40","3.60",".97",".12",".71","2.16","5.63","18.85","32.47","17.34","13677"
"David Price","Red Sox","BOS @ BAL",".43","5.75","24.13","5.66","3.53","1.06",".06","1.01","1.62","5.85","18.12","31.10","16.75","3184"
"Tanner Roark","Nationals","WSH @ MIL",".36","5.91","25.61","5.56","3.39","1.05",".10","1.02","2.90","6.10","16.91","30.97","15.97","8753"
"Jake Arrieta","Phillies","LAD @ PHI",".33","5.80","24.10","4.92","2.96","1.01",".08",".87","2.22","5.50","17.78","30.36","16.31","4153"
"Danny Duffy","Royals","DET @ KC",".35","6.20","26.18","6.45","4.29","1.34",".16",".66","1.80","5.30","16.72","30.20","15.51","3542"
"Matt Boyd","Tigers","DET @ KC",".38","6.12","25.86","6.25","4.06","1.31",".16",".72","1.86","5.12","16.38","29.55","15.14","15440"
"Jon Lester","Cubs","ARI @ CHC",".34","5.76","24.26","5.26","3.29","1.13",".15",".69","2.27","5.25","16.61","29.24","15.34","4930"
"Luis Cessa","Yankees","NYY @ TB",".39","5.68","24.55","5.82","3.79","1.10",".16",".78","2.33","5.29","15.38","28.37","14.42","13345"
"Ervin Santana","Twins","MIN @ TOR",".40","5.86","24.75","5.47","3.18","1.19",".08","1.02","2.21","4.96","15.72","28.02","14.46","3200"
"Jon Gray","Rockies","HOU @ COL",".29","5.78","25.07","6.50","4.15","1.42",".14",".78","1.84","5.32","14.70","27.56","13.76","14916"
"Mike Leake","Mariners","SF @ SEA",".41","6.25","26.57","6.98","4.49","1.49",".10",".90","1.46","4.46","14.72","27.36","13.58","10130"
"Jameson Taillon","Pirates","PIT @ CLE",".29","6.09","26.45","6.88","4.29","1.74",".10",".75","1.92","4.94","14.27","27.31","13.38","11674"
"Clayton Richard","Padres","SD @ NYM",".33","5.83","25.18","5.65","3.74","1.18",".13",".60","2.63","4.40","14.03","26.44","13.04","3551"
"Dylan Bundy","Orioles","BOS @ BAL",".27","5.89","25.58","6.26","3.74","1.27",".07","1.18","2.21","5.02","13.73","26.14","12.79","12917"
"Sam Gaviglio","Blue Jays","MIN @ TOR",".32","5.77","24.61","5.85","3.32","1.41",".14",".98","1.98","4.56","13.91","25.59","12.76","12778"
"Sal Romano","Reds","STL @ CIN",".27","5.67","24.68","6.04","3.57","1.19",".09","1.18","2.20","4.55","12.53","24.18","11.62","13690"
"Derek Holland","Giants","SF @ SEA",".29","5.25","23.30","5.92","3.71","1.05",".10","1.06","2.22","4.53","11.44","22.65","10.78","4141"
"James Shields","White Sox","CWS @ LAA",".27","5.75","25.30","6.05","3.64","1.09",".09","1.23","2.62","3.96","10.85","22.23","10.11","7059"
"Edwin Jackson","Athletics","OAK @ TEX",".33","5.09","23.10","5.67","3.14","1.14",".14","1.26","2.74","3.97","9.13","19.66","8.69","1841"
"Martin Perez","Rangers","OAK @ TEX",".28","5.03","23.01","5.98","3.52","1.30",".11","1.05","2.50","3.37","7.55","17.42","7.19","6902"
"Ryne Stanek","Rays","NYY @ TB",".00","2.20","9.41","1.85","1.07",".35",".03",".41","1.15","2.71","6.87","11.49","6.42","15947"
