"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Max Scherzer","Nationals","WAS @ MIL",".51","6.79","27.17","5.16","2.94",".88",".09","1.25","2.19","9.83","29.67","49.20","28.05","3137"
"Chris Archer","Rays","TBA @ CHA",".49","6.89","27.83","5.89","4.02",".98",".10",".80","2.02","8.74","27.48","46.82","26.08","6345"
"Yu Darvish","Dodgers","LAN @ SDN (2)",".60","6.54","26.11","5.12","3.40",".92",".14",".66","2.07","8.14","27.02","45.31","25.34","13074"
"Corey Kluber","Indians","CLE @ DET",".55","7.07","28.16","6.00","3.97","1.14",".20",".69","1.64","7.69","26.57","44.95","25.09","2429"
"Jon Lester","Cubs","ATL @ CHN",".52","6.44","26.41","5.77","3.97","1.13",".12",".55","2.03","6.19","21.49","37.95","20.14","4930"
"Charlie Morton","Astros","NYN @ HOU",".51","6.37","26.55","5.81","3.92","1.14",".19",".56","2.35","6.06","20.28","36.68","19.11","4676"
"Drew Pomeranz","Red Sox","BOS @ NYA",".37","6.12","25.83","5.24","3.24",".94",".05","1.00","2.87","6.58","19.52","35.40","18.45","11426"
"Carlos Rodon","White Sox","TBA @ CHA",".27","6.07","25.83","5.52","3.47",".98",".10",".96","2.80","6.81","19.04","35.00","18.03","16137"
"Jameson Taillon","Pirates","CIN @ PIT",".41","6.43","26.45","5.78","3.98","1.15",".12",".53","2.13","5.44","19.31","34.85","17.98","11674"
"Dan Straily","Marlins","PHI @ MIA",".36","6.22","25.42","5.42","3.47",".97",".18",".79","2.02","5.66","19.21","34.03","17.76","9460"
"Aaron Nola","Phillies","PHI @ MIA",".38","6.45","26.92","6.34","4.37","1.17",".16",".64","2.01","5.54","18.47","34.13","17.38","16149"
"Masahiro Tanaka","Yankees","BOS @ NYA",".38","6.47","26.52","6.20","3.96","1.15",".08","1.02","1.64","5.41","18.54","33.38","17.15","15764"
"Marcus Stroman","Blue Jays","TOR @ BAL",".40","6.24","26.53","6.49","4.25","1.27",".07",".89","1.96","5.63","17.35","32.53","16.38","13431"
"Chris Stratton","Giants","SLN @ SFN",".34","6.13","26.43","5.86","3.89","1.16",".17",".65","2.91","5.17","15.70","30.70","14.91","13761"
"Lance Lynn","Cardinals","SLN @ SFN",".41","6.20","26.60","6.08","4.25","1.16",".15",".52","2.67","4.31","14.79","29.33","14.00","2520"
"Jon Gray","Rockies","ARI @ COL",".35","5.38","23.87","5.76","3.67","1.04",".20",".86","2.60","5.74","14.73","28.78","14.12","14916"
"Wade Miley","Orioles","TOR @ BAL",".34","5.97","25.93","5.81","3.77","1.12",".05",".87","2.85","4.82","14.43","28.66","13.65","8779"
"Tyler Mahle","Reds","CIN @ PIT",".33","5.93","25.11","5.88","4.02","1.16",".10",".60","2.19","4.33","14.63","28.17","13.60","16358"
"Jharel Cotton","Athletics","OAK @ SEA",".35","5.57","23.76","5.50","3.43","1.00",".06","1.01","2.21","4.80","14.51","27.38","13.52","13654"
"Yovani Gallardo","Mariners","OAK @ SEA",".34","5.65","24.26","5.40","3.39","1.08",".06",".88","2.54","4.69","14.34","27.50","13.38","8173"
"Brock Stewart","Dodgers","LAN @ SDN",".36","5.01","20.95","4.66","3.06",".78",".12",".70","1.86","4.76","15.29","26.45","14.15","16727"
"Ricky Nolasco","Angels","ANA @ TEX",".38","5.46","23.77","5.83","3.53","1.05",".11","1.14","2.27","4.88","13.42","26.33","12.65","3830"
"Clayton Richard","Padres","LAN @ SDN",".29","5.85","25.63","6.21","4.23","1.19",".15",".64","2.63","4.28","12.65","26.33","12.00","3551"
"Kyle Gibson","Twins","KCA @ MIN",".37","5.93","25.53","6.51","4.35","1.26",".11",".79","1.95","3.97","12.89","26.07","12.02","10123"
"Brandon Woodruff","Brewers","WAS @ MIL",".24","5.47","23.66","5.55","3.37","1.09",".12",".98","2.34","4.66","13.05","25.53","12.18","16162"
"Luke Sims","Braves","ATL @ CHN",".21","5.13","23.43","4.59","2.71",".84",".08",".95","4.01","5.34","12.23","25.45","11.88","13470"
"Onelki Garcia","Royals","KCA @ MIN",".33","5.22","23.40","5.40","3.60","1.09",".13",".58","3.05","3.94","10.82","23.06","10.35","13674"
"Patrick Corbin","Diamondbacks","ARI @ COL",".29","5.22","23.90","6.75","4.35","1.28",".18",".94","2.21","4.48","9.97","22.62","9.73","9323"
"Jordan Zimmermann","Tigers","CLE @ DET",".22","5.62","23.79","5.85","3.57","1.07",".18","1.04","1.80","3.23","10.93","21.92","9.86","4505"
"A.J. Griffin","Rangers","ANA @ TEX",".26","5.05","22.24","5.57","3.07",".94",".07","1.50","2.09","3.86","9.71","20.21","9.03","11132"
"Matt Harvey","Mets","NYN @ HOU",".21","5.31","24.05","6.49","4.03","1.27",".11","1.08","2.36","3.44","7.97","19.34","7.64","11713"
"Seth Lugo","Mets","NYN @ HOU (2)",".20","5.09","23.22","6.49","4.05","1.29",".12","1.03","2.18","2.99","6.57","17.09","6.29","12447"
"Jordan Lyles","Rockies","LAN @ SDN (2)",".12","4.31","19.84","4.89","3.09",".92",".10",".78","2.59","3.13","6.65","15.37","6.41","7593"
"Brad Peacock","Astros","NYN @ HOU",".00",".23",".94",".20",".13",".04",".01",".02",".09",".23",".63","1.03",".57","5401"
