"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Chris Sale","Red Sox","BOS @ CLE",".53","7.24","29.00","5.76","3.66","1.23",".07",".80","2.21","8.72","28.57","48.15","27.29","10603"
"Robbie Ray","Diamondbacks","ARI @ NYN",".48","6.82","27.98","5.53","3.57","1.00",".09",".87","2.65","7.83","24.87","43.20","23.68","11486"
"Carlos Martinez","Cardinals","SDN @ SLN",".52","6.51","26.57","5.74","3.96","1.10",".15",".53","2.08","6.74","22.85","40.06","21.47","11682"
"Jose Berrios","Twins","MIN @ CHA",".41","5.72","23.88","5.35","3.44",".86",".10",".95","2.09","6.31","18.93","33.60","17.72","14168"
"Trevor Bauer","Indians","BOS @ CLE",".28","6.53","27.62","6.25","3.96","1.33",".06",".91","2.57","5.86","17.70","33.32","16.75","12703"
"Dallas Keuchel","Astros","WAS @ HOU",".43","6.01","24.93","5.80","3.86","1.20",".15",".59","1.84","5.37","18.11","32.73","16.84","9434"
"Rafael Montero","Mets","ARI @ NYN",".27","5.65","24.49","5.03","3.23",".94",".10",".76","3.18","5.84","16.19","30.71","15.35","12760"
"Stephen Strasburg","Nationals","WAS @ HOU",".28","5.56","23.82","5.62","3.33","1.10",".08","1.11","2.12","5.98","16.32","30.19","15.35","10131"
"Jakob Junis","Royals","COL @ KCA",".36","6.01","24.89","5.72","3.55","1.16",".18",".83","1.89","4.86","16.44","30.16","15.15","13619"
"Jake Arrieta","Cubs","CHN @ CIN",".45","5.84","25.24","5.74","3.77","1.04",".12",".81","2.67","5.21","15.73","30.30","14.88","4153"
"Hyun-Jin Ryu","Dodgers","LAN @ PIT",".41","5.88","24.86","6.03","4.20","1.16",".12",".54","1.97","4.76","15.89","29.93","14.87","14444"
"Michael Fulmer","Tigers","NYA @ DET",".39","6.09","25.58","6.03","3.81","1.13",".15",".93","1.97","4.83","15.90","29.81","14.75","13218"
"German Marquez","Rockies","COL @ KCA",".37","6.07","25.68","6.15","4.02","1.19",".14",".80","2.03","4.67","15.36","29.32","14.35","15038"
"Alex Cobb","Rays","TOR @ TBA",".38","6.19","26.20","6.05","3.88","1.10",".07","1.00","2.24","4.44","14.91","28.70","13.86","6562"
"Chad Kuhl","Pirates","LAN @ PIT",".30","5.78","25.00","5.82","3.83","1.16",".09",".73","2.53","4.92","14.51","28.43","13.67","14975"
"Tom Koehler","Blue Jays","TOR @ TBA",".31","5.16","22.59","4.86","3.03",".93",".09",".82","2.84","4.86","13.56","25.90","12.80","6570"
"Derek Holland","White Sox","MIN @ CHA",".28","5.43","23.70","5.55","3.41","1.07",".11",".96","2.53","4.51","12.59","25.12","11.83","4141"
"Jaime Garcia","Yankees","NYA @ DET",".32","5.48","24.15","6.27","3.96","1.24",".18",".89","2.13","4.39","12.01","24.80","11.35","8137"
"Troy Scribner","Angels","TEX @ ANA",".26","4.58","19.63","3.91","2.41",".68",".06",".76","2.51","4.38","12.93","22.89","12.06","15570"
"Martin Perez","Rangers","TEX @ ANA",".31","5.59","24.46","6.11","4.06","1.14",".08",".84","2.32","3.59","10.86","23.08","10.17","6902"
"Sal Romano","Reds","CHN @ CIN",".23","5.09","22.70","5.37","3.12",".95",".08","1.22","2.65","4.39","10.70","22.24","10.13","13690"
"Vance Worley","Marlins","MIA @ PHI",".35","4.95","21.64","5.51","3.49","1.03",".12",".87","1.95","3.19","9.75","19.74","9.04","6435"
"Luis Perdomo","Padres","SDN @ SLN",".21","4.96","22.39","5.82","3.86","1.21",".11",".64","2.34","3.47","8.76","19.53","8.33","14682"
"Jake Thompson","Phillies","MIA @ PHI",".25","5.08","22.84","5.76","3.44","1.04",".07","1.21","2.46","3.42","8.36","19.05","7.89","14371"
