"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Carlos Carrasco","Indians","KC @ CLE",".47","6.67","27.10","5.54","3.35","1.27",".09",".83","2.04","7.58","24.86","41.23","23.13","6632"
"Kyle Hendricks","Cubs","CHC @ MIL",".50","6.74","27.80","6.26","4.17","1.18",".13",".78","1.93","6.99","22.97","39.21","21.55","12049"
"Lance McCullers Jr.","Astros","SD @ HOU",".53","5.94","24.35","5.04","3.25","1.06",".14",".59","1.96","7.27","23.50","38.70","21.87","14120"
"Luis Castillo","Reds","CIN @ PIT",".39","6.55","27.57","6.15","4.10","1.22",".17",".66","2.42","5.62","18.77","33.60","17.62","15689"
"Kevin Gausman","Orioles","BAL @ NYY",".33","6.08","26.25","5.97","3.48","1.13",".08","1.28","2.56","6.33","17.40","31.66","16.43","14107"
"Brandon Woodruff","Brewers","CHC @ MIL",".26","6.09","26.28","6.08","3.71","1.13",".13","1.11","2.49","6.07","16.91","31.03","15.90","16162"
"Trevor Williams","Pirates","CIN @ PIT",".35","6.36","26.97","5.95","4.10","1.16",".12",".56","2.63","4.76","16.45","30.33","15.31","16977"
"CC Sabathia","Yankees","BAL @ NYY",".35","5.63","23.94","5.64","3.48","1.00",".06","1.10","1.85","5.35","16.14","28.52","14.94","404"
"Marco Estrada","Blue Jays","TOR @ TEX",".40","5.84","25.39","5.70","3.20","1.08",".11","1.32","2.71","5.35","15.12","28.25","14.21","1118"
"Danny Duffy","Royals","KC @ CLE",".27","5.79","25.11","5.55","3.33","1.30",".11",".81","2.79","5.05","14.77","27.70","13.84","3542"
"German Marquez","Rockies","ATL @ COL",".36","5.73","25.37","6.45","4.16","1.43",".22",".64","2.34","4.65","13.35","26.29","12.63","15038"
"Parker Bridwell","Angels","OAK @ LAA",".33","5.56","23.83","5.60","3.35","1.04",".08","1.12","2.06","4.26","13.28","24.51","12.21","11502"
"Daniel Gossett","Athletics","OAK @ LAA",".34","5.84","25.45","6.14","3.74","1.14",".09","1.16","2.37","4.19","12.59","24.59","11.70","16164"
"Matt Moore","Rangers","TOR @ TEX",".28","5.52","24.77","6.23","3.58","1.33",".06","1.25","2.57","4.13","10.37","21.87","9.80","1890"
"Brandon McCarthy","Braves","ATL @ COL",".27","5.07","22.83","6.03","3.79","1.30",".17",".77","2.20","4.13","10.52","21.50","10.02","4662"
"Luis Perdomo","Padres","SD @ HOU",".17","5.18","23.96","6.40","3.97","1.30",".13","1.00","2.65","3.60","7.46","18.14","7.23","14682"
