"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Corey Kluber","Indians","CHA @ CLE",".65","7.29","28.53","5.87","3.95","1.17",".11",".63","1.52","8.94","30.87","51.06","29.17","2429"
"Max Scherzer","Nationals","PIT @ WAS",".52","7.01","27.88","5.55","3.72","1.04",".07",".72","2.05","8.78","28.78","48.37","27.18","3137"
"Chris Archer","Rays","BAL @ TBA",".59","6.85","26.79","5.28","3.33",".96",".06",".93","1.51","8.23","28.36","46.68","26.42","6345"
"Clayton Kershaw","Dodgers","LAN @ COL",".48","5.95","24.95","6.14","3.98","1.21",".16",".78","1.62","7.43","21.79","38.39","20.61","2036"
"Jon Lester","Cubs","CIN @ CHN",".51","6.61","27.29","5.79","3.84","1.13",".17",".66","2.42","6.34","21.51","38.48","20.29","4930"
"Luke Weaver","Cardinals","MIL @ SLN",".46","6.36","25.91","5.46","3.63","1.02",".09",".72","2.03","6.47","21.82","38.06","20.32","16918"
"Marcus Stroman","Blue Jays","TOR @ NYA",".34","6.00","25.97","6.31","4.26","1.20",".07",".78","2.40","5.09","14.98","29.53","14.23","13431"
"Ricky Nolasco","Angels","SEA @ ANA",".43","6.03","25.33","6.12","3.92","1.15",".08",".97","1.86","4.65","15.48","29.20","14.36","3830"
"Drew Pomeranz","Red Sox","HOU @ BOS",".33","5.83","25.31","5.92","3.62","1.34",".06",".90","2.61","5.26","14.96","29.32","14.17","11426"
"Jameson Taillon","Pirates","PIT @ WAS",".24","5.69","24.67","6.14","4.04","1.30",".09",".71","2.21","5.11","14.33","28.14","13.54","11674"
"Jhoulys Chacin","Padres","SDN @ SFN",".38","5.95","25.68","5.86","4.09","1.14",".16",".48","2.65","4.22","14.12","28.10","13.28","2608"
"Jaime Garcia","Yankees","TOR @ NYA",".36","5.55","23.58","5.19","3.42","1.00",".04",".73","2.40","4.55","14.79","27.58","13.73","8137"
"Luke Sims","Braves","ATL @ MIA",".35","5.40","23.78","4.78","3.16",".87",".12",".64","3.44","4.97","14.11","27.63","13.43","13470"
"Jakob Junis","Royals","ARI @ KCA",".34","5.50","23.49","5.48","3.40","1.08",".20",".80","2.16","4.55","14.10","26.65","13.10","13619"
"Lance McCullers","Astros","HOU @ BOS",".35","5.29","23.34","5.39","3.56","1.30",".09",".45","2.74","4.62","13.24","26.12","12.58","14120"
"Seth Lugo","Mets","NYN @ PHI",".34","5.50","23.77","5.76","3.73","1.09",".16",".78","2.24","4.43","13.21","25.92","12.37","12447"
"Taijuan Walker","Diamondbacks","ARI @ KCA",".35","5.85","25.58","6.37","4.16","1.27",".13",".80","2.39","3.97","12.10","25.29","11.44","11836"
"Junior Guerra","Brewers","MIL @ SLN",".26","5.26","23.05","5.46","3.58","1.08",".08",".73","2.46","4.40","12.25","24.34","11.52","5702"
"Daniel Gossett","Athletics","OAK @ TEX",".34","5.24","23.36","5.69","3.57","1.05",".13",".94","2.65","4.33","11.32","23.63","10.78","16164"
"Matt Cain","Giants","SDN @ SFN",".32","5.50","23.31","5.53","3.74","1.01",".16",".62","2.04","3.27","11.86","23.13","10.83","4732"
"German Marquez","Rockies","LAN @ COL",".21","4.95","22.41","5.86","3.56","1.14",".15","1.01","2.31","4.68","10.54","22.24","10.13","15038"
"Aaron Slegers","Twins","DET @ MIN",".33","4.95","20.82","5.07","3.45",".94",".13",".56","1.53","3.27","11.91","21.48","10.84","15231"
"Buck Farmer","Tigers","DET @ MIN",".25","4.90","21.47","5.14","3.11",".99",".14",".90","2.20","4.09","11.16","21.74","10.43","14814"
"Henderson Alvarez","","NYN @ PHI",".34","5.57","23.90","6.15","4.27","1.26",".14",".49","1.80","2.61","10.21","21.33","9.29","5669"
"Andrew Cashner","Rangers","OAK @ TEX",".31","5.39","24.02","6.06","3.69","1.22",".10","1.05","2.42","3.55","9.56","21.22","9.01","8782"
"Odrisamer Despaigne","Marlins","ATL @ MIA",".31","5.35","23.62","5.58","3.93","1.07",".18",".40","2.75","2.80","9.40","20.72","8.79","16017"
"Andrew Moore","Mariners","SEA @ ANA",".26","5.20","22.60","6.01","3.50","1.04",".06","1.41","1.59","3.44","9.60","19.90","8.78","17553"
"Jackson Stephens","Reds","CIN @ CHN",".21","4.83","21.83","5.22","3.30","1.02",".10",".80","2.73","3.37","8.41","18.63","7.98","14420"
"Miguel Castro","Orioles","BAL @ TBA",".17","4.75","22.11","5.23","3.22",".94",".10",".97","3.25","3.35","6.70","17.05","6.55","15684"
"Carson Fulmer","White Sox","CHA @ CLE",".14","4.94","23.11","5.43","3.29","1.15",".07",".92","3.54","3.03","5.68","16.25","5.63","18311"
