"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Noah Syndergaard","Mets","ARI @ NYM",".53","6.82","26.93","4.96","3.35",".98",".13",".50","2.05","8.42","28.67","46.09","26.59","11762"
"Stephen Strasburg","Nationals","LAD @ WSH",".40","6.52","26.65","5.43","3.39","1.20",".07",".77","2.12","8.17","25.16","41.71","23.47","10131"
"Aaron Nola","Phillies","PHI @ STL",".43","6.69","27.71","5.61","3.76","1.06",".13",".65","2.63","7.37","23.33","39.85","21.97","16149"
"Shohei Ohtani","Angels","TB @ LAA",".45","6.26","25.97","5.33","3.60",".99",".12",".62","2.47","7.02","22.20","37.81","20.72","19755"
"Eduardo Rodriguez","Red Sox","BAL @ BOS",".48","6.50","27.95","6.54","4.06","1.59",".09",".80","2.45","6.83","20.02","35.91","19.02","13164"
"Yu Darvish","Cubs","CHC @ CIN",".44","6.05","25.72","5.24","3.01","1.05",".10","1.07","2.84","7.01","20.16","35.22","18.97","13074"
"Mike Minor","Rangers","TEX @ CWS",".38","6.07","25.28","5.73","3.26","1.18",".19","1.10","1.83","6.67","19.84","33.90","18.41","10021"
"Jack Flaherty","Cardinals","PHI @ STL",".29","5.58","23.10","4.60","2.96",".82",".08",".74","2.25","6.35","19.37","32.35","17.93","17479"
"Wade LeBlanc","Mariners","DET @ SEA",".40","6.69","27.02","6.48","4.04","1.36",".08","1.00","1.04","5.14","18.99","32.16","17.28","5221"
"Alex Wood","Dodgers","LAD @ WSH",".33","6.07","25.58","5.92","4.03","1.17",".08",".64","2.06","5.76","17.99","31.84","16.72","13781"
"Julio Teheran","Braves","MIA @ ATL",".45","6.54","27.55","6.37","4.32","1.26",".10",".69","2.17","5.01","17.37","31.36","16.16","6797"
"Lance McCullers Jr.","Astros","CLE @ HOU",".36","5.46","23.23","4.83","2.97","1.13",".10",".62","2.54","5.94","17.65","30.63","16.51","14120"
"Reynaldo Lopez","White Sox","TEX @ CWS",".35","6.20","26.24","5.43","3.34","1.02",".11",".96","2.86","5.56","17.22","31.03","16.03","16400"
"Carlos Carrasco","Indians","CLE @ HOU",".32","6.15","26.36","6.44","3.91","1.38",".14","1.02","2.04","5.87","16.72","30.49","15.70","6632"
"Trevor Williams","Pirates","SD @ PIT",".41","6.12","25.75","5.67","3.88","1.13",".12",".54","2.36","5.00","16.99","30.39","15.73","16977"
"Francisco Liriano","Tigers","DET @ SEA",".34","6.01","26.01","5.58","3.73","1.03",".11",".71","3.08","5.43","15.99","29.81","15.07","3201"
"Jake Odorizzi","Twins","MIL @ MIN",".33","5.86","25.33","5.93","3.68","1.22",".12",".91","2.42","5.75","16.04","29.53","15.07","6397"
"Sonny Gray","Yankees","NYY @ KC",".45","5.87","25.12","5.77","3.94","1.18",".11",".54","2.32","4.88","15.89","28.97","14.77","12768"
"Daniel Mengden","Athletics","OAK @ TOR",".38","6.24","26.55","6.36","3.79","1.53",".12",".91","2.06","4.78","15.25","28.16","14.13","16980"
"Sergio Romo","Rays","TB @ LAA",".27","5.97","25.49","5.74","3.32","1.05",".07","1.29","2.15","5.24","15.36","27.76","14.45","9817"
"Junior Guerra","Brewers","MIL @ MIN",".37","5.79","25.09","5.54","3.26","1.19",".18",".91","2.71","5.14","14.91","27.72","13.94","5702"
"Tyler Anderson","Rockies","COL @ SF",".34","5.64","24.49","5.83","4.04","1.26",".11",".42","2.38","4.91","14.75","27.50","13.85","12880"
"Joe Biagini","Blue Jays","OAK @ TOR",".32","5.57","23.90","5.56","3.38","1.23",".13",".82","2.13","4.89","14.59","26.47","13.53","13194"
"Tyler Mahle","Reds","CHC @ CIN",".27","5.67","24.45","5.87","3.33","1.10",".11","1.33","2.05","5.22","14.24","26.26","13.20","16358"
"Clay Buchholz","Diamondbacks","ARI @ NYM",".23","5.93","25.66","5.67","3.57","1.11",".11",".88","2.83","4.64","13.69","26.20","12.75","3543"
"Ty Blach","Giants","COL @ SF",".35","5.86","24.54","5.86","3.93","1.27",".14",".53","1.67","3.80","14.06","25.38","12.73","14361"
"Jordan Lyles","Padres","SD @ PIT",".31","5.82","25.37","6.35","4.04","1.43",".18",".69","2.20","4.01","12.10","23.95","11.24","7593"
"Eric Skoglund","Royals","NYY @ KC",".24","5.36","23.64","5.86","3.79","1.30",".10",".67","2.29","4.46","11.93","23.32","11.19","16155"
"Wei-Yin Chen","Marlins","MIA @ ATL",".30","5.87","25.74","6.88","4.48","1.46",".15",".79","2.01","3.81","11.06","22.80","10.32","13071"
"David Hess","Orioles","BAL @ BOS",".25","5.44","24.66","6.71","3.90","1.72",".15",".94","2.24","3.42","7.91","18.44","7.47","16130"
