"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Corey Kluber","Indians","CLE @ MIL",".50","6.98","27.97","5.83","3.61","1.23",".09",".90","1.72","8.10","26.64","43.48","24.86","2429"
"Rich Hill","Dodgers","ARI @ LAD",".39","6.26","25.34","4.57","2.87",".98",".08",".65","2.47","7.76","24.75","40.51","22.94","4806"
"Aaron Nola","Phillies","SF @ PHI",".49","6.64","27.50","5.87","3.82","1.15",".16",".75","2.34","7.34","23.11","39.44","21.72","16149"
"Carlos Martinez","Cardinals","MIN @ STL",".44","6.66","27.72","5.50","3.47","1.19",".11",".73","2.86","6.97","22.28","38.42","20.93","11682"
"Zack Godley","Diamondbacks","ARI @ LAD",".34","6.47","26.90","5.29","3.23","1.14",".10",".82","2.72","7.09","21.94","37.54","20.55","14862"
"Luis Severino","Yankees","BOS @ NYY",".48","6.29","25.74","5.57","3.51","1.11",".07",".88","1.81","6.74","21.96","36.79","20.30","15890"
"Lance McCullers Jr.","Astros","HOU @ OAK",".41","5.68","23.56","4.59","2.83","1.12",".09",".56","2.33","6.95","21.52","35.65","20.04","14120"
"Blake Snell","Rays","ATL @ TB",".38","6.21","25.83","5.73","3.87","1.09",".11",".66","2.11","6.35","20.10","34.73","18.69","13543"
"James Paxton","Mariners","SEA @ TOR",".40","5.85","24.52","5.10","2.99","1.26",".07",".77","2.34","6.70","20.16","34.39","18.78","11828"
"Luis Castillo","Reds","NYM @ CIN",".40","6.28","26.55","6.14","3.53","1.30",".11","1.21","2.07","6.29","18.54","32.71","17.28","15689"
"Sean Newcomb","Braves","ATL @ TB",".34","5.86","25.44","5.39","3.56","1.06",".10",".67","3.09","6.37","17.79","32.37","16.86","16943"
"Mike Minor","Rangers","DET @ TEX",".44","6.20","25.94","6.25","3.68","1.66",".15",".76","1.59","5.74","18.43","32.18","17.04","10021"
"Jen-Ho Tseng","Cubs","MIA @ CHC",".41","6.13","25.31","5.56","3.47","1.13",".10",".87","1.89","5.49","18.47","31.73","16.94","15524"
"Sean Manaea","Athletics","HOU @ OAK",".30","6.41","26.94","6.21","3.98","1.38",".08",".77","2.05","5.29","17.20","30.80","15.92","15873"
"Dylan Bundy","Orioles","KC @ BAL",".38","6.09","25.53","5.82","3.59","1.10",".08","1.06","1.97","5.42","17.09","30.14","15.75","12917"
"Jake Odorizzi","Twins","MIN @ STL",".30","5.92","25.38","5.53","3.30","1.09",".11","1.03","2.64","5.85","16.62","30.12","15.55","6397"
"Jon Gray","Rockies","LAA @ COL",".34","5.93","25.55","6.28","3.97","1.27",".15",".90","2.04","5.69","16.16","29.63","15.13","14916"
"Wade Miley","Brewers","CLE @ MIL",".27","6.24","26.78","5.90","3.65","1.26",".09",".91","2.78","5.42","15.97","29.62","14.92","8779"
"Ivan Nova","Pirates","PIT @ CWS",".42","6.02","25.14","6.29","3.88","1.23",".18","1.00","1.31","5.05","16.51","29.04","15.13","1994"
"Andrew Heaney","Angels","LAA @ COL",".33","5.61","24.63","6.43","4.13","1.23",".20",".87","1.94","5.88","15.35","28.66","14.53","15423"
"Marcus Stroman","Blue Jays","SEA @ TOR",".31","6.05","25.62","6.31","4.07","1.39",".09",".77","1.73","5.02","15.70","28.48","14.46","13431"
"Danny Duffy","Royals","KC @ BAL",".32","5.68","24.15","5.85","3.50","1.14",".06","1.14","1.70","5.36","15.61","27.74","14.42","3542"
"Drew Pomeranz","Red Sox","BOS @ NYY",".25","5.70","25.34","5.70","3.25","1.05",".07","1.33","3.15","5.98","14.29","27.65","13.66","11426"
"Jeremy Hellickson","Nationals","WSH @ SD",".36","5.40","22.54","5.16","3.10","1.02",".20",".84","1.71","4.96","15.66","26.90","14.37","4371"
"Clayton Richard","Padres","WSH @ SD",".32","5.95","25.83","6.04","3.98","1.19",".14",".74","2.63","4.96","14.49","27.65","13.58","3551"
"Jose Urena","Marlins","MIA @ CHC",".32","6.27","27.21","5.90","3.54","1.31",".13",".92","3.12","4.61","14.01","27.10","13.16","11589"
"Lucas Giolito","White Sox","PIT @ CWS",".30","5.97","26.26","6.06","3.76","1.22",".17",".91","2.99","4.73","13.01","25.90","12.29","15474"
"Jason Vargas","Mets","NYM @ CIN",".31","5.54","24.31","6.06","3.64","1.13",".13","1.16","2.20","4.84","12.70","24.54","11.89","8044"
"Mike Fiers","Tigers","DET @ TEX",".26","5.28","23.30","5.55","3.20","1.17",".11","1.08","2.46","4.85","12.25","23.65","11.52","7754"
"Derek Holland","Giants","SF @ PHI",".22","5.16","23.07","5.26","3.01","1.03",".09","1.13","2.89","5.10","11.99","23.51","11.40","4141"
