"Name","Team","Game","W","IP","TBF","H","1B","2B","3B","HR","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Clayton Kershaw","Dodgers","LAD @ ARI",".61","6.80","26.49","4.83","3.03","1.11",".16",".53","1.69","9.36","31.45","49.57","29.21","2036"
"Max Scherzer","Nationals","PIT @ WSH",".52","7.28","28.56","5.38","3.20","1.17",".11",".90","1.81","9.30","30.78","48.95","28.81","3137"
"Chris Sale","Red Sox","KC @ BOS",".53","6.77","27.27","5.53","3.62","1.20",".07",".64","1.91","8.61","27.84","45.44","26.01","10603"
"Noah Syndergaard","Mets","ATL @ NYM",".43","6.65","26.76","5.69","3.81","1.17",".11",".61","1.66","7.65","25.25","41.53","23.41","11762"
"Justin Verlander","Astros","NYY @ HOU",".44","6.69","27.61","5.62","3.09","1.15",".12","1.26","2.40","8.36","24.63","41.20","23.15","8700"
"Michael Wacha","Cardinals","CWS @ STL",".50","6.43","26.12","5.64","3.62","1.12",".13",".78","1.70","6.91","22.98","38.22","21.26","14078"
"Nick Tropeano","Angels","BAL @ LAA",".41","6.23","25.86","5.21","3.24",".98",".06",".94","2.42","7.33","22.32","37.71","20.81","12385"
"Kyle Hendricks","Cubs","COL @ CHC",".46","6.79","27.72","6.29","3.68","1.25",".15","1.21","1.57","6.82","22.24","37.32","20.65","12049"
"Mike Clevinger","Indians","TEX @ CLE",".45","6.05","25.89","5.09","3.07","1.14",".09",".78","3.23","7.40","21.10","37.01","19.99","12808"
"Andrew Suarez","Giants","SD @ SF",".39","6.31","26.15","5.81","3.98","1.11",".19",".53","2.02","6.01","19.90","34.38","18.42","18300"
"Chris Archer","Rays","TB @ DET",".42","5.84","24.58","5.77","3.70","1.23",".18",".66","1.82","6.23","18.94","32.77","17.62","6345"
"Mike Soroka","Braves","ATL @ NYM",".30","6.26","26.03","5.69","3.40","1.17",".10","1.02","2.05","6.01","18.75","32.49","17.33","sa874715"
"Felix Hernandez","Mariners","OAK @ SEA",".35","5.54","23.10","4.73","2.67",".97",".06","1.03","2.13","6.06","18.26","30.76","16.87","4772"
"Tyson Ross","Padres","SD @ SF",".35","6.11","26.55","5.59","3.90","1.12",".14",".43","3.33","5.65","16.82","31.47","15.95","7872"
"Jarlin Garcia","Marlins","PHI @ MIA",".36","6.14","25.77","5.63","3.81","1.14",".13",".56","2.37","5.06","17.06","30.47","15.75","18282"
"Jon Gray","Rockies","COL @ CHC",".27","5.71","24.70","5.63","3.04","1.14",".15","1.30","2.41","6.35","16.52","29.84","15.52","14916"
"Chad Kuhl","Pirates","PIT @ WSH",".26","6.03","25.68","6.04","3.80","1.18",".11",".95","2.19","5.44","15.82","28.94","14.72","14975"
"Andrew Triggs","Athletics","OAK @ SEA",".33","6.00","25.58","6.16","3.87","1.17",".11","1.02","1.97","5.32","15.83","28.78","14.70","13533"
"Matt Boyd","Tigers","TB @ DET",".30","6.36","27.55","6.96","4.44","1.41",".21",".89","2.22","5.32","15.12","28.85","14.27","15440"
"Zach Eflin","Phillies","PHI @ MIA",".39","6.43","27.06","6.52","4.57","1.31",".15",".50","1.89","4.21","15.53","28.55","14.32","13774"
"Chase Anderson","Brewers","MIL @ CIN",".41","5.79","24.84","5.76","3.34","1.09",".13","1.21","2.28","4.94","14.58","26.93","13.53","6895"
"Marco Estrada","Blue Jays","TOR @ MIN",".38","6.02","25.75","5.92","3.43","1.36",".14",".99","2.31","4.57","14.38","26.70","13.29","1118"
"Jakob Junis","Royals","KC @ BOS",".22","5.73","24.85","6.21","3.85","1.30",".09",".96","2.01","5.23","14.14","26.58","13.21","13619"
"Kyle Gibson","Twins","TOR @ MIN",".33","5.79","24.80","5.93","3.65","1.30",".07",".91","2.07","4.47","13.72","25.56","12.63","10123"
"Alex Cobb","Orioles","BAL @ LAA",".33","6.35","26.87","6.55","4.21","1.23",".09","1.01","1.90","3.85","13.37","25.26","12.24","6562"
"James Shields","White Sox","CWS @ STL",".24","5.88","26.07","6.15","3.66","1.23",".15","1.12","2.91","4.85","12.30","24.86","11.67","7059"
"Matt Koch","Diamondbacks","LAD @ ARI",".18","6.06","25.90","6.48","3.83","1.49",".18",".98","1.79","4.04","12.41","23.77","11.28","13420"
"Homer Bailey","Reds","MIL @ CIN",".30","5.84","25.34","6.61","3.88","1.33",".06","1.33","1.81","4.30","11.91","23.32","11.00","8362"
"Jordan Montgomery","Yankees","NYY @ HOU",".26","4.95","22.01","5.41","3.35","1.17",".09",".79","2.31","4.22","10.86","21.24","10.24","16511"
"Doug Fister","Rangers","TEX @ CLE",".25","5.42","24.16","6.11","3.55","1.44",".12","1.00","2.37","4.09","10.25","21.28","9.62","9425"
