nym;121n;deGrom, Jacob;3.550000;3.620000;3.310000;10.820000;104.000000;1.220000;0.290000;0.676000;
min;1396;Santana, Ervin;3.070000;4.720000;4.870000;6.950000;111.339996;1.090000;0.281000;0.648000;
kan;1531;Vargas, Jason;2.220000;3.490000;4.730000;6.570000;101.339996;1.120000;0.275000;0.632000;
stl;101u;Leake, Mike;2.970000;3.630000;3.770000;6.110000;106.000000;1.080000;0.280000;0.654000;
nyy;103g;Pineda, Michael;4.050000;4.280000;3.490000;8.780000;93.339996;1.220000;0.310000;0.730000;
tor;1811;Estrada, Marco;4.860000;4.120000;4.460000;9.810000;96.339996;1.410000;0.339000;0.799000;
pit;110g;Cole, Gerrit;4.510000;4.560000;3.990000;7.610000;101.679993;1.300000;0.331000;0.781000;
cin;1630;Feldman, Scott;3.780000;4.150000;4.090000;7.370000;97.679993;1.270000;0.316000;0.732000;
los;116s;Wood, Alex;1.980000;2.110000;2.540000;10.930000;68.339996;0.970000;0.231000;0.516000;
sea;137w;Miranda, Ariel;3.820000;5.140000;5.310000;6.730000;99.000000;1.140000;0.295000;0.687000;
cle;109z;Bauer, Trevor;5.240000;4.170000;3.720000;9.860000;87.679993;1.380000;0.334000;0.783000;
fla;1675;Volquez, Edinson;3.970000;4.350000;4.730000;8.150000;88.339996;1.390000;0.311000;0.711000;
chc;1327;Lackey, John;5.240000;5.890000;4.580000;8.060000;92.679993;1.350000;0.354000;0.849000;
was;118k;Roark, Tanner;5.270000;4.410000;4.490000;7.340000;95.679993;1.480000;0.332000;0.763000;
atl;1680;Garcia, Jaime;4.350000;4.570000;4.370000;6.680000;93.000000;1.330000;0.316000;0.743000;
det;126c;Norris, Daniel;5.000000;4.260000;4.790000;8.560000;81.000000;1.620000;0.361000;0.846000;
oak;117v;Gray, Sonny;4.090000;3.500000;3.370000;8.550000;72.679993;1.240000;0.296000;0.685000;
ari;130o;Godley, Zack;2.670000;3.200000;3.440000;8.300000;64.000000;0.970000;0.245000;0.548000;
sdg;134z;Perdomo, Luis;4.710000;4.370000;3.890000;7.470000;78.339996;1.440000;0.336000;0.776000;
sfo;135d;Blach, Ty;4.590000;4.110000;4.790000;4.370000;80.339996;1.370000;0.333000;0.789000;
mil;1654;Garza, Matt;4.360000;4.080000;4.360000;6.410000;66.000000;1.290000;0.317000;0.749000;
tex;100y;Cashner, Andrew;3.870000;4.470000;5.390000;4.360000;74.339996;1.480000;0.325000;0.740000;
hou;133l;Musgrove, Joe;6.010000;5.220000;4.630000;7.490000;67.339996;1.530000;0.377000;0.895000;
chw;1581;Pelfrey, Mike;4.020000;5.140000;5.140000;6.100000;69.339996;1.360000;0.312000;0.721000;
tam;131p;Snell, Blake;5.360000;5.300000;5.330000;7.660000;47.000000;1.640000;0.347000;0.796000;
col;130k;Gray, Jon;3.930000;3.810000;3.650000;9.330000;18.340002;1.420000;0.325000;0.752000;
ana;132j;Bridwell, Parker;4.560000;7.040000;5.680000;4.940000;23.680002;1.390000;0.383000;0.916000;
bos;1117;Fister, Doug;4.910000;4.240000;4.840000;9.000000;11.000000;1.550000;0.340000;0.783000;
bal;120h;Aquino, Jayson;3.000000;6.150000;6.660000;3.000000;6.000000;1.500000;0.313000;0.708000;
