los;1495;Kershaw, Clayton;2.470000;3.400000;2.950000;10.130000;109.339996;0.920000;0.262000;0.617000;
tam;104z;Archer, Chris;3.880000;2.880000;3.420000;10.870000;104.339996;1.200000;0.290000;0.666000;
chc;1506;Lester, Jon;3.830000;3.710000;3.690000;9.060000;96.339996;1.250000;0.306000;0.716000;
mil;118z;Nelson, Jimmy;3.500000;3.190000;3.490000;9.300000;90.000000;1.300000;0.314000;0.723000;
cle;108v;Kluber, Corey;3.240000;2.660000;2.810000;11.570000;72.339996;1.050000;0.267000;0.618000;
det;133d;Fulmer, Michael;3.290000;3.070000;4.070000;6.870000;93.000000;1.160000;0.272000;0.621000;
stl;100u;Lynn, Lance;3.860000;5.540000;4.630000;8.460000;84.000000;1.190000;0.311000;0.724000;
ari;111p;Corbin, Patrick;4.890000;4.630000;4.160000;7.650000;84.679993;1.540000;0.357000;0.849000;
ana;117i;Ramirez, J.C.;4.320000;4.410000;4.040000;7.640000;81.339996;1.250000;0.325000;0.760000;
atl;1680;Garcia, Jaime;4.030000;4.390000;4.340000;6.520000;87.000000;1.310000;0.310000;0.727000;
tex;100y;Cashner, Andrew;3.500000;4.550000;5.420000;4.280000;69.339996;1.470000;0.324000;0.738000;
pit;134v;Taillon, Jameson;3.330000;3.780000;3.770000;8.060000;51.339996;1.340000;0.323000;0.741000;
was;129f;Ross, Joe;5.400000;4.750000;4.110000;8.260000;56.680004;1.480000;0.372000;0.886000;
fla;120t;Urena, Jose;3.600000;5.230000;5.660000;5.890000;55.000000;1.220000;0.306000;0.698000;
tor;1032;Happ, James;3.830000;3.740000;3.220000;9.870000;44.680004;1.120000;0.296000;0.700000;
min;117k;Gibson, Kyle;6.230000;5.600000;5.190000;6.090000;65.000000;1.830000;0.397000;0.935000;
hou;109o;Peacock, Brad;3.810000;2.080000;2.760000;13.980000;28.340002;1.270000;0.280000;0.619000;
bos;1916;Price, David;4.760000;5.700000;5.120000;7.680000;34.000000;1.350000;0.331000;0.770000;
bal;1879;Jimenez, Ubaldo;8.270000;7.630000;5.840000;6.240000;49.000000;1.800000;0.403000;0.969000;
chw;1450;Shields, James;4.260000;6.730000;5.750000;8.530000;25.340002;1.460000;0.352000;0.832000;
nym;134h;Lugo, Seth;3.720000;4.380000;4.980000;6.050000;19.340002;1.400000;0.322000;0.748000;
nyy;134l;Cessa, Luis;7.000000;4.690000;3.390000;12.000000;9.000000;1.220000;0.335000;0.787000;
cin;1003;Bailey, Homer;43.200001;6.140000;6.140000;10.800000;1.680000;5.400000;0.601000;1.461000;
