det;133d;Fulmer, Michael;3.350000;3.350000;4.180000;6.340000;126.339996;1.110000;-999.000000;-999.000000;
stl;100u;Lynn, Lance;3.300000;4.970000;4.540000;7.930000;114.679993;1.120000;-999.000000;-999.000000;
bos;109r;Pomeranz, Drew;3.510000;3.700000;3.890000;9.470000;102.679993;1.340000;-999.000000;-999.000000;
fla;113p;Straily, Dan;3.490000;4.080000;4.520000;8.340000;113.339996;1.130000;-999.000000;-999.000000;
sdg;1856;Chacin, Jhoulys;4.260000;4.390000;4.180000;7.580000;114.000000;1.290000;-999.000000;-999.000000;
atl;125g;Foltynewicz, Mike;3.870000;4.530000;4.570000;7.910000;104.679993;1.390000;-999.000000;-999.000000;
oak;117v;Gray, Sonny;3.660000;3.380000;3.410000;8.410000;91.000000;1.180000;-999.000000;-999.000000;
kan;106n;Duffy, Danny;3.710000;3.510000;4.560000;7.130000;94.679993;1.280000;-999.000000;-999.000000;
mil;132c;Davies, Zach;4.760000;4.890000;4.650000;5.990000;109.679993;1.490000;-999.000000;-999.000000;
chc;1327;Lackey, John;5.040000;5.710000;4.640000;7.550000;103.679993;1.330000;-999.000000;-999.000000;
min;136p;Berrios, Jose;3.500000;3.980000;4.460000;8.470000;79.679993;1.150000;-999.000000;-999.000000;
ana;1820;Chavez, Jesse;4.880000;5.280000;4.680000;6.980000;107.000000;1.360000;-999.000000;-999.000000;
ari;118v;Walker, Taijuan;3.610000;3.870000;4.420000;7.830000;87.339996;1.320000;-999.000000;-999.000000;
hou;1575;Morton, Charlie;4.180000;4.140000;3.750000;9.920000;75.339996;1.310000;-999.000000;-999.000000;
bal;108j;Miley, Wade;5.580000;5.360000;4.660000;7.960000;98.339996;1.820000;-999.000000;-999.000000;
pit;134v;Taillon, Jameson;3.080000;3.180000;3.480000;8.880000;73.000000;1.370000;-999.000000;-999.000000;
cle;132x;Clevinger, Mike;2.730000;3.910000;4.180000;9.950000;66.000000;1.120000;-999.000000;-999.000000;
los;133t;Maeda, Kenta;4.230000;4.040000;4.100000;8.670000;83.000000;1.190000;-999.000000;-999.000000;
sea;1610;Hernandez, Felix;3.880000;4.890000;3.730000;8.620000;62.680004;1.360000;-999.000000;-999.000000;
tam;135r;Faria, Jacob;2.520000;3.530000;4.450000;8.100000;50.000000;1.080000;-999.000000;-999.000000;
tex;1847;Hamels, Cole;3.780000;4.860000;5.070000;5.040000;64.339996;1.100000;-999.000000;-999.000000;
sfo;1921;Bumgarner, Madison;3.570000;3.790000;3.940000;8.480000;40.339996;1.040000;-999.000000;-999.000000;
nym;134h;Lugo, Seth;4.050000;3.880000;4.600000;6.360000;46.680004;1.350000;-999.000000;-999.000000;
cin;142m;Castillo, Luis;3.860000;4.580000;3.660000;11.060000;35.000000;1.260000;-999.000000;-999.000000;
col;130k;Gray, Jon;6.190000;3.680000;4.080000;9.000000;32.000000;1.750000;-999.000000;-999.000000;
chw;127s;Rodon, Carlos;5.750000;6.590000;5.150000;8.850000;20.340002;1.620000;-999.000000;-999.000000;
was;1530;Jackson, Edwin;4.500000;7.650000;6.140000;3.750000;12.000000;1.500000;-999.000000;-999.000000;
tor;102f;Valdez, Cesar;6.050000;6.300000;5.250000;6.520000;19.340002;1.550000;-999.000000;-999.000000;
