was;100m;Strasburg, Stephen;3.430000;3.120000;3.500000;10.220000;112.679993;1.130000;-999.000000;-999.000000;
tor;123u;Stroman, Marcus;3.280000;3.870000;3.510000;7.450000;112.339996;1.260000;-999.000000;-999.000000;
kan;1531;Vargas, Jason;2.620000;3.780000;4.770000;6.600000;106.339996;1.150000;-999.000000;-999.000000;
hou;128q;McCullers, Lance;3.050000;2.730000;2.740000;10.450000;91.339996;1.140000;0.274000;0.625000;
chc;1506;Lester, Jon;4.250000;3.970000;3.730000;9.170000;108.000000;1.340000;-999.000000;-999.000000;
cin;1630;Feldman, Scott;3.940000;4.250000;4.000000;7.540000;102.679993;1.270000;-999.000000;-999.000000;
stl;1628;Wainwright, Adam;5.200000;3.790000;3.980000;8.260000;97.000000;1.490000;-999.000000;-999.000000;
sea;137w;Miranda, Ariel;4.150000;5.230000;5.310000;6.920000;104.000000;1.150000;0.299000;0.699000;
atl;106h;Teheran, Julio;4.790000;5.480000;5.250000;6.530000;103.339996;1.380000;-999.000000;-999.000000;
tam;114t;Odorizzi, Jake;4.630000;5.680000;4.890000;7.750000;83.679993;1.310000;-999.000000;-999.000000;
sfo;109t;Moore, Matt;6.040000;4.800000;5.300000;7.510000;98.339996;1.690000;-999.000000;-999.000000;
sdg;134z;Perdomo, Luis;4.540000;4.190000;3.770000;7.450000;83.339996;1.460000;-999.000000;-999.000000;
col;133b;Marquez, German;4.360000;3.970000;4.640000;7.900000;76.339996;1.400000;-999.000000;-999.000000;
phi;131e;Eickhoff, Jerad;4.630000;4.000000;4.690000;8.040000;81.679993;1.510000;-999.000000;-999.000000;
cle;103m;Tomlin, Josh;5.900000;4.470000;4.240000;6.770000;93.000000;1.420000;0.362000;0.863000;
nym;110h;Wheeler, Zack;4.860000;4.730000;4.230000;8.290000;76.000000;1.510000;-999.000000;-999.000000;
pit;137t;Kuhl, Chad;4.960000;4.230000;4.720000;7.280000;85.339996;1.480000;-999.000000;-999.000000;
det;1931;Zimmermann, Jordan;5.870000;5.810000;5.270000;6.350000;95.000000;1.520000;-999.000000;-999.000000;
bos;128v;Rodriguez, Eduardo;3.540000;4.060000;4.190000;9.590000;61.000000;1.150000;-999.000000;-999.000000;
tex;100y;Cashner, Andrew;3.540000;4.520000;5.340000;4.430000;81.339996;1.430000;-999.000000;-999.000000;
min;135k;Mejia, Adalberto;4.430000;5.300000;5.110000;7.480000;65.000000;1.480000;0.337000;0.796000;
fla;114j;Koehler, Tom;8.000000;6.700000;5.290000;8.000000;45.000000;1.730000;-999.000000;-999.000000;
bal;1994;Tillman, Chris;7.900000;6.240000;5.620000;6.610000;49.000000;2.140000;-999.000000;-999.000000;
mil;138t;Suter, Brent;2.960000;2.780000;4.060000;8.230000;27.340002;1.210000;-999.000000;-999.000000;
