los;110a;Darvish, Yu;3.960000;3.930000;3.690000;10.020000;179.679993;1.200000;0.302000;0.704000;
bos;109r;Pomeranz, Drew;3.150000;3.770000;4.080000;9.290000;165.679993;1.340000;0.307000;0.705000;
phi;130m;Nola, Aaron;3.560000;3.260000;3.420000;9.720000;162.000000;1.210000;0.294000;0.681000;
chc;1506;Lester, Jon;4.560000;4.170000;3.850000;8.960000;169.679993;1.340000;0.324000;0.761000;
ari;130o;Godley, Zack;3.200000;3.270000;3.290000;9.540000;149.000000;1.110000;0.280000;0.640000;
ana;1188;Nolasco, Ricky;5.060000;5.170000;4.760000;7.220000;170.679993;1.450000;0.357000;0.847000;
nyy;1001;Sabathia, CC;3.810000;4.510000;4.180000;7.230000;137.000000;1.300000;0.309000;0.715000;
sfo;1073;Cueto, Johnny;4.490000;4.580000;4.460000;8.320000;136.340027;1.420000;0.341000;0.800000;
tex;100y;Cashner, Andrew;3.440000;4.650000;5.260000;4.700000;157.000000;1.310000;0.306000;0.695000;
col;105o;Chatwood, Tyler;4.660000;5.070000;4.330000;7.130000;131.340027;1.440000;0.342000;0.803000;
chw;1450;Shields, James;5.400000;5.970000;5.280000;7.770000;110.000000;1.480000;0.355000;0.842000;
nym;123y;Montero, Rafael;5.120000;4.210000;4.660000;8.630000;89.679993;1.650000;0.348000;0.805000;
sea;1610;Hernandez, Felix;4.570000;4.960000;3.980000;8.480000;80.679993;1.340000;0.344000;0.808000;
nym;134h;Lugo, Seth;5.090000;4.050000;4.330000;7.230000;88.339996;1.450000;0.338000;0.798000;
stl;138p;Weaver, Luke;2.270000;2.210000;2.240000;11.710000;47.680004;0.990000;0.255000;0.588000;
hou;114b;McHugh, Collin;3.440000;3.960000;4.750000;8.250000;52.339996;1.260000;0.322000;0.748000;
sdg;101i;Wood, Travis;6.680000;6.170000;5.600000;6.230000;60.680004;1.680000;0.389000;0.924000;
was;127z;Cole, A.J.;4.190000;5.250000;5.120000;8.380000;38.680004;1.580000;0.357000;0.822000;
atl;143k;Sims, Lucas;5.270000;5.430000;5.250000;6.750000;42.680004;1.450000;0.365000;0.864000;
tor;1057;Anderson, Brett;7.150000;4.370000;4.310000;6.350000;45.339996;1.810000;0.389000;0.926000;
fla;124v;Despaigne, Odrisamer;4.600000;4.910000;6.470000;4.020000;31.340002;1.440000;0.295000;0.661000;
