nym;121n;deGrom, Jacob;3.430000;3.560000;3.320000;10.380000;178.679993;1.170000;0.289000;0.680000;
ari;1580;Greinke, Zack;3.080000;3.140000;3.250000;9.820000;172.340027;1.070000;0.278000;0.649000;
hou;1524;Verlander, Justin;3.820000;4.050000;4.410000;9.210000;172.000000;1.280000;0.299000;0.693000;
was;100m;Strasburg, Stephen;2.900000;2.970000;3.410000;10.350000;142.679993;1.070000;0.265000;0.618000;
tor;1811;Estrada, Marco;5.230000;4.550000;5.000000;8.960000;156.679993;1.450000;0.342000;0.806000;
mil;132c;Davies, Zach;3.850000;4.200000;4.470000;5.990000;163.679993;1.340000;0.320000;0.746000;
kan;1531;Vargas, Jason;3.870000;4.520000;4.930000;6.660000;151.340027;1.310000;0.321000;0.754000;
atl;106h;Teheran, Julio;4.750000;5.100000;4.880000;7.320000;157.340027;1.350000;0.331000;0.777000;
stl;116r;Wacha, Michael;4.200000;3.760000;3.900000;8.400000;135.000000;1.390000;0.323000;0.756000;
sea;137w;Miranda, Ariel;4.850000;5.600000;5.300000;7.720000;150.340027;1.220000;0.324000;0.773000;
nyy;1001;Sabathia, CC;3.710000;4.370000;4.300000;7.120000;121.339996;1.270000;0.302000;0.693000;
bos;128v;Rodriguez, Eduardo;4.450000;4.120000;4.470000;9.550000;109.339996;1.310000;0.323000;0.758000;
cle;117u;Salazar, Danny;4.330000;3.590000;3.270000;12.490000;89.339996;1.380000;0.321000;0.742000;
chc;125a;Hendricks, Kyle;3.320000;4.100000;4.000000;7.810000;108.339996;1.240000;0.300000;0.693000;
bal;1261;Hellickson, Jeremy;5.150000;5.530000;5.390000;5.340000;146.679993;1.250000;0.337000;0.810000;
los;114v;Ryu, Hyun-Jin;3.850000;4.690000;4.110000;8.360000;107.679993;1.370000;0.340000;0.801000;
tam;114t;Odorizzi, Jake;4.850000;5.970000;5.470000;7.460000;117.000000;1.360000;0.335000;0.798000;
sfo;135d;Blach, Ty;4.680000;4.320000;4.820000;4.240000;144.340027;1.360000;0.329000;0.778000;
col;105o;Chatwood, Tyler;5.160000;5.210000;4.360000;7.170000;111.679993;1.460000;0.348000;0.818000;
min;1122;Colon, Bartolo;6.250000;5.080000;5.120000;5.720000;118.000000;1.640000;0.383000;0.913000;
oak;126b;Graveman, Kendall;4.540000;4.350000;4.450000;6.350000;79.339996;1.420000;0.347000;0.817000;
det;1058;Sanchez, Anibal;6.190000;5.570000;4.580000;7.310000;56.680004;1.430000;0.365000;0.873000;
sdg;101i;Wood, Travis;5.010000;4.960000;5.540000;6.440000;50.339996;1.570000;0.355000;0.831000;
cin;130z;Stephenson, Robert;3.940000;4.820000;4.830000;9.000000;32.000000;1.560000;0.325000;0.744000;
fla;124v;Despaigne, Odrisamer;4.300000;4.090000;6.540000;4.910000;14.679999;1.430000;0.286000;0.619000;
ana;108h;Richards, Garrett;0.000000;2.060000;2.450000;7.710000;4.679999;0.860000;0.185000;0.398000;
