was;1310;Scherzer, Max;2.230000;2.840000;3.080000;12.330000;153.340027;0.850000;0.239000;0.550000;
tam;104z;Archer, Chris;3.800000;3.230000;3.390000;11.050000;154.000000;1.230000;0.298000;0.687000;
nyy;130s;Severino, Luis;2.910000;2.900000;3.080000;10.460000;139.340027;1.070000;0.267000;0.611000;
stl;115z;Martinez, Carlos;3.520000;3.840000;3.620000;9.590000;148.340027;1.190000;0.294000;0.679000;
chc;1506;Lester, Jon;3.970000;3.800000;3.590000;9.340000;140.679993;1.220000;0.306000;0.718000;
sfo;1729;Samardzija, Jeff;4.750000;3.530000;3.300000;9.260000;149.679993;1.180000;0.317000;0.755000;
bos;109r;Pomeranz, Drew;3.360000;3.680000;3.810000;9.470000;120.679993;1.340000;0.310000;0.717000;
phi;130m;Nola, Aaron;3.120000;3.120000;3.540000;9.370000;112.339996;1.180000;0.280000;0.643000;
bal;110u;Bundy, Dylan;4.150000;4.700000;4.980000;7.170000;134.340027;1.190000;0.314000;0.739000;
sdg;1856;Chacin, Jhoulys;4.150000;4.380000;4.260000;7.410000;132.340027;1.260000;0.305000;0.710000;
ari;111p;Corbin, Patrick;4.760000;4.370000;3.870000;8.740000;128.679993;1.560000;0.358000;0.855000;
hou;109s;Fiers, Michael;4.060000;5.300000;4.420000;8.850000;124.000000;1.300000;0.333000;0.777000;
oak;124d;Manaea, Sean;4.150000;3.960000;4.300000;8.450000;119.339996;1.320000;0.319000;0.741000;
ana;117i;Ramirez, J.C.;4.170000;4.620000;4.400000;6.700000;131.679993;1.310000;0.324000;0.755000;
min;136p;Berrios, Jose;3.860000;3.980000;4.530000;8.280000;95.679993;1.160000;0.296000;0.679000;
kan;1193;Kennedy, Ian;4.830000;5.010000;5.100000;7.680000;113.679993;1.230000;0.310000;0.724000;
cin;1630;Feldman, Scott;4.340000;4.510000;4.090000;7.470000;103.679993;1.310000;0.329000;0.770000;
det;1931;Zimmermann, Jordan;5.270000;5.300000;5.270000;6.060000;126.339996;1.460000;0.360000;0.858000;
los;114v;Ryu, Hyun-Jin;3.700000;4.370000;3.740000;8.930000;87.679993;1.300000;0.335000;0.795000;
cle;132x;Clevinger, Mike;3.700000;4.260000;4.380000;9.740000;73.000000;1.320000;0.307000;0.704000;
pit;139j;Williams, Trevor;4.020000;3.590000;4.160000;6.320000;94.000000;1.220000;0.298000;0.694000;
col;138w;Hoffman, Jeff;5.000000;3.900000;4.720000;7.670000;81.000000;1.330000;0.319000;0.750000;
chw;1450;Shields, James;6.030000;6.690000;6.030000;7.180000;62.680004;1.600000;0.374000;0.898000;
mil;138t;Suter, Brent;3.270000;3.360000;3.920000;7.360000;44.000000;1.180000;0.290000;0.679000;
nym;121p;Matz, Steven;5.770000;4.960000;4.320000;6.710000;57.680004;1.510000;0.365000;0.872000;
sea;1217;Ramirez, Erasmo;6.320000;5.500000;4.520000;7.470000;47.000000;1.470000;0.368000;0.886000;
fla;129r;Nicolino, Justin;4.950000;5.530000;4.450000;6.300000;20.000000;1.700000;0.382000;0.916000;
atl;143k;Sims, Lucas;5.250000;6.380000;5.500000;4.500000;12.000000;1.170000;0.362000;0.860000;
