20180913;col;ari;10;3;11.595;11.5363
20180913;kan;min;6;4;9.46;10.3643
20180913;mia;nym;3;4;9.605;9.82375
20180913;bos;tor;4;3;10.7925;9.26286
20180913;mia2;nym2;2;5;9.4;9.68
20180913;oak;bal;3;5;12.0171;9.81429
20180910;cin;lad;10;6;9.01375;11.6063
20180910;col;ari;13;2;11.5788;11.6363
20180910;tam;cle;6;5;7.60333;9.72444
20180910;nyy;min;7;2;11.3687;9.195
20180910;tex;laa;5;2;9.59;9.45625
20180910;stl;pit;8;7;9.185;9.3525
20180910;atl;sfo;4;1;9.51875;8.65571
20180910;chw;kan;3;4;9.2425;9.01375
20180910;hou;det;3;2;11.5644;6.875
20180910;mil;chc;3;2;10.0717;9.90286
20180907;cin;sdg;12;6;11.1125;10.3512
20180907;tam;bal;14;2;9.26556;7.85667
20180907;col;lad;2;4;9.3725;12.05
20180907;oak;tex;8;4;10.1178;9.30333
20180907;atl;ari;3;5;9.10375;9.50375
20180907;det;stl;5;3;9.27333;10.2189
20180907;chw;laa;2;5;8.925;9.61555
20180907;hou;bos;6;3;9.77778;9.39
20180907;mia;pit;3;5;7.96625;10.4475
20180907;mil;sfo;4;2;10.6375;9.51
20180907;kan;min;6;10;9.74;10.95
20180907;tor;cle;3;2;8.30667;10.5144
20180907;nyy;sea;4;0;8.77875;9.05222
20180907;phi;nym;4;3;9.805;8.12125
20180906;cle;tor;9;4;10.3489;8.8175
20180906;sdg;cin;6;2;10.0775;10.7212
20180906;atl;ari;7;6;9.53625;10.2383
20180906;was;chc;4;6;9.95;10.1257
20180830;det;nyy;8;7;8.56333;11.5333
20180830;atl;chc;4;5;10.2687;10.4143
20180830;chw;bos;4;9;8.2725;11.1422
20180830;hou;laa;2;5;10.5256;7.99444
20180830;sdg;col;3;2;8.94857;11.1267
20180830;cle;min;5;3;10.6067;9.04778
20180830;lad;ari;1;3;10.7112;9.38714
20180830;mil;cin;2;1;12.1512;10.4025
20180830;sea;oak;7;1;9.95125;9.96375
20180830;stl;pit;5;0;9.8;10.1688
20180828;mil;cin;7;9;12.3775;10.7013
20180828;kan;det;6;2;8.60625;9.24333
20180828;atl;tam;9;5;11.2013;10.4638
20180828;chw;nyy;4;5;9.345;12.265
20180828;sdg;sea;2;1;9.30857;10.7288
20180828;hou;oak;3;4;11.0967;9.08444
20180828;bal;tor;12;5;10.5089;11.8511
20180828;was;phi;5;4;9.97875;9.05125
20180828;nym;chc;1;1;12.2013;12.3614
20180828;mia;bos;7;8;9.72667;11.9433
20180828;stl;pit;5;2;10.4663;9.70875
20180828;lad;tex;8;4;13.4533;10.8311
20180828;col;laa;3;2;9.68833;9.04
20180828;cle;min;8;1;10.8678;8.95667
20180828;sfo;ari;1;0;8.9725;8.92875
20180827;hou;oak;11;4;10.6989;8.56333
20180827;chw;nyy;6;2;8.9325;10.6978
20180827;bal;tor;7;0;10.2744;11.8311
20180827;col;laa;7;10;9.74125;8.46556
20180827;chc;nym;7;4;12.4914;12.5575
20180827;was;phi;5;3;11.4488;10.3488
20180827;sfo;ari;2;0;7.93857;9.545
20180823;chc;cin;7;1;12.6743;10.3463
20180823;kan;tam;3;4;8.25778;9.67667
20180823;det;chw;7;2;9.45778;9.31667
20180823;atl;mia;5;0;10.9237;9.235
20180823;sdg;col;3;4;10.1588;11.5457
20180823;phi;was;2;0;8.37625;9.155
20180823;sfo;nym;3;1;8.11625;8.81125
20180823;oak;min;4;6;11.7656;9.38556
20180823;bos;cle;7;0;10.5367;8.81889
20180822;cle;bos;4;10;9.53222;8.85889
20180822;hou;sea;10;7;9.57889;9.01333
20180822;chw;min;7;3;9.1225;9.29889
20180822;atl;pit;2;1;10.3263;10.0925
20180822;sdg;col;2;6;9.52572;11.48
20180822;det;chc;2;8;9.27111;11.405
20180822;ari;laa;5;1;11.0788;9.47333
20180822;mia;nyy;9;3;8.31375;9.83714
20180822;mil;cin;4;0;10.795;8.13
20180822;kan;tam;3;6;8.43889;9.68889
20180822;phi;was;7;8;9.2125;10.8188
20180822;nym;sfo;5;3;9.4525;8.2975
20180822;tor;bal;6;0;10.8444;9.28667
20180822;tex;oak;4;2;9.82778;9.64778
20180822;stl;lad;3;1;9.90286;11.0563
20180903;col;sfo;9;8;11.3514;10.3714
20180903;tam;tor;7;1;11.424;9.102
20180903;kan;cle;5;1;9.81429;11.3289
20180903;mil;chc;4;3;9.86625;10.9071
20180903;pit;cin;5;1;10.6837;9.91375
20180903;was;stl;4;3;10.5875;8.98875
20180903;nym;lad;4;2;8.53286;9.56429
20180903;chw;det;4;2;9.35;9.21778
20180903;hou;min;4;1;10.24;8.36556
20180903;atl;bos;2;8;10.3488;11.025
20180903;sdg;ari;6;2;8.86857;11.4517
20180903;mia;phi;3;1;8.6375;10.1188
20180903;nyy;oak;3;6;10.0212;9.51375
20180903;laa;tex;3;1;11.0313;11.4237
20180903;bal;sea;1;2;8.81857;11.0644
20180821;atl;pit;6;1;10.8937;9.77875
20180821;sdg;col;4;3;10.3188;10.965
20180821;hou;sea;3;2;9.92;9.44714
20180821;chw;min;2;5;9.23625;9.75889
20180821;det;chc;2;1;8.29;10.7289
20180821;ari;laa;5;4;10.9575;8.81286
20180821;tor;bal;8;2;9.31111;9.26778
20180821;cle;bos;6;3;10.2011;10.3756
20180821;was;phi;10;4;10.6988;9.96875
20180821;nym;sfo;6;3;8.775;9.23875
20180821;oak;tex;6;0;10.4386;7.96
20180821;cin;mil;9;7;9.13125;11.0462
20180821;stl;lad;5;2;10.2329;11.6243
20180821;tam;kan;4;1;10.6311;7.74
20180821;mia;nyy;1;2;8.02;10.1157
20180820;tor;bal;5;3;10.0122;9.15444
20180820;sea;hou;7;4;9.47625;10.0514
20180820;chw;min;8;5;9.63125;10.4111
20180820;atl;pit;1;0;9.82375;9.96
20180820;oak;tex;9;0;10.2587;9.0575
20180820;stl;lad;5;3;9.72167;12.01
20180820;cle;bos;5;4;9.94111;8.99556
20180820;mil;cin;5;2;12.015;9.54625
20180820;kan;tam;0;1;8.27667;10.6122
20180820;nym;sfo;1;2;9.5975;10.1
20180831;stl;cin;12;5;11.1475;10.0913
20180831;min;tex;10;7;11.0389;10.7489
20180831;kan;bal;9;2;10.0587;9.90444
20180831;mil;was;4;1;10.9175;10.7137
20180831;chw;bos;6;1;8.3;10.3
20180831;sdg;col;7;0;8.93857;10.6667
20180831;atl;pit;2;3;9.59375;9.535
20180831;det;nyy;5;7;6.97556;9.68
20180831;hou;laa;0;3;10.8967;9.67889
20180831;sfo;nym;7;0;8.722;8.44667
20180831;ari;lad;2;3;9.97875;10.23
20180831;oak;sea;7;5;9.65222;9.85334
20180831;mia;tor;5;6;8.735;9.5625
20180831;chc;phi;1;2;9.87428;10.1575
20180831;cle;tam;3;0;10.4389;8.01889
20180819;lad;sea;12;1;11.4533;8.64143
20180819;oak;hou;4;9;7.90333;9.73556
20180819;chw;kan;7;6;10.4237;9.30625
20180819;sdg;ari;3;4;8.53429;10.6657
20180819;det;min;4;5;9.36444;11.0867
20180819;atl;col;2;4;9.9375;9.59375
20180819;mia;was;12;1;9.26375;12.2529
20180819;bos;tam;0;2;10.7725;9.80111
20180819;tex;laa;4;2;11.9722;10.6475
20180819;mil;stl;2;1;11.7013;10.3587
20180819;cin;sfo;11;4;10.2075;10.6337
20180819;cle;bal;8;0;10.9556;8.76333
20180819;tor;nyy;2;10;8.72556;10.0912
20180819;phi;nym;2;8;12.968;9.86875
20180819;chc;pit;1;2;9.8675;9.5225
20180905;laa;tex;9;3;10.53;11.2978
20180905;col;sfo;5;3;11.34;10.0071
20180905;tam;tor;3;10;10.6744;9.97667
20180905;hou;min;9;1;10.3556;8.70444
20180905;det;chw;10;2;8.39333;9.41875
20180905;atl;bos;8;9;10.2513;9.455
20180905;stl;was;7;6;10.4475;9.9975
20180905;sea;bal;5;2;10.87;8.78
20180905;mia;phi;2;1;8.59125;10.815
20180905;nym;lad;7;3;9.225;11.0413
20180905;nyy;oak;2;8;9.76;8.43125
20180905;cin;pit;2;3;9.6825;11.1137
20180905;chc;mil;6;4;10.7357;10.1437
20180905;cle;kan;3;1;10.6222;7.55556
20180426;chw;kan;6;3;8.03778;9.77556
20180426;atl;cin;7;4;10.8888;9.9675
20180426;det;pit;0;1;8.7625;9.17875
20180426;ari;phi;8;2;9.52875;10.1075
20180426;tor;bos;4;5;7.755;10.3233
20180426;tam;bal;9;5;9.06444;8.86889
20180426;mil;chc;0;1;9.1275;10.545
20180426;min;nyy;3;4;8.86222;11.0289
20180426;cle;sea;4;5;9.22667;9.86889
20180426;stl;nym;4;3;8.33625;8.31625
20180816;nym;phi;24;4;10.6812;11.8713
20180816;was;stl;5;4;11.7786;10.6725
20180816;min;det;15;8;10.57;9.28555
20180816;col;atl;5;3;10.325;10.2275
20180816;tam;nyy;3;1;9.63667;10.505
20180816;sdg;ari;1;5;9.1025;9.88375
20180816;phi2;nym2;9;6;11.6829;11.1233
20180816;tex;laa;8;6;11.7389;11.1722
20180816;kan;tor;6;2;9.08125;9.86778
20180816;chc;pit;1;0;10.5662;9.4225
20180411;chc;pit;13;5;9.85375;8.3375
20180411;nyy;bos;10;7;9.66556;9.43444
20180411;min;hou;9;8;9.65444;11.2744
20180411;atl;was;5;3;10.06;10.5875
20180411;sdg;col;4;6;12.1825;12.8288
20180411;det;cle;1;5;7.61;10.2711
20180411;chw;tam;2;1;8.94;9.77778
20180411;oak;lad;16;6;8.58833;9.61143
20180411;ari;sfo;7;3;9.03875;9.4575
20180411;mia;nym;1;4;9.54;10.0413
20180411;sea;kan;4;2;8.95556;8.35778
20180411;phi;cin;4;3;9.38125;9.77286
20180411;laa;tex;7;2;12.4425;10.7178
20180411;mil;stl;3;2;9.05875;10.01
20180411;bal;tor;5;3;9.25667;8.65875
20180814;atl;mia;10;6;11.3013;9.31
20180814;chw;det;6;3;9.40222;9.70889
20180814;sdg;laa;3;7;9.49833;8.78
20180814;hou;col;1;5;9.64889;7.80667
20180814;mil;chc;7;0;11.1637;11.4062
20180814;kan;tor;5;6;9.12429;10.5133
20180814;stl;was;6;4;9.8625;11.1929
20180814;cle;cin;8;1;11.8788;8.7525
20180814;bos;phi;2;1;11.2125;9.97625
20180814;tam;nyy;1;4;8.45222;10.4862
20180814;tex;ari;4;6;9.58;11.76
20180814;oak;sea;3;2;8.66778;10.0078
20180814;bal;nym;6;3;10.8333;10.5322
20180814;min;pit;5;2;9.52667;10.5056
20180814;lad;sfo;1;2;11.2243;9.56333
20180402;was;atl;8;1;11.97;9.5125
20180402;pit;min;5;4;9.3425;8.965
20180402;tor;chw;4;2;10.3656;8.97667
20180402;stl;mil;8;4;10.2163;9.48625
20180402;lad;ari;7;8;11.3714;10.97
20180402;oak;tex;3;1;10.3644;9.16
20180402;chc;cin;0;1;12.5175;10.5813
20180402;cle;laa;6;0;9.75;9.15889
20180402;col;sdg;7;4;9.50429;9.06571
20180402;mia;bos;3;7;9.33625;10.4525
20180402;bal;hou;1;6;9.29111;11.7844
20180402;kan;det;1;6;9.85111;9.61778
20180506;cin;mia;5;8;12.0613;11.745
20180506;laa;sea;8;2;10.275;10.3344
20180506;col;nym;3;2;7.3825;9.10125
20180506;tam;tor;1;2;8.27222;7.91222
20180506;min;chw;5;3;10.3375;8.25857
20180506;kan;det;4;2;9.06556;8.07333
20180506;mil;pit;0;9;10.175;9.9675
20180506;bos;tex;6;1;11.9356;8.3275
20180506;stl;chc;4;3;9.87833;10.6417
20180506;sdg;lad;3;0;10.225;11.2425
20180506;hou;ari;1;3;11.6387;8.35625
20180506;atl;sfo;3;4;10.5786;9.155
20180506;nyy;cle;7;4;9.74;9.96333
20180506;phi;was;4;5;8.1375;9.64875
20180506;bal;oak;1;2;7.78;9.35778
20180806;ari;phi;3;2;9.62125;10.1075
20180806;laa;det;6;2;8.94;9.10143
20180806;cle;min;10;0;10.6056;9.03111
20180806;hou;sfo;3;1;9.17714;8.10375
20180806;chw;nyy;0;7;9.3075;11.6388
20180806;chc;kan;3;1;11.3011;8.6175
20180806;nym;cin;6;4;10.815;8.78625
20180806;sea;tex;4;3;11.7644;10.1867
20180806;mia;stl;2;1;8.75875;10.9737
20180806;col;pit;2;0;11.1863;11.05
20180805;bal;tex;9;6;10.5944;11.8867
20180805;chw;tam;8;7;8.9575;10.0188
20180805;atl;nym;5;4;10.8438;9.5775
20180805;sdg;chc;10;6;11.0575;12.6675
20180805;hou;lad;2;3;10.7712;10.2787
20180805;det;oak;0;6;8.05111;10.53
20180805;sea;tor;6;3;9.19333;8.61
20180805;col;mil;5;4;10.82;9.835
20180805;sfo;ari;3;2;10.375;10.4875
20180805;cle;laa;4;3;11.8278;8.78111
20180805;kan;min;5;6;9.38556;9.83556
20180805;bos;nyy;5;4;9.895;10.1214
20180805;mia;phi;3;5;8.45375;12.0912
20180805;pit;stl;1;2;9.78;10.0175
20180805;was;cin;2;1;11.6857;9.55
20180627;hou;tor;7;6;9.95;8.59125
20180627;chw;min;6;1;8.86333;10.1678
20180627;atl;cin;5;6;10.4537;10.3575
20180627;sdg;tex;2;5;10.3222;10.8244
20180627;det;oak;0;3;10.1089;11.4967
20180627;chc;lad;5;7;8.43333;9.03
20180627;bos;laa;9;6;10.9233;10.0111
20180627;mia;ari;1;2;8.16125;9.34625
20180627;sea;bal;8;7;10.8211;10.3944
20180627;phi;nyy;3;0;9.65625;10.3438
20180627;mil;kan;4;5;10.5857;8.96714
20180627;cle;stl;5;1;10.4338;9.51875
20180627;sfo;col;1;0;9.54143;8.82833
20180627;nym;pit;3;5;9.11375;8.8025
20180802;lad;mil;21;5;11.5171;9.39625
20180802;was;cin;10;4;12.29;8.17625
20180802;nym;atl;2;4;10.0525;11.185
20180802;tex;bal;17;8;11.6189;10.38
20180802;nyy;bos;7;15;11.2413;10.6587
20180802;sea;tor;3;7;10.365;9.86286
20180802;mia;phi;2;5;10.1925;11.7825
20180802;sdg;chc;6;1;10.2525;11.1137
20180802;chw;kan;6;4;10.2837;8.96125
20180802;sfo;ari;8;1;8.905;10.015
20180802;col;stl;2;3;9.50875;10.11
20180802;tam;laa;4;2;9.46222;9.72222
20180731;was;nym;25;4;11.1586;9.62625
20180731;chc;pit;4;5;9.6525;9.7425
20180731;laa;tam;6;10;9.72778;9.07444
20180731;hou;sea;5;2;10.4633;9.19571
20180731;atl;mia;11;6;10.67;9.27625
20180731;chw;kan;2;4;9.53889;9.97286
20180731;det;cin;2;1;10.1614;9.43889
20180731;sdg;sfo;2;3;9.2225;10.3763
20180731;col;stl;6;3;10.3429;9.6225
20180731;oak;tor;6;2;9.94375;9.47
20180731;cle;min;6;2;9.88778;8.60111
20180731;nyy;bal;6;3;11.3775;8.10889
20180731;ari;tex;6;0;10.83;9.20429
20180731;mil;lad;1;0;10.3787;10.9438
20180731;bos;phi;1;3;9.95556;10.3156
20180726;nym;pit;12;6;9.8675;9.98
20180726;was;mia;10;3;10.7413;9.19375
20180726;chw;laa;8;12;9.715;11.3625
20180726;atl;lad;2;8;10.2037;11.6938
20180726;oak;tex;7;6;12.0333;10.7089
20180726;phi;cin;9;4;11.9762;11.1625
20180726;ari;chc;6;7;10.9937;10.1938
20180726;mil;sfo;7;5;9.87167;9.32143
20180726;kan;nyy;2;7;9.05625;11.8787
20180726;bal;tam;3;4;10.2989;10.9088
20180726;bos;min;1;2;10.8163;9.56
20180703;chw;cin;12;8;10.215;12.25
20180703;atl;nyy;5;8;9.54;10.6511
20180703;hou;tex;5;3;11.7656;9.59778
20180703;sdg;oak;2;6;9.06889;9.78333
20180703;det;chc;3;5;7.88286;9.43875
20180703;lad;pit;8;3;10.7375;7.1825
20180703;bos;was;11;4;11.1075;10.5229
20180703;mia;tam;6;9;8.89625;9.24125
20180703;col;sfo;8;1;12.3443;12.44
20180703;nym;tor;6;8;9.60778;10.0322
20180703;cle;kan;6;4;10.61;8.28375
20180703;ari;stl;4;2;9.985;9.39875
20180703;mil;min;2;0;10.3387;9.13625
20180703;sea;laa;4;1;9.98333;10.395
20180703;bal;phi;2;3;10.4175;10.7475
20180725;laa;chw;11;3;11.2786;9.27778
20180725;oak;tex;6;5;12.3267;11.5822
20180725;min;tor;12;6;10.2033;9.39333
20180725;det;kan;8;4;9.65333;9.2025
20180725;sdg;nym;4;6;9.13875;9.4775
20180725;hou;col;2;3;11.9975;11.0157
20180725;cin;stl;7;3;10.7587;12.1725
20180725;phi;lad;7;3;9.54875;9.765
20180725;was;mil;7;3;10.7971;10.525
20180725;tam;nyy;3;2;9.01333;10.25
20180725;cle;pit;4;0;9.78778;8.50667
20180725;sea;sfo;3;2;10.6378;9.82222
20180725;ari;chc;1;2;9.815;9.97375
20180730;cle;min;4;5;10.62;9.91889
20180730;tex;ari;9;5;9.4425;10.5288
20180730;col;stl;4;5;9.59714;9.6575
20180730;lad;mil;2;5;10.5043;9.84143
20180730;oak;tor;10;1;9.47;9.2475
20180730;sfo;sdg;5;3;10.6329;10.1425
20180730;bos;phi;2;1;9.62778;9.50445
20180730;mia;atl;3;5;9.82375;11.1838
20180730;hou;sea;0;2;9.19875;9.25429
20180909;atl;ari;9;5;9.92;9.9225
20180909;sdg;cin;7;6;9.66;9.91875
20180909;hou;bos;5;6;10.1556;10.3986
20180909;det;stl;2;5;9.07;9.85667
20180909;chw;laa;0;1;8.44445;10.17
20180909;col;lad;6;9;11.4188;12.1488
20180909;tam;bal;8;3;9.80222;7.98
20180909;mil;sfo;6;3;10.0738;9.01625
20180909;kan;min;1;3;9.96875;10.2556
20180909;nym;phi;6;4;8.1075;9.78625
20180909;tor;cle;6;2;8.65111;10.6967
20180909;tex;oak;3;7;9.05444;10.1556
20180909;sea;nyy;3;2;8.5725;8.68444
20180724;bos;bal;6;7;11.3333;9.60222
20180724;mia;atl;9;3;8.99714;9.56125
20180724;lad;phi;4;7;10.2587;10.1412
20180724;tex;oak;10;13;10.5533;10.8567
20180724;stl;cin;4;2;12.9025;11.205
20180724;min;tor;5;0;9.28778;8.86333
20180724;hou;col;8;2;12.4475;10.9257
20180724;chw;laa;4;2;9.77875;10.78
20180724;det;kan;4;5;10.4422;10.1744
20180724;sdg;nym;3;6;10.0887;10.8525
20180724;pit;cle;9;4;9.32111;10.8211
20180724;was;mil;4;5;10.0243;11.0413
20180724;ari;chc;5;1;8.9275;10.1412
20180724;sea;sfo;3;4;10.1544;10.2283
20180724;nyy;tam;4;0;10.4637;8.55667
20180722;sea;chw;8;2;10.6778;9.32111
20180722;oak;sfo;6;5;9.06111;9.26
20180722;lad;mil;11;2;10.59;9.455
20180722;laa;hou;14;5;9.0125;10.7767
20180722;pit;cin;9;2;10.2887;10.09
20180722;tex;cle;5;0;9.87444;11.4478
20180722;was;atl;6;2;11.8057;8.435
20180722;tor;bal;5;4;10.0356;8.59111
20180722;bos;det;9;1;10.225;7.25444
20180722;mia;tam;4;6;8.86;9.78111
20180722;phi;sdg;2;10;11.1925;9.70143
20180722;kan;min;5;3;9.59778;11.0611
20180722;phi2;sdg2;5;0;11.2733;9.01
20180722;ari;col;6;1;10.6437;9.42333
20180722;chc;stl;7;2;9.555;9.4975
20180813;det;chw;9;5;9.61;10.3075
20180813;atl;mia;9;1;11.2275;8.655
20180813;sdg;laa;3;6;9.70625;9.95625
20180813;cle;cin;10;3;12.15;9.7075
20180813;stl;was;7;6;10.715;11.0857
20180813;oak;sea;7;6;9.13778;9.5575
20180813;tex;ari;5;3;9.60556;11.7256
20180813;atl2;mia2;6;1;11.2525;8.94
20180813;nym;nyy;8;5;8.45556;9.595
20180813;kan;tor;3;1;9.62125;10.5233
20180813;lad;sfo;2;5;10.34;8.025
20180424;laa;hou;8;7;9.72445;11.0767
20180424;cin;atl;9;7;9.8425;10.4675
20180424;nyy;min;8;3;9.46556;8.78778
20180424;chw;sea;0;1;8.98889;10.6078
20180424;sdg;col;0;8;10.995;12.1062
20180424;chc;cle;10;3;10.0389;9.70222
20180424;tor;bos;4;3;9.16875;9.83
20180424;stl;nym;5;6;10.9963;8.9375
20180424;was;sfo;3;4;9.90714;9.32625
20180424;ari;phi;8;4;9.44125;10.0775
20180424;mil;kan;5;2;10.1367;8.92667
20180424;oak;tex;3;2;10.8567;10.3889
20180424;mia;lad;3;2;8.57572;10.4925
20180720;stl;chc;18;5;10.9975;11.7637
20180720;mia;tam;6;5;8.93556;9.54778
20180720;bos;det;1;0;11.435;8.92889
20180720;col;ari;11;10;10.425;10.2238
20180720;atl;was;8;5;9.3075;11.2943
20180720;sdg;phi;5;11;8.695;10.66
20180720;hou;laa;3;1;10.4175;9.295
20180720;chw;sea;1;3;8.80875;10.4
20180720;tex;cle;8;9;9.5625;11.0575
20180720;mil;lad;4;6;9.79125;10.9937
20180720;kan;min;6;5;9.40889;9.82778
20180720;tor;bal;8;7;9.87333;9.14222
20180720;pit;cin;12;1;10.9457;9.5675
20180720;nym;nyy;7;5;9.30222;9.56875
20180720;sfo;oak;5;1;9.70857;9.81778
20180711;cle;cin;19;4;10.3378;8.90111
20180711;atl;tor;9;5;10.4362;9.825
20180711;det;tam;2;4;8.09778;9.26111
20180711;hou;oak;3;8;10.4544;7.96889
20180711;sdg;lad;2;4;8.54429;10.6038
20180711;chw;stl;4;0;9.07444;10.8367
20180711;col;ari;19;2;11.6543;12.08
20180711;kan;min;5;8;10.2425;11.7367
20180711;mil;mia;4;5;10.56;8.25
20180711;chc;sfo;4;5;10.135;9.785
20180711;nyy;bal;9;0;11.06;8.75889
20180711;pit;was;2;0;9.60625;10.4187
20180711;tex;bos;2;4;7.65111;11.4233
20180711;nym;phi;3;0;9.04833;8.42875
20180711;sea;laa;3;0;10.67;9.56667
20180522;cin;pit;7;2;10.4412;11.6188
20180522;cle;chc;10;1;9.675;9.64
20180522;hou;sfo;11;2;11.2844;8.27667
20180522;atl;phi;3;1;10.1987;10.5375
20180522;sdg;was;1;2;10.1087;11.0737
20180522;chw;bal;3;2;8.08;9.67556
20180522;det;min;0;6;9.83111;10.3711
20180522;bos;tam;4;2;10.5811;7.50125
20180522;mia;nym;5;1;9.05;8.37143
20180522;tex;nyy;6;4;10.1867;12.5344
20180522;lad;col;5;3;10.1457;9.465
20180522;tor;laa;5;3;9.00556;10.1333
20180522;kan;stl;5;1;8.55375;10.5187
20180522;mil;ari;1;0;10.9738;9.38
20180522;sea;oak;3;2;9.31625;9.48556
20180804;ari;sfo;9;3;11.28;9.84625
20180804;col;mil;4;8;8.85;9.26714
20180804;tam;chw;1;2;8.64778;8.27555
20180804;cin;was;7;1;10.4438;12.43
20180804;hou;lad;14;0;10.3983;10.1225
20180804;sdg;chc;4;5;9.2775;11.9075
20180804;det;oak;1;2;8.71857;9.89
20180804;atl;nym;0;3;10.97;10.29
20180804;min;kan;8;2;10.8244;9.23167
20180804;stl;pit;8;4;10.0086;10.2283
20180804;was2;cin2;6;2;12.77;10.255
20180804;phi;mia;8;3;11.9017;10.0483
20180804;tor;sea;5;1;8.27625;10.095
20180804;bos;nyy;4;1;10.3844;9.2475
20180804;tex;bal;3;1;10.5817;9.805
20180804;cle;laa;3;0;12.4963;8.69857
20180421;hou;chw;10;1;12.39;9.01667
20180421;det;kan;12;4;9.75444;11.05
20180421;atl;nym;4;3;8.3;9.32875
20180421;sdg;ari;2;6;9.80625;10.845
20180421;tam;min;10;1;9.25445;9.17444
20180421;col;chc;5;2;10.4925;13.3814
20180421;phi;pit;6;2;10.4462;8.765
20180421;oak;bos;3;0;8.01111;9.50556
20180421;laa;sfo;4;3;12.1489;9.58286
20180421;nyy;tor;9;1;9.30222;8.3525
20180421;sea;tex;9;7;11.6978;8.42889
20180421;mil;mia;6;5;11.1488;8.87375
20180421;stl;cin;4;3;10.5263;8.90375
20180421;cle;bal;4;0;10.6633;8.67889
20180421;lad;was;4;0;9.49875;9.99125
20180512;cle;kan;6;2;10.3011;9.14111
20180512;col;mil;4;0;11.3813;11.7375
20180512;tam;bal;3;6;9.95444;9.77556
20180512;atl;mia;10;5;10.0943;8.695
20180512;tam2;bal2;10;3;10.6443;10.19
20180512;hou;tex;6;1;10.2456;8.65556
20180512;chw;chc;4;8;7.90625;10.3975
20180512;det;sea;4;3;9.37778;11.1722
20180512;sdg;stl;2;1;9.49875;10.2925
20180512;nyy;oak;7;6;10.6511;9.60889
20180512;det2;sea2;5;9;9.805;10.5912
20180512;pit;sfo;6;5;10.3062;10.26
20180512;cin;lad;5;3;8.39375;9.46375
20180512;bos;tor;5;2;10.3022;9.10444
20180512;min;laa;5;3;9.47556;9.79333
20180512;was;ari;2;1;11.1937;8.985
