20180820;oak;tex;9;0;10.2587;9.0575;-210;+180
20180820;stl;lad;5;3;9.72167;12.01;+170;-200
20180820;cle;bos;5;4;9.94111;8.99556;-106;-114
20180820;mil;cin;5;2;12.015;9.54625;-250;+210
20180820;kan;tam;0;1;8.27667;10.6122;+200;-235
20180820;nym;sfo;1;2;9.5975;10.1;-106;-114
20180831;stl;cin;12;5;11.1475;10.0913;-196;+168
20180831;min;tex;10;7;11.0389;10.7489;+107;-127
20180831;kan;bal;9;2;10.0587;9.90444;-130;+110
20180831;mil;was;4;1;10.9175;10.7137;+100;-120
20180831;chw;bos;6;1;8.3;10.3;+145;-170
20180831;sdg;col;7;0;8.93857;10.6667;+110;-130
20180831;atl;pit;2;3;9.59375;9.535;-132;+112
20180831;det;nyy;5;7;6.97556;9.68;+290;-380
20180831;hou;laa;0;3;10.8967;9.67889;-198;+169
20180831;sfo;nym;7;0;8.722;8.44667;-110;-110
20180831;ari;lad;2;3;9.97875;10.23;+117;-137
20180831;oak;sea;7;5;9.65222;9.85334;-143;+123
20180831;mia;tor;5;6;8.735;9.5625;-105;-115
20180831;chc;phi;1;2;9.87428;10.1575;-103;-117
20180831;cle;tam;3;0;10.4389;8.01889;-198;+169
20180819;lad;sea;12;1;11.4533;8.64143;-194;+167
20180819;oak;hou;4;9;7.90333;9.73556;+142;-164
20180819;chw;kan;7;6;10.4237;9.30625;-158;+138
20180819;sdg;ari;3;4;8.53429;10.6657;+180;-210
20180819;det;min;4;5;9.36444;11.0867;+167;-194
20180819;atl;col;2;4;9.9375;9.59375;-136;+116
20180819;mia;was;12;1;9.26375;12.2529;+205;-240
20180819;bos;tam;0;2;10.7725;9.80111;-205;+175
20180819;tex;laa;4;2;11.9722;10.6475;-110;-110
20180819;mil;stl;2;1;11.7013;10.3587;-110;-110
20180819;cin;sfo;11;4;10.2075;10.6337;-110;-110
20180819;cle;bal;8;0;10.9556;8.76333;-280;+230
20180819;tor;nyy;2;10;8.72556;10.0912;+220;-260
20180819;phi;nym;2;8;12.968;9.86875;-200;+170
20180819;chc;pit;1;2;9.8675;9.5225;-104;-116
20180905;laa;tex;9;3;10.53;11.2978;+111;-131
20180905;col;sfo;5;3;11.34;10.0071;-159;+139
