4.92909,4.79316,4.43572,7.3856,49
4.98705,5.31022,5.04366,7.13925,46
3.01123,2.80849,3.06117,9.74225,45
4.12868,4.33382,4.06561,6.95087,45
3.2148,3.6144,3.6863,8.79653,44
3.35104,2.90448,3.25312,10.0917,76
4.27906,4.51271,4.67135,7.32167,64
7.02,6.685,6.185,5.33,62
7.2,7.74,5.36,10.8,61
4.04521,4.23906,4.18469,7.37406,50
3.29635,3.63479,3.2974,7.51375,49
3.52604,3.87083,4.23646,8.92948,49
4.22875,3.64083,3.97833,7.55365,49
4.27344,3.59688,4.04104,8.08906,46
3.87469,4.49521,4.79167,6.74271,43
4.3855,4.47533,4.49947,7.49588,58
3.61334,3.70354,3.68247,8.04981,49
2.88096,3.10522,3.06712,10.5668,46
5.33752,4.40051,3.9951,6.36228,43
4.00885,3.82017,3.18992,10.0413,37
4.49646,4.32498,4.24727,7.58269,37
3.75,3.03,3.48,7.5,37
5.29253,5.77305,4.4274,7.72836,37
4.5896,4.81049,5.18354,5.46282,36
3.91823,3.73846,3.93045,7.66631,35
3.48063,3.84181,4.11665,7.2824,49
3.34493,3.5367,3.37964,8.931,46
4.60022,3.48094,3.81719,7.6129,43
2.99096,4.0833,4.45022,6.9843,40
3.82,4.08,3.86,7.92,38
3.80362,3.62448,3.46013,7.32633,37
4.84851,4.62108,4.55294,7.58366,37
3.9076,4.34095,4.62411,7.47616,35
3.63584,4.55996,4.69163,7.63847,34
4.50398,4.48837,4.73941,7.96426,34
4.22473,3.76196,3.74494,10.7738,67
5.14574,4.36243,3.94757,9.07681,64
5.09859,4.30274,3.63263,8.89161,50
4.59209,5.58477,4.32992,7.6562,46
3.67473,4.20235,4.13896,8.39517,38
3.86316,3.92409,4.38825,8.99598,37
2.84812,2.73865,3.03598,10.75,33
3.64237,3.84635,3.85432,6.13068,25
4.1487,3.66916,3.56499,8.7788,18
5.11023,5.13777,4.98042,8.28372,18
3.01535,3.31615,3.39789,11.0367,67
3.23304,3.59782,3.65522,8.9076,58
3.93249,4.61815,4.89621,8.15525,57
4.08291,3.82299,3.98205,8.65399,55
4.02295,4.00751,3.73081,10.1518,52
3.96034,3.77284,3.68857,9.1289,40
2.71266,2.45233,3.38423,9.34932,40
2.97093,4.41822,4.28,8.16983,40
4.32006,4.55823,4.5294,9.05133,36
4.72974,4.82848,4.26185,7.77083,34
3.9592,3.65436,3.51944,9.64939,58
3.55978,3.53912,3.49136,8.98022,52
4.05208,4.34497,4.56158,7.68434,52
3.99567,4.22495,4.16409,7.60438,47
4.01858,3.5546,3.94941,7.56013,46
4.08082,4.40022,4.06166,7.76899,37
3.83,4.35,4.24,8.21,35
5.135,4.63,4.65,5.64,35
4.64,5.62,5.34,8.02,34
5.76233,4.57374,4.97072,10.5786,31
2.16301,2.5812,2.783,9.75443,64
4.21659,4.25273,4.33051,7.78073,61
4.51914,4.61909,4.34781,7.69703,55
3.19806,3.55093,3.23484,7.67821,49
2.94725,4.07518,4.57123,4.79413,49
3.20787,2.75177,3.13345,10.4623,46
2.86791,3.56961,4.47042,7.29647,46
4.63347,5.54086,4.50156,7.29391,40
3.73043,4.56122,5.18826,5.52633,38
4.20593,4.34856,3.9478,8.54333,37
4.6931,4.53825,4.55306,7.51174,67
4.46148,4.64157,4.28162,6.6734,55
4.31829,4.66584,4.20502,8.14311,49
4.95969,4.56965,4.79825,7.29804,42
3.56248,3.62214,3.6507,8.19463,40
5.1382,5.13305,4.9162,5.99415,40
3.64,3.09,3.34,7.93,40
4.01292,4.25248,4.28039,8.23581,38
4.34287,3.57921,3.84367,7.52695,34
5.04384,4.27249,4.25821,7.13174,34
3.90756,5.03174,5.00929,7.35496,61
4.21152,4.73462,4.19135,8.81121,55
3.24835,3.57041,4.14275,10.2315,49
3.00262,2.73469,3.00243,10.9394,46
4.52987,4.58567,4.44635,6.84961,46
4.90425,4.13116,3.53961,9.02955,40
5.86504,6.19218,5.05825,5.14025,37
5.37508,5.06817,5.04943,8.33163,34
4.64246,4.1328,3.67331,7.7095,34
3.33512,3.76895,4.13948,7.31038,29
4.22566,3.59236,3.49944,8.8974,60
3.88639,3.76646,3.89083,8.85288,43
3.68226,4.16872,4.18677,8.38698,37
5.63,7.66,6.56,6.75,34
5.68615,5.18128,4.9134,6.16167,32
3.13017,3.52983,3.65313,8.97163,31
3.80497,4.42878,4.79281,8.41865,31
4.52319,5.44444,4.26108,7.86295,27
6.00549,4.60878,4.2149,7.92486,21
2.41552,4.11188,4.43931,7.64944,18
2.90754,3.19762,3.37664,11.0442,73
3.95501,3.59736,3.63495,10.738,60
3.76044,3.29268,3.46203,10.2952,52
4.78547,3.64732,3.51697,8.85509,49
4.47529,5.08691,4.94107,6.89987,49
3.84322,4.20801,4.5046,7.75447,45
3.86325,3.82726,3.64117,10.1685,39
3.88155,3.79414,3.67619,9.20994,37
4.30037,3.90059,4.17122,8.1965,34
4.45836,3.95095,4.44806,6.35233,34
2.13263,2.5572,2.7013,10.0522,55
3.89172,4.18723,4.13126,7.70049,49
5.24809,4.62646,4.96912,10.0425,49
3.90971,4.01379,4.238,9.86224,45
3.25137,3.57096,3.58275,10.7092,44
3.17874,2.82091,3.20438,10.3966,43
4.25254,4.42821,4.22068,7.99757,43
3.98128,4.04157,4.14261,8.04105,37
3.72,4.07,4.05,8.25,37
3.46455,3.47828,3.42919,9.06741,36
5.28738,4.55215,4.03272,8.23841,65
4.12307,4.0183,3.38565,9.65162,55
4.39606,4.35719,4.42427,7.66819,55
4.55111,5.41088,5.05815,5.63928,52
2.96443,3.07,2.98154,10.7888,46
3.63292,4.66962,4.46274,7.87302,45
4.24556,4.58432,4.62872,6.2352,43
5.14412,4.86265,4.23134,7.35859,38
4.29125,4.57559,4.21726,6.80104,37
5.90924,4.97535,4.74115,6.37845,37
3.14698,4.33712,4.55773,6.92923,52
3.73503,3.47126,3.37799,9.98482,43
5.03634,4.2884,4.2509,7.28654,43
5.40232,4.5809,4.21044,6.72612,40
4.04891,4.63762,4.87474,5.89611,40
3.50806,4.17481,4.58953,9.46378,33
3.55215,4.57894,4.7879,7.38511,31
3.31,2.93,3.37,7.9,31
3.40704,3.80172,4.18557,7.1879,28
4.25469,4.69428,4.73556,7.43013,28
3.22846,3.45636,3.60349,9.07934,70
4.49316,5.33775,4.25393,7.83356,56
4.75446,4.11429,3.51186,9.04781,52
3.73722,4.4451,3.96437,9.15507,50
3.71711,3.60525,3.48252,7.28035,46
3.64815,4.1194,4.16653,8.3483,46
4.58119,4.03104,3.71579,7.70477,46
3.04384,2.65164,2.96676,11.0774,43
4.33565,3.66165,3.8617,7.64647,42
5.17387,4.91806,5.0755,8.08967,40
3.8237,3.55406,3.57766,10.9238,66
4.37013,4.86353,3.91407,8.48352,52
2.79259,3.07406,3.29022,11.3208,50
3.72175,4.22296,4.06634,6.61157,46
2.675,4.63,4.81,5.94,46
3.63708,4.11645,4.48596,7.59528,43
3.64027,3.95385,3.93042,5.965,40
4.02634,4.21105,4.47359,8.46832,33
3.71916,3.32067,3.40319,10.4497,30
3.49001,3.6334,3.49424,8.85469,28
3.80357,3.54867,3.31453,10.3194,52
4.77203,4.57851,3.8632,7.84435,45
3.27027,3.64652,3.57414,10.711,40
3.34282,3.9675,3.69655,7.50597,36
5.38196,4.74808,4.60964,7.06345,34
5.25897,4.60856,3.90906,7.09522,33
4.37043,4.15803,4.45535,7.82332,31
3.11183,2.83018,3.16947,10.4405,27
4.70366,4.416,4.73147,10.399,23
4.03329,3.87203,4.04579,7.72895,15
3.49445,3.6161,3.65396,8.74635,58
1.42,2.53,3.37,7.11,50
3.88552,4.15145,3.91913,5.98231,48
2.70737,3.5712,4.49641,7.11296,46
2.88,4.95,4.44,8.26,45
3.62599,3.72324,4.1726,10.127,41
4.36592,5.06502,4.90792,6.92263,40
4.33,4.56,4.14,6.88,39
2.10534,2.61238,2.73773,10.1027,37
4.19174,3.91382,3.82559,7.86925,37
3.78111,3.35542,3.35455,10.1023,49
5.07326,4.61243,4.44715,9.31247,46
4.93396,5.11094,4.91229,5.97767,40
7.4,7.41,5.37,7.03,40
4.74288,4.47167,4.76042,7.28983,39
4.92757,4.28573,4.24347,7.31448,37
3.83163,4.10413,4.1992,8.0001,36
4.16295,4.75729,4.76871,7.30226,34
4.72608,4.07625,4.07205,8.31941,24
3.58205,4.6534,4.81878,7.42528,21
3.07571,2.5809,2.97677,11.0329,55
5.03877,4.9161,5.05077,8.52646,46
3.55483,4.0068,4.05023,8.52521,40
3.9321,4.0101,4.50982,8.79269,37
5.10631,4.30605,4.14357,6.02114,30
4.5,5.75,4.92,10.64,30
5.23082,4.50421,4.26966,6.74392,27
4.48628,3.80263,3.55827,8.15775,25
5.89316,5.48055,5.15267,6.51405,19
3.46902,4.12358,3.9009,9.36644,18
2.77268,3.0494,3.22582,11.3708,61
3.94485,4.42395,4.76798,8.32173,53
3.05709,3.33149,3.53888,9.19935,49
3.48276,3.59828,3.53277,8.78104,47
2.84319,2.59693,2.91969,10.1639,46
4.01561,4.14515,4.5209,8.56716,43
4.29443,3.85523,4.20008,8.26442,40
5.14754,4.76411,4.19858,7.56978,37
4.58248,4.92322,4.86934,8.09604,37
4.24037,5.17927,4.2006,7.94642,34
4.62815,4.39519,4.80389,10.3448,55
3.78968,3.26167,3.42516,10.5241,46
3.49074,3.87005,3.93225,5.9237,40
4.3546,4.77258,5.08094,4.98574,40
4.23123,4.14979,3.86846,7.12417,38
7.85986,4.93973,5.75733,7.12273,37
6.01249,4.79446,4.13258,7.87707,36
3.52946,3.96366,4.36196,7.79185,34
4.24913,3.82819,4.38454,6.3173,33
4.38296,4.42738,4.13642,7.59898,32
4.06527,4.00659,4.13433,8.0614,64
1.42,1.82,2.94,9.24,55
3.65421,3.62117,3.3739,10.0874,52
5.14106,4.21819,3.84367,9.45667,49
3.94023,4.48157,3.83977,8.80042,48
4.38008,4.75252,4.97338,7.62183,38
4.40825,4.6953,4.09753,8.34003,37
5.68229,4.83005,4.46444,7.9951,34
4.29206,4.02043,3.97069,9.31269,33
4.0937,4.58404,4.17381,6.82447,31
3.70157,3.2145,3.29764,10.2743,70
4.74537,5.36483,4.95401,5.96723,49
3.5089,3.5617,4.01792,10.7322,44
4.08653,3.92231,3.88877,7.68681,43
2.12671,2.70851,2.79601,9.91887,37
3.41637,3.49717,3.61434,8.92974,37
4.59149,4.39221,4.78324,7.19697,37
4.16152,4.46123,4.51728,6.36879,34
3.7991,3.90568,3.73152,8.38331,31
3.74481,4.67118,4.42663,8.04046,28
2.9917,2.50174,2.96096,11.066,56
3.50464,3.99904,4.0965,8.43115,46
5.11311,4.46682,4.29144,6.62078,43
3.83178,3.51612,4.14198,7.77773,40
5.05937,4.46637,4.90669,7.82847,40
2.92829,4.2011,4.15392,7.4151,40
4.80006,4.94149,4.84734,6.0111,36
4.04843,3.97646,3.3929,9.39778,35
3.72478,3.86949,3.77498,6.31281,34
4.82876,4.3783,4.24981,7.22448,34
2.69499,3.07957,3.26356,11.3848,61
3.39432,3.63525,3.54619,8.82601,58
4.76257,4.62057,4.96779,8.32569,52
3.7255,3.95456,4.13229,8.13136,43
4.11028,4.27816,4.68511,9.40304,42
3.89298,4.00637,4.54731,8.73134,41
4.38976,3.62661,3.46846,9.023,40
4.08847,5.07027,4.20077,7.79915,40
3.95102,3.86991,3.97017,8.91706,37
3.77169,4.2466,4.62855,8.47061,37
4.24492,3.97717,4.18976,8.20282,57
4.67507,3.5852,3.57181,8.79718,53
4.0484,4.00081,3.82291,7.4929,46
3.53153,4.02638,4.40979,7.80069,43
4.02847,3.84306,3.70933,9.2614,37
3.24397,4.41911,4.11082,6.14352,37
6.72869,4.90857,5.85439,6.51218,31
2.99832,3.27472,3.52318,9.33396,28
4.55013,4.34272,4.56728,6.0125,28
4.58161,4.59262,4.46099,9.40948,27
3.3524,3.69281,3.64469,10.4288,55
4.89052,4.71448,3.77969,8.40969,55
3.29667,3.37917,4.07615,6.9374,46
2.70979,2.67792,2.94417,9.86312,46
5.06344,4.63667,3.93365,6.95635,46
4.39177,4.58865,4.44021,7.53938,45
4.40312,3.94042,4.13479,7.62031,44
4.14302,4.51125,3.69094,7.6049,37
3.38,3.75125,3.65667,7.58427,37
4.88271,3.94698,4.11573,7.53656,37
3.41918,3.02933,3.14953,10.3247,64
2.33803,2.91909,2.78972,10.0602,52
3.48829,3.57235,3.43013,9.94666,52
3.93994,4.8019,5.0162,7.25869,46
4.54579,5.24282,4.94505,6.03482,46
4.92049,4.28112,4.0052,8.29769,43
2.84251,2.9973,2.91737,10.7267,42
3.97019,3.96328,3.88283,7.62542,40
4.59,4.53,4.19,7.51,40
3.68355,3.5819,3.58946,11.2175,38
3.30845,4.45421,4.58155,6.9611,49
4.73497,3.87341,3.68339,8.31476,49
6.46432,5.49039,5.55478,8.99114,41
4.12064,4.45471,4.4581,6.5024,40
2.72682,4.10911,4.10426,7.31751,40
4.24588,5.07441,5.1254,5.41911,40
4.5827,5.1275,4.89993,7.0505,37
3.07,6.16,5.32,4.91,36
4.12,4.265,4.415,5.88,31
4.81881,4.73281,4.4149,6.73781,31
2.9951,2.55429,2.93403,11.0999,53
4.88912,5.08865,4.44125,7.26676,44
3.49666,4.00979,4.099,8.49808,43
4.52046,3.91338,4.06787,8.03367,40
4.37839,3.65741,3.39925,9.10523,38
3.9492,4.27949,4.67532,9.7537,37
3.4256,3.4751,3.35875,9.24888,33
4.54254,4.32882,4.74907,8.38547,28
5.23107,5.01593,5.1444,5.73708,24
3.25718,3.48904,3.42017,9.06405,7
4.6407,4.00763,3.51858,9.11056,58
4.41998,3.58503,3.54777,8.88085,52
1.96,3.59,4.34,6.38,52
4.17007,3.93595,3.9673,9.30365,49
2.99498,3.40908,3.57862,9.24647,46
4.50763,4.83995,4.65178,9.23964,46
2.56493,3.00451,3.21907,11.4519,43
3.48771,2.89771,3.51591,9.51649,43
3.85185,3.91363,3.74272,9.75778,42
4.08555,3.84004,4.06956,8.38373,41
3.49603,3.07103,3.26171,10.5145,64
3.88053,3.93343,3.50034,7.35983,57
4.71565,3.97946,4.10774,7.47965,47
3.98805,4.12775,4.62843,4.76815,44
3.46775,4.84976,4.11721,7.34006,43
4.4479,5.09083,4.98135,7.96071,40
3.6,9.36,5.22,9,38
4.64166,4.5603,3.70723,8.51549,37
4.01612,3.92298,3.72296,7.71014,37
5.04807,4.12552,3.87415,9.34856,35
2.27546,2.8806,2.80304,10.1212,67
3.23558,2.87338,3.03001,10.688,67
3.90897,3.85772,3.97308,8.429,58
6.13478,5.32279,4.73503,7.66086,58
3.206,3.33096,4.03358,7.08664,51
4.25597,4.71636,4.42733,8.1575,43
3.34769,3.76684,3.65178,7.80135,41
3.44093,3.61062,3.62484,8.84336,40
3.86,5.56,4.64,8.46,40
4.64838,4.26039,3.99947,8.1561,39
3.38739,3.57701,3.41807,9.86748,64
4.27874,4.59011,4.43191,7.85899,55
4.51297,4.09251,3.91292,7.94326,52
4.05038,4.45079,4.46029,6.52195,52
2.60985,2.61301,2.88441,9.92582,49
3.94434,5.31128,5.30461,6.74537,43
3.63879,3.80297,3.78,6.24218,43
2.66274,3.58463,4.54319,6.85438,40
4.51757,3.8467,3.60054,8.36555,37
2.1,2.73,3.31,10.17,36
2.93521,2.55504,2.90958,11.211,64
3.93705,4.11375,4.67552,9.68438,64
4.69903,5.01986,4.45549,7.26889,58
4.38562,3.82375,4.04646,8.01795,55
3.36806,3.45191,3.37545,9.29771,49
3.40163,4.07924,4.18712,8.61108,49
3.64247,3.69705,3.43316,9.28854,49
3.93309,4.6634,4.8049,5.95299,42
4.42031,5.12229,4.91135,6.08431,31
5.2309,4.51795,4.89736,7.87181,29
2.50875,2.95081,3.27635,11.4111,67
5.1892,4.75664,4.65063,7.5798,58
4.13359,3.92328,3.80938,9.04552,49
3.76925,4.04822,4.32938,7.88392,46
4.24251,4.71143,4.42682,9.6087,46
4.50269,4.98643,4.86568,6.8679,41
4.67025,4.35729,4.25505,7.22901,39
3.86791,3.73159,3.95209,8.93549,38
4.34614,3.57741,3.33152,9.09702,37
3.51096,2.94427,3.4933,9.67104,35
4.28834,3.63409,3.55997,9.05236,55
1.62039,5.15186,5.75536,5.85168,53
4.62437,4.52516,3.71138,8.492,52
4.81484,4.58907,4.84561,6.59338,52
4.35397,5.14797,4.98257,7.86574,48
3.46682,3.02158,3.18101,10.7599,43
2.90648,4.39721,4.01817,7.05284,37
4.38,5.57,5.41,7.54,37
4.36696,3.91107,4.32498,8.51719,34
3.38,6.44,3.95,11.81,29
2.2005,2.82465,2.76062,10.3104,64
3.10102,2.8266,2.939,10.8809,55
4.20896,4.33439,4.33654,8.24838,55
3.82699,3.8451,3.86193,8.72841,55
