33.9,150,3.9516,3.83785,38.1
29.2,172,3.58785,4.81743,31.7
12.5,59,3.58785,4.81743,30.9
12.9,93,3.25479,4.71556,29.2
19.7,109,3.68208,4.29799,28.2
4.5,62,4.0724,4.91931,28.2
15.7,85,3.64632,3.72441,28.2
23.8,146,2.84,4.77,28.2
28.9,167,4.20872,3.69635,27.9
11.3,68,4.33601,4.3058,27.9
14.9,102,4.33601,4.3058,25.7
40.7,193,3.68208,3.72441,25.2
24.1,100,4.11944,4.11295,25.2
43.3,199,4.60924,5.01323,25.2
12.7,71,3.58785,4.81743,25.2
8.3,80,3.9516,3.83785,24.9
15,104,4.33601,4.3058,24.9
12.6,87,3.04226,3.45722,24.9
9.5,44,3.25479,4.71556,24.9
19.3,139,3.04226,3.45722,24.7
30.6,133,3.9516,3.83785,24.4
6.6,82,4.49469,3.78701,22.4
29.4,132,4.91403,5.21542,22.2
24.2,129,5.25323,5.26615,22.2
22.7,92,2.84,4.77,22.2
32.9,181,4.57262,4.44268,47.4
22.3,119,4.42081,5.26394,40.9
45,178,4.48267,4.49538,38.4
14.9,76,4.42081,5.26394,37.4
11.5,90,3.92714,3.56886,34.6
25.7,128,4.48267,4.49538,31.9
14.8,82,2.04,4.39,31.7
17,161,5.23252,4.38246,31.1
15.6,77,4.57262,4.44268,30.9
7.9,49,4.74099,4.9796,30.9
8.5,47,4.12816,3.93252,28.7
30.1,165,4.55163,4.70708,28.2
22.6,145,4.48267,4.49538,28.1
12.4,99,4.74099,4.9796,27.9
18.3,123,4.12816,3.93252,27.7
6.2,73,2.04,4.39,27.2
16.9,106,4.11388,4.10498,25.2
10,62,3.1968,3.19944,25.2
18.5,94,4.19209,3.76735,25.2
29.3,143,4.71126,4.71578,24.7
11.4,89,2.04,4.39,24.7
16.2,107,4.88588,3.77782,24.7
24.3,103,4.74099,4.9796,22.2
36,175,4.66911,4.85314,22.2
18.5,130,4.47877,4.17717,22.2
27.4,113,13.5,7.23,21.9
39.1,197,4.68301,4.4508,21.7
41.6,196,13.5,7.23,21.7
18.1,99,4.66911,4.85314,21.7
23.7,157,4.74099,4.9796,21.2
20,93,6.75,6.54,41.4
19.3,129,4.59545,4.65628,40.9
19.3,90,3.98202,4.74216,38.2
28,122,6.58164,3.93048,34.6
14.6,68,6.58164,3.93048,31.4
23.9,162,3.52347,4.34221,28.2
18.2,115,4.05819,3.1026,28.2
34,178,3.98202,4.74216,27.9
23.5,135,3.74,3.87,25.7
6.4,61,4.9678,4.84878,25.7
13.9,80,3.74,3.87,25.2
29.2,115,4.9678,4.84878,25.2
16.2,89,3.98202,4.74216,21.7
17.8,107,6.53,5.06,21.7
34.5,165,6.58164,3.93048,18.7
9.5,80,3.58888,3.55667,18.7
13.1,147,3.52347,4.34221,18.2
29.7,191,3.53673,3.45723,18.2
8.9,121,4.59545,4.65628,18
23.3,119,3.49057,4.20827,16.2
26.5,133,5.53258,4.36483,15.7
11.8,76,3.49057,4.20827,15.7
14.3,93,2.9636,3.96649,15.5
23,164,3.38897,4.8331,15.5
16,100,3.44529,3.65169,15.2
6.7,86,4.05819,3.1026,15.2
33.3,159,3.38897,4.8331,13
14.6,118,3.53673,3.45723,12.5
23.1,110,6.58164,3.93048,12.5
10.4,72,3.38897,4.8331,12.4
12.5,94,4.72464,4.35909,46.9
3.3,143,4.47387,4.89756,38.4
12.4,66,3.64714,3.76431,37.4
15.2,109,5.46604,5.19463,34.7
12.9,72,3.81271,4.11521,34.4
15.3,85,3.74324,3.92078,31.4
14.6,71,6.675,4.76,30.9
8.5,42,3.596,4.31557,30.7
14.5,83,3.95568,4.72845,28.2
25,121,4.27604,4.02235,28.2
17.3,106,5.46604,5.19463,27.9
7.5,95,4.58323,4.36539,27.9
23.9,104,4.27604,4.02235,27.7
18.7,95,4.60258,4.12616,25.2
37.3,177,4.23418,4.28999,24.9
17.1,90,4.58323,4.36539,24.7
11.5,91,4.74792,4.74113,24.7
33.3,190,4.74792,4.74113,22.2
11.5,103,4.58323,4.36539,22.2
15.5,99,5.46604,5.19463,21.9
19.2,167,3.95568,4.72845,21.7
9.5,115,3.50655,4.67847,21.7
36.3,186,5.22594,4.0106,21.7
25,123,3.41082,3.73556,21.7
12.5,58,5.46604,5.19463,21.7
28.4,115,3.41082,3.73556,21.2
22.4,102,5.46604,5.19463,19.2
0,69,4.74792,4.74113,19.2
16.8,84,4.38501,4.48446,18.4
16.9,117,4.07823,4.10359,18.2
0,77,4.42716,4.1765,43.9
25.4,110,4.22608,3.64562,38.4
13.4,69,7.50037,5.36447,37.4
0,178,4.51776,4.067,37.4
21.3,133,3.69639,4.74463,34.9
42.9,218,3.02836,3.64781,31.4
34.5,188,3.86534,4.41518,27.7
17,96,4.46897,4.13704,25.7
37.3,174,5.82072,5.83433,25.2
19.1,102,3.69414,4.50769,24.7
26.8,117,4.72598,4.66262,24.7
6.5,65,2.81701,3.0858,22.2
25.5,138,4.42716,4.1765,21.7
19.8,151,2.29113,3.87045,21.7
15,87,4.48331,4.24392,21.7
19.4,107,7.2,5.26,21.7
0,53,4.66166,3.82147,21.7
27,140,4.66166,3.82147,21.7
13.7,89,3.91389,5.03535,21.7
15.6,76,4.46897,4.13704,19
21.9,153,7.50037,5.36447,18.7
28,167,3.02836,3.64781,18.7
15,98,4.51776,4.067,18.7
20.6,106,4.22608,3.64562,18.7
18.9,93,3.08655,4.12016,18.7
27,124,2.81701,3.0858,18.7
0,78,7.2,5.26,18.7
40.5,202,4.8235,4.51344,18.4
15.4,126,3.08655,4.12016,18.2
11.1,97,2.88508,4.74239,18.2
29.6,166,4.75544,4.32072,53.3
18.9,68,2.54846,4.21992,44.4
23.5,154,3.60592,3.82993,43.9
21.4,115,5.54557,3.63684,43.6
8.1,72,3.91599,3.68472,40.9
36.4,201,3.52755,4.12233,40.2
17.1,101,5.69039,5.40188,37.4
27.3,121,2.54846,4.21992,34.9
17.8,140,4.13463,3.54739,34.9
13.4,108,3.17194,3.24432,34.9
16,62,4.64417,4.26923,34.6
19.4,93,3.8346,5.26211,34.4
20.5,120,4.13463,3.54739,34.1
16.3,120,4.06101,3.80528,31.9
14.5,83,5.69039,5.40188,31.7
12.1,59,3.17194,3.24432,31.4
22.9,98,4.64417,4.26923,29.2
7.5,96,5.54557,3.63684,29.2
16.7,93,4.75544,4.32072,28.7
18.7,125,2.86,4.81,28.4
17.7,118,5.00932,5.04294,28.4
20.7,101,4.26699,5.00967,28.2
17.3,75,4.58291,3.55069,27.7
22.5,147,4.06101,3.80528,27.4
24.2,146,4.13463,3.54739,25.7
16.6,98,3.96406,4.45128,25.4
25,141,3.91599,3.68472,25.2
21.4,107,4.58291,3.55069,25.2
6,54,4.16772,4.84004,25
42.3,197,4.13463,3.54739,24.9
22.6,112,4.71112,4.37488,37.4
10.9,95,4.0156,4.9176,35.2
15,114,4.0156,4.9176,31.7
23.2,120,3.55113,3.54163,31.7
23.6,107,4.86431,3.75236,30.7
26.2,141,4.99417,4.40249,30.6
39.2,201,4.99417,4.40249,28.9
23.9,95,4.18,4.05,28.7
5.8,58,4.14027,4.18078,28.7
11.5,58,4.99417,4.40249,28.4
20.9,111,4.18,4.05,27.9
8.9,74,3.08024,3.25159,27.9
20.7,106,4.57006,4.43444,27.7
11.3,72,4.97243,5.23852,25.7
24.2,160,4.30171,3.98881,25.2
25.8,105,4.6052,4.48039,25.2
11.2,48,4.6052,4.48039,25.2
20.4,174,4.14027,4.18078,24.9
150,435,4.86431,3.75236,24.9
8.2,59,3.88428,4.46439,24.5
10.1,106,4.99417,4.40249,22.7
18.6,113,4.86431,3.75236,22.5
18.6,111,4.42318,4.20804,22.2
10.3,90,4.30171,3.98881,22.2
26.1,127,3.55113,3.54163,21.9
38.5,208,4.97243,5.23852,21.7
16.3,78,4.14027,4.18078,18.9
18.8,142,4.66598,4.75486,18.7
8.6,97,4.97243,5.23852,18.7
25.7,123,4.86431,3.75236,18.4
66.7,316,4.08802,3.94929,59.9
19.3,117,4.71793,4.91588,59.6
14,88,4.65787,4.71599,53.6
23,151,4.23289,3.56922,37.4
11,65,4.71793,4.91588,37.1
7.9,82,4.08802,3.94929,34.9
29,128,5.06475,4.88756,31.7
14,109,4.66387,4.56924,31.7
36.8,215,4.83575,4.83321,31.4
40,199,3.49828,4.33914,31.4
29.1,148,3.77254,3.76628,28.2
17,93,5.94,5.15,27.9
17.7,126,4.20866,4.14657,27.9
27.1,159,3.49828,4.33914,26.2
12.9,105,4.71793,4.91588,25.4
18.6,92,7.85,6.77,25.2
18,95,4.23289,3.56922,25.2
7.4,93,3.47875,3.49899,25.2
13.5,114,4.2,3.97,25.2
15.8,83,4.08802,3.94929,24.9
22.1,114,3.11235,4.11285,24.9
11,62,5.06475,4.88756,24.9
25.9,164,2.8595,3.5789,24.7
35.3,136,4.23289,3.56922,24.7
16.7,115,3.35851,3.22968,24.7
19.1,154,3.20629,4.76854,24.7
100,325,3.61199,4.12341,24.7
19,123,4.65787,4.71599,23
23,136,2.75,4.58,22.2
13.4,91,4.08802,3.94929,21.9
9.3,58,5.10635,4.64461,50.4
16.4,126,4.41401,4.89976,33.5
26.8,179,2.53126,4.25548,31.7
24.3,161,2.80211,3.72669,31.4
7.9,77,4.92541,3.95439,31.4
26.1,159,4.92541,3.95439,28.7
19.6,110,4.04008,4.27187,28.4
22.5,118,4.47667,4.14526,28.2
18.7,140,2.53126,4.25548,27.9
9.2,120,3.61338,3.79231,27.7
23.5,113,7.95161,4.77255,25.7
13.9,72,3.92649,4.77545,25.2
19.3,96,3.76943,3.90278,24.7
14.3,102,4.4197,5.18534,22.7
31.5,164,4.66176,4.17434,22.2
25,130,4.40439,4.33155,22.2
21.4,109,4.05893,3.08576,22.2
20.6,151,4.04008,4.27187,22.2
22.4,135,2.53126,4.25548,22.2
26.7,119,4.92541,3.95439,21.7
10.4,104,2.53126,4.25548,19.4
23.7,120,4.41401,4.89976,19.2
35.1,163,3.35399,3.75037,18.7
14.5,76,4.05893,3.08576,18.7
6.2,63,2.14698,2.74098,18.7
17.7,92,3.35399,3.75037,16
26.1,118,4.70608,4.36372,15.7
19.6,103,4.92541,3.95439,15.7
10.7,82,4.4197,5.18534,15.7
14.7,96,3.76943,3.90278,15.5
20.2,68,4.25,4.77,44.9
80,357,3.45938,4.5874,37.9
11.4,121,3.24174,4.12778,32.4
17.2,90,4.72562,4.50854,31.4
61.5,306,4.44288,5.03497,28.5
18.8,84,3.54344,4.53545,28.4
24.2,135,4.84566,4.84958,25.2
9.7,86,3.45938,4.5874,25.2
18.8,135,4.84566,4.84958,25.2
25.4,118,3.24174,4.12778,25.2
24.3,145,4.25,4.77,24.9
28.5,125,5.69747,5.71622,24.9
12.7,89,4.84566,4.84958,24.9
22.5,118,6.74698,4.10104,24.7
20.9,109,4.1951,4.67608,22.2
14.7,66,4.1951,4.67608,22.2
20.8,130,6.33875,5.21049,21.7
11.9,88,6.74698,4.10104,21.7
15.8,101,4.32708,4.1433,21.7
8.8,70,3.09229,3.60167,18.9
18.7,76,4.61115,4.33562,18.7
12,114,5.07639,3.93594,18.7
19.4,96,4.44288,5.03497,18.4
11.7,155,4.72562,4.50854,18.2
29.5,143,5.69747,5.71622,16
28.6,147,6.33875,5.21049,15.7
28.1,198,3.45938,4.5874,15.5
15.6,99,5.07639,3.93594,15.5
14.2,67,4.25,4.77,12.9
30,135,5.69747,5.71622,12.7
24.1,124,4.85423,5.08491,50.9
11.3,124,2.93957,4.04426,47.4
21.2,103,4.54723,4.66587,40.9
6.8,73,4.85,4.73,37.6
16.7,88,2.84522,3.0466,37.2
17.9,95,4.85,4.73,35.2
15.4,95,3.62406,4.12355,34.7
22.1,128,4.69196,3.75967,30.9
29.3,128,4.85,4.73,28.2
22.2,129,2.30821,3.94066,28.2
15.9,103,4.85423,5.08491,28.2
10.8,87,4.12675,5.30667,28.2
32.8,163,4.43038,4.24972,27.9
25.2,149,3.62406,4.12355,27.7
21.6,163,3.89502,5.3333,27.7
29.1,145,4.85,4.73,25.7
18.9,105,6.71937,5.1671,25.7
17.2,109,4.85423,5.08491,25.2
30,153,3.89502,5.3333,25.2
15.9,82,5.62932,3.68003,24.9
20.4,110,4.1365,4.94375,24.7
22.2,135,4.15048,4.7064,24.7
11.4,114,4.48086,3.9036,24.7
11.3,91,3.62406,4.12355,24.2
34.1,159,3.89502,5.3333,22.2
25.3,120,4.22028,3.50433,22.2
17.6,107,4.04733,4.44272,22.2
25,120,4.55714,4.75043,22.2
5.9,54,4.69196,3.75967,22.2
17.5,128,5.21324,4.06071,21.7
20.8,152,4.58857,4.51588,66.6
26.4,162,4.01538,3.76852,53.6
13.5,47,3.35765,4.40552,41.4
27.7,189,4.09399,4.84194,40.9
12.7,78,5.86573,4.72073,34.9
19,133,3.85284,4.93143,34.4
37.6,192,4.04475,4.1021,34.1
26.2,110,3.31,4.87,32.2
26.3,119,3.35765,4.40552,31.7
16.7,97,4.94027,4.34619,31.7
24.2,138,3.31,4.87,31.4
26.6,97,4.58857,4.51588,31.4
11.8,106,3.31,4.87,31.4
17.6,148,5.86573,4.72073,28.7
15.8,84,4.09399,4.84194,28.7
27.3,134,4.84115,3.58712,28.4
28.6,131,4.14274,3.90009,28.4
71.4,345,4.09399,4.84194,27.9
21.2,92,5.86573,4.72073,27.9
16.2,114,4.69979,3.98935,27.9
16.3,110,4.14274,3.90009,27.9
3.3,58,4.58857,4.51588,25.7
24.7,108,3.31,4.87,25.4
27.2,109,4.14274,3.90009,25.2
11.8,128,4.69979,3.98935,25.2
36,161,3.85284,4.93143,24.9
28,124,4.70265,4.1738,24.9
25,108,3.85284,4.93143,24.9
7.6,146,3.0515,3.40042,24.9
16,90,4.01538,3.76852,24.7
25,142,3.99337,4.55488,52.8
38.7,205,5.29398,4.41781,46.9
14.9,101,4.39928,4.40075,44.9
21.8,109,5.79,6.35,40.9
8.6,82,5.29398,4.41781,38.1
16,103,3.55581,4.58858,34.4
7.7,80,6.31,5.51,34.2
12.5,71,22.5,7.17,31.4
33.3,147,3.96505,4.39656,31.4
16.1,77,4.49752,4.77296,29.2
3.8,52,5.29398,4.41781,29.2
16.1,78,3.99337,4.55488,28.9
25.3,118,4.39413,4.19709,28.7
13.8,66,4.20478,4.00367,28.7
16.9,101,2.76531,3.70785,28.4
17.3,98,3.99337,4.55488,28.2
21.7,130,3.75122,3.61174,28.2
31.5,157,4.43766,3.52389,28.2
14.1,125,3.55581,4.58858,28.2
12.5,74,4.43766,3.52389,27.9
10.3,98,2.76531,3.70785,27.9
25.3,119,4.03329,3.7388,25.2
21.8,109,5.79,6.35,25.2
10.8,107,5.79,6.35,24.9
14.6,104,2.76531,3.70785,24.7
13.5,89,3.64097,4.32145,24.7
10.3,45,6.31,5.51,24.7
13,72,4.49752,4.77296,24.6
32.3,173,3.55581,4.58858,22.5
18.9,136,4.43766,3.52389,22.2
17.3,112,5.27488,4.67563,44.6
31.1,173,5.27488,4.67563,41.1
7.8,71,3.82864,3.8403,40.4
8.3,92,3.52542,4.2903,36.9
26.9,126,3.92097,4.37323,31.9
15.7,96,2.95901,4.7227,31.2
10,87,5.27488,4.67563,28.4
21.5,80,2.95901,4.7227,28.2
11.5,98,3.31369,3.71955,27.9
14.9,99,5.97366,4.80661,25.7
21.7,117,3.82864,3.8403,25.2
8,103,2.80482,4.31579,25.2
9.6,82,3.31369,3.71955,25.2
29.4,127,3.92097,4.37323,22.2
12.9,80,3.31369,3.71955,21.7
19.2,80,5.27488,4.67563,19.7
28.8,173,3.97,3.99,18.7
27.7,124,3.97,3.99,18.7
23.2,137,2.80482,4.31579,18.7
12.7,54,4.11744,4.71008,18.7
28.9,120,5.30698,3.90602,18.7
16.1,112,3.54339,3.5273,18.7
16.7,104,4.07301,3.17008,18.7
16.5,133,5.27488,4.67563,18.6
11.3,72,5.27488,4.67563,18.5
16,98,5.27488,4.67563,18.2
26,131,5.97366,4.80661,15.7
24,126,3.92097,4.37323,15.4
30.8,156,5.21052,4.4682,15.2
12.1,51,3.92097,4.37323,15.2
16.3,112,3.77209,3.96722,57.1
34.4,174,4.55301,4.27682,50.4
26.7,127,4.9574,5.29717,44.4
26.2,127,4.24706,4.49052,43.8
11.3,119,3.8514,4.74138,35.3
14.3,99,6.123,5.14572,34.4
5.8,75,4.24706,4.49052,31.2
12.7,64,3.41,3.38,31
17.7,92,4.22666,5.06352,28.7
6.4,58,4.24855,4.75364,28.7
12.3,56,4.9574,5.29717,28.4
17.3,116,4.22666,5.06352,28.1
17.1,123,3.77209,3.96722,25.2
39.9,208,5.24909,4.1015,24.9
21.2,118,4.70856,4.14289,24.9
24.6,120,5.18,4.84,24.9
18.5,102,3.51433,3.72532,22.2
8.5,95,3.8514,4.74138,22.2
17.5,86,4.27237,4.50821,22.2
25.4,118,4.24855,4.75364,21.9
19.7,128,2.78,4.62,21.7
26,163,3.39578,4.27133,21.7
34.7,158,4.22666,5.06352,21.7
7.6,60,4.70856,4.14289,21.7
12,85,4.90225,4.82751,21.7
16.3,108,4.77919,4.04797,21.7
29.9,154,3.25376,3.24723,21.4
14.3,104,3.8514,4.74138,21.2
12.9,109,4.24706,4.49052,21.2
23,103,3.25376,3.24723,19.2
10,139,4.0649,4.64711,53.1
20,106,4.49306,4.70796,43.4
22.4,122,4.05,3.95,40.9
16.7,113,4.31228,4.28433,40.9
15.5,86,6.38,5.08,37.7
11.1,88,4.05264,4.4416,33.7
12,60,3.67252,4.67686,31.7
8.2,64,4.0649,4.64711,30.9
16.3,110,3.71418,3.41024,28.7
16.5,72,3.52139,4.20855,28.4
18.1,121,4.86668,4.53419,28.2
10.6,107,4.83808,4.73683,27.9
15.5,103,4.18815,4.8745,25.7
11.8,72,2.3589,3.93228,25.2
18.3,122,4.0649,4.64711,25.2
15.5,66,4.41568,4.31287,25.2
17.5,108,3.64244,4.2028,24.9
9.9,74,4.61079,3.75208,22.5
28.8,139,3.52139,4.20855,22.2
27.5,109,4.86668,4.53419,22.2
22.9,105,5.19839,3.96865,22.2
11.9,75,2.91948,3.97156,22.2
17.6,115,4.05,3.95,21.7
21,122,4.10861,4.58003,19.2
27.1,162,3.52139,4.20855,18.9
38,189,4.18815,4.8745,18.7
17.8,123,3.64244,4.2028,18.7
