Corey Dickerson;1.615385;0.261000;0.333333;1.400000;5.600000;8.950000;0.220000;
Ender Inciarte;1.518519;0.440000;0.200000;1.440000;5.060000;8.160000;0.288000;
Charlie Blackmon;1.481481;0.320000;-1.000000;1.150000;3.140000;9.730000;0.191000;
Matt Kemp;1.407407;0.276000;0.000000;1.440000;5.060000;8.160000;0.271000;
Eric Hosmer;1.333333;0.375000;-1.000000;1.500000;4.500000;18.000000;0.250000;
Marcell Ozuna;1.333333;0.467000;0.000000;1.340000;4.600000;10.200000;0.254000;
Elvis Andrus;1.307692;0.550000;-1.000000;1.370000;3.970000;12.180000;0.245000;
Xander Bogaerts;1.307692;0.360000;0.233333;1.520000;6.340000;8.260000;0.308000;
Ryon Healy;1.259259;0.370000;-1.000000;1.200000;3.860000;10.200000;0.258000;
Justin Bour;1.269231;0.450000;-1.000000;1.340000;4.600000;10.200000;0.293000;
Devon Travis;1.375000;0.188000;-1.000000;1.280000;3.920000;7.830000;0.232000;
Zack Cozart;1.434783;0.375000;0.228571;1.490000;3.790000;7.880000;0.293000;
Giancarlo Stanton;1.269231;0.350000;0.200000;1.340000;4.600000;10.200000;0.254000;
Josh Harrison;1.269231;0.350000;-1.000000;1.840000;5.920000;6.370000;0.368000;
Mark Trumbo;1.230769;0.261000;0.476190;1.080000;2.920000;4.680000;0.243000;
DJ LeMahieu;1.142857;0.320000;-1.000000;1.150000;3.140000;9.730000;0.186000;
Danny Valencia;1.291667;0.500000;0.368421;1.350000;4.550000;6.160000;0.212000;
Whit Merrifield;1.240000;0.333000;-1.000000;1.500000;4.500000;18.000000;0.500000;
Eduardo Nunez;1.240000;0.333000;0.333333;1.260000;3.300000;8.470000;0.239000;
Kevin Kiermaier;1.148148;0.350000;0.454545;1.400000;5.600000;8.950000;0.220000;
Jordy Mercer;1.153846;0.333000;-1.000000;1.840000;5.920000;6.370000;0.368000;
Chris Taylor;1.071429;0.333000;-1.000000;0.890000;2.560000;11.640000;0.140000;
Nolan Arenado;1.111111;0.292000;-1.000000;1.150000;3.140000;9.730000;0.186000;
Yolmer Sanchez;1.160000;0.267000;0.200000;1.180000;3.740000;10.780000;0.227000;
Aaron Judge;1.160000;0.364000;-1.000000;1.330000;4.240000;11.290000;0.215000;
Yasmani Grandal;1.160000;0.154000;-1.000000;0.890000;2.560000;11.640000;0.184500;
Ben Gamel;1.160000;0.478000;-1.000000;1.350000;4.550000;6.160000;0.514000;
Domingo Santana;1.160000;0.231000;-1.000000;1.540000;4.530000;5.880000;0.284000;
Avisail Garcia;1.160000;0.364000;0.250000;1.180000;3.740000;10.780000;0.200000;
Didi Gregorius;1.160000;0.300000;0.444444;1.330000;4.240000;11.290000;0.390000;
Jose Bautista;1.035714;0.148000;-1.000000;1.280000;3.920000;7.830000;0.232000;
Dee Gordon;1.074074;0.296000;-1.000000;1.340000;4.600000;10.200000;0.293000;
Jed Lowrie;1.115385;0.240000;-1.000000;1.200000;3.860000;10.200000;0.239500;
Andrelton Simmons;1.035714;0.143000;0.250000;1.600000;4.470000;7.950000;0.297000;
Evan Longoria;1.074074;0.353000;0.285714;1.400000;5.600000;8.950000;0.275000;
Mookie Betts;1.115385;0.192000;0.142857;1.520000;6.340000;8.260000;0.308000;
Joe Mauer;1.333333;0.286000;-1.000000;0.930000;1.260000;10.670000;0.192000;
Nomar Mazara;1.217391;0.222000;-1.000000;1.370000;3.970000;12.180000;0.244000;
Michael Brantley;1.272727;0.368000;-1.000000;1.160000;3.490000;5.910000;0.234000;
Tim Anderson;1.333333;0.333000;0.333333;1.180000;3.740000;10.780000;0.200000;
Daniel Murphy;1.217391;0.429000;0.166667;1.160000;3.380000;8.350000;0.250000;
Buster Posey;1.120000;0.375000;0.444444;1.260000;3.300000;8.470000;0.239000;
Justin Smoak;1.037037;0.280000;-1.000000;1.280000;3.920000;7.830000;0.235500;
Brett Gardner;1.120000;0.250000;0.333333;1.330000;4.240000;11.290000;0.390000;
Nick Markakis;1.037037;0.158000;0.272727;1.440000;5.060000;8.160000;0.288000;
Melky Cabrera;1.076923;0.250000;0.192308;1.180000;3.740000;10.780000;0.227000;
Jose Abreu;1.076923;0.105000;0.333333;1.180000;3.740000;10.780000;0.200000;
Trea Turner;1.076923;0.367000;-1.000000;1.160000;3.380000;8.350000;0.227000;
Ryan Zimmerman;1.080000;0.360000;0.000000;1.160000;3.380000;8.350000;0.227000;
Max Kepler;1.125000;0.360000;-1.000000;0.930000;1.260000;10.670000;0.192000;
Joey Votto;1.038462;0.273000;0.279070;1.490000;3.790000;7.880000;0.266000;
Matt Holliday;1.038462;0.360000;0.333333;1.330000;4.240000;11.290000;0.215000;
Hernan Perez;1.080000;0.310000;0.000000;1.540000;4.530000;5.880000;0.284000;
Adam Duvall;1.038462;0.217000;0.200000;1.490000;3.790000;7.880000;0.293000;
Tim Beckham;1.080000;0.294000;-1.000000;1.400000;5.600000;8.950000;0.275000;
Kyle Seager;1.000000;0.269000;0.095238;1.350000;4.550000;6.160000;0.514000;
Adam Frazier;1.181818;0.227000;-1.000000;1.840000;5.920000;6.370000;0.253000;
Anthony Rendon;1.040000;0.318000;0.000000;1.160000;3.380000;8.350000;0.227000;
Denard Span;1.238095;0.364000;0.750000;1.260000;3.300000;8.470000;0.232000;
