Charlie Blackmon;1.555556;0.500000;-1.000000;1.380000;3.750000;6.750000;0.235000;
Ender Inciarte;1.500000;0.448000;0.333333;1.570000;5.770000;6.790000;0.226000;
Corey Dickerson;1.538462;0.280000;0.400000;1.210000;4.570000;8.060000;0.208000;
Jose Altuve;1.392857;0.370000;0.500000;1.380000;5.050000;8.180000;0.280000;
Eduardo Nunez;1.480000;0.406000;-1.000000;0.890000;2.760000;8.540000;0.190000;
Matt Kemp;1.321429;0.219000;0.500000;1.570000;5.770000;6.790000;0.333000;
Josh Harrison;1.384615;0.400000;0.266667;1.090000;3.590000;9.180000;0.223000;
Carlos Correa;1.400000;0.241000;0.000000;1.380000;5.050000;8.180000;0.280000;
Elvis Andrus;1.360000;0.350000;0.333333;1.370000;3.030000;7.870000;0.239000;
Andrelton Simmons;1.214286;0.318000;0.300000;1.510000;4.840000;7.800000;0.314000;
George Springer;1.259259;0.333000;0.400000;1.380000;5.050000;8.180000;0.280000;
Zack Cozart;1.434783;0.345000;-1.000000;1.100000;1.900000;11.810000;0.178000;
Domingo Santana;1.269231;0.345000;-1.000000;1.090000;2.390000;7.650000;0.233000;
Avisail Garcia;1.269231;0.320000;0.250000;1.260000;5.540000;6.250000;0.310000;
Marcell Ozuna;1.222222;0.370000;-1.000000;1.200000;4.260000;5.120000;0.225000;
Xander Bogaerts;1.222222;0.261000;0.250000;1.460000;4.630000;8.490000;0.282000;
Nomar Mazara;1.391304;0.333000;-1.000000;1.370000;3.030000;7.870000;0.224000;
Aaron Judge;1.230769;0.364000;-1.000000;1.830000;5.590000;5.900000;0.265000;
Giancarlo Stanton;1.230769;0.292000;-1.000000;1.200000;4.260000;5.120000;0.225000;
Mark Trumbo;1.230769;0.182000;0.400000;1.070000;2.900000;10.010000;0.233000;
Ryon Healy;1.230769;0.409000;-1.000000;1.240000;5.010000;6.940000;0.268000;
Jake Lamb;1.185185;0.250000;0.333333;1.220000;1.830000;6.860000;0.158000;
DJ LeMahieu;1.142857;0.296000;-1.000000;1.380000;3.750000;6.750000;0.200000;
Trea Turner;1.230769;0.323000;-1.000000;1.640000;4.640000;6.550000;0.289000;
Danny Valencia;1.240000;0.500000;0.200000;1.310000;3.250000;7.230000;0.286000;
Didi Gregorius;1.240000;0.435000;0.500000;1.830000;5.590000;5.900000;0.364000;
Jordy Mercer;1.192308;0.346000;0.272727;1.090000;3.590000;9.180000;0.223000;
Denard Span;1.291667;0.419000;-1.000000;0.890000;2.760000;8.540000;0.148000;
Dee Gordon;1.148148;0.194000;-1.000000;1.200000;4.260000;5.120000;0.286000;
Nick Markakis;1.107143;0.269000;0.272727;1.570000;5.770000;6.790000;0.226000;
Nolan Arenado;1.107143;0.417000;-1.000000;1.380000;3.750000;6.750000;0.200000;
Joe Mauer;1.363636;0.346000;0.230769;1.140000;4.290000;10.620000;0.279000;
Justin Smoak;1.153846;0.364000;-1.000000;1.170000;3.740000;8.150000;0.214500;
Joey Votto;1.153846;0.423000;0.400000;1.100000;1.900000;11.810000;0.211000;
Paul Goldschmidt;1.071429;0.389000;-1.000000;1.220000;1.830000;6.860000;0.257000;
Melky Cabrera;1.111111;0.217000;0.130435;1.260000;5.540000;6.250000;0.294500;
Jose Abreu;1.111111;0.167000;0.400000;1.260000;5.540000;6.250000;0.310000;
Daniel Murphy;1.318182;0.423000;-1.000000;1.640000;4.640000;6.550000;0.360000;
Tim Anderson;1.260870;0.227000;0.285714;1.260000;5.540000;6.250000;0.310000;
Jose Bautista;1.074074;0.080000;-1.000000;1.170000;3.740000;8.150000;0.214500;
Jed Lowrie;1.160000;0.280000;0.333333;1.240000;5.010000;6.940000;0.231000;
Chris Owings;1.074074;0.200000;-1.000000;1.220000;1.830000;6.860000;0.257000;
Adam Duvall;1.160000;0.364000;-1.000000;1.100000;1.900000;11.810000;0.178000;
Tim Beckham;1.115385;0.316000;-1.000000;1.210000;4.570000;8.060000;0.259000;
Starlin Castro;1.115385;0.320000;0.200000;1.830000;5.590000;5.900000;0.265000;
Hernan Perez;1.074074;0.217000;0.200000;1.090000;2.390000;7.650000;0.233000;
Evan Longoria;1.074074;0.304000;0.300000;1.210000;4.570000;8.060000;0.259000;
Buster Posey;1.166667;0.348000;-1.000000;0.890000;2.760000;8.540000;0.190000;
Miguel Sano;1.166667;0.375000;-1.000000;1.140000;4.290000;10.620000;0.237000;
Yolmer Sanchez;1.037037;0.300000;0.222222;1.260000;5.540000;6.250000;0.294500;
Max Kepler;1.120000;0.269000;-1.000000;1.140000;4.290000;10.620000;0.279000;
Kyle Seager;1.000000;0.250000;0.000000;1.310000;3.250000;7.230000;0.264000;
David Peralta;1.038462;0.250000;-1.000000;1.220000;1.830000;6.860000;0.207500;
Ryan Zimmerman;1.125000;0.320000;-1.000000;1.640000;4.640000;6.550000;0.289000;
Ben Gamel;1.038462;0.333000;0.666667;1.310000;3.250000;7.230000;0.264000;
Hunter Renfroe;1.000000;0.250000;-1.000000;1.280000;5.330000;7.820000;0.207000;
Chris Taylor;0.964286;0.238000;-1.000000;1.400000;5.400000;8.100000;0.324000;
Carlos Gonzalez;1.000000;0.158000;-1.000000;1.380000;3.750000;6.750000;0.235000;
Brett Gardner;1.080000;0.185000;0.268293;1.830000;5.590000;5.900000;0.364000;
Jonathan Schoop;1.038462;0.391000;0.250000;1.070000;2.900000;10.010000;0.233000;
Justin Upton;0.964286;0.375000;0.200000;0.930000;2.890000;12.750000;0.197000;
Brian Dozier;1.038462;0.200000;0.200000;1.140000;4.290000;10.620000;0.237000;
Leury Garcia;1.040000;0.400000;0.000000;1.260000;5.540000;6.250000;0.294500;
Brandon Phillips;1.083333;0.346000;0.200000;1.570000;5.770000;6.790000;0.333000;
Adam Frazier;1.040000;0.182000;0.000000;1.090000;3.590000;9.180000;0.170000;
Tommy Joseph;0.962963;0.259000;-1.000000;1.100000;3.290000;9.980000;0.197000;
