Corey Dickerson;1.615385;0.217000;0.333333;1.140000;3.630000;6.040000;0.218000;
Ender Inciarte;1.481481;0.423000;0.076923;1.580000;5.130000;7.990000;0.291000;
Eric Hosmer;1.444444;0.440000;0.384615;0.870000;1.670000;8.210000;0.098000;
Charlie Blackmon;1.444444;0.360000;0.333333;1.400000;5.830000;11.200000;0.279000;
Jose Altuve;1.407407;0.375000;0.416667;1.100000;2.080000;7.010000;0.198000;
Matt Kemp;1.370370;0.241000;0.400000;1.580000;5.130000;7.990000;0.271000;
Carlos Correa;1.458333;0.346000;0.333333;1.100000;2.080000;7.010000;0.198000;
Eduardo Nunez;1.360000;0.423000;0.250000;1.260000;3.360000;9.090000;0.325000;
Marcell Ozuna;1.259259;0.393000;0.142857;1.380000;4.900000;9.230000;0.248000;
Kevin Kiermaier;1.259259;0.400000;-1.000000;1.140000;3.630000;6.040000;0.218000;
Elvis Andrus;1.307692;0.450000;-1.000000;1.370000;3.720000;8.250000;0.256000;
George Springer;1.307692;0.483000;-1.000000;1.100000;2.080000;7.010000;0.198000;
Whit Merrifield;1.320000;0.333000;0.666667;0.870000;1.670000;8.210000;0.202000;
Zack Cozart;1.434783;0.375000;0.176471;1.070000;2.970000;8.340000;0.137000;
Ryon Healy;1.222222;0.346000;-1.000000;1.800000;5.940000;9.450000;0.279000;
Josh Harrison;1.269231;0.350000;0.153846;1.430000;2.820000;8.010000;0.251000;
DJ LeMahieu;1.178571;0.296000;-1.000000;1.400000;5.830000;11.200000;0.260000;
Nomar Mazara;1.391304;0.333000;-1.000000;1.370000;3.720000;8.250000;0.244000;
Giancarlo Stanton;1.230769;0.350000;0.200000;1.380000;4.900000;9.230000;0.248000;
Neil Walker;1.280000;0.200000;0.000000;1.190000;3.130000;9.640000;0.212000;
Xander Bogaerts;1.230769;0.217000;0.157895;1.340000;4.120000;7.530000;0.250000;
Mark Trumbo;1.230769;0.304000;-1.000000;1.580000;6.020000;7.300000;0.237000;
Danny Valencia;1.291667;0.571000;-1.000000;1.500000;3.950000;7.900000;0.250000;
Didi Gregorius;1.240000;0.350000;0.142857;1.480000;4.240000;8.840000;0.302000;
Domingo Santana;1.240000;0.320000;-1.000000;1.120000;3.080000;3.590000;0.262000;
Jordy Mercer;1.192308;0.417000;0.444444;1.430000;2.820000;8.010000;0.251000;
Jake Lamb;1.192308;0.292000;0.333333;1.370000;5.010000;8.230000;0.310000;
Chris Taylor;1.068966;0.292000;0.000000;1.050000;2.910000;9.810000;0.224000;
Joe Mauer;1.428571;0.318000;0.437500;1.660000;6.240000;6.710000;0.241000;
Buster Posey;1.200000;0.333000;0.400000;1.260000;3.360000;9.090000;0.325000;
Aaron Judge;1.200000;0.364000;-1.000000;1.480000;4.240000;8.840000;0.309000;
Ben Gamel;1.200000;0.391000;-1.000000;1.500000;3.950000;7.900000;0.364000;
Jose Bautista;1.071429;0.111000;-1.000000;1.440000;5.110000;8.030000;0.278000;
Jed Lowrie;1.153846;0.250000;0.200000;1.800000;5.940000;9.450000;0.243000;
Andrelton Simmons;1.071429;0.143000;0.000000;1.110000;3.000000;7.080000;0.255000;
Nolan Arenado;1.071429;0.292000;-1.000000;1.400000;5.830000;11.200000;0.260000;
Evan Longoria;1.111111;0.368000;0.363636;1.140000;3.630000;6.040000;0.212000;
Yasmani Grandal;1.115385;0.120000;-1.000000;1.050000;2.910000;9.810000;0.206500;
Mike Moustakas;1.260870;0.500000;0.000000;0.870000;1.670000;8.210000;0.098000;
Dee Gordon;1.074074;0.222000;0.285714;1.380000;4.900000;9.230000;0.280000;
Trea Turner;1.115385;0.321000;-1.000000;0.900000;2.280000;9.980000;0.194000;
Daniel Murphy;1.217391;0.385000;0.307692;0.900000;2.280000;9.980000;0.262000;
Justin Smoak;1.037037;0.280000;-1.000000;1.440000;5.110000;8.030000;0.245000;
Denard Span;1.272727;0.400000;0.250000;1.260000;3.360000;9.090000;0.200000;
Carlos Gonzalez;1.076923;0.250000;0.000000;1.400000;5.830000;11.200000;0.279000;
Paul Goldschmidt;1.037037;0.286000;0.538462;1.370000;5.010000;8.230000;0.246000;
Chris Owings;1.076923;0.136000;0.090909;1.370000;5.010000;8.230000;0.246000;
Michael Conforto;1.120000;0.227000;-1.000000;1.190000;3.130000;9.640000;0.220000;
Max Kepler;1.166667;0.346000;-1.000000;1.660000;6.240000;6.710000;0.241000;
Hernan Perez;1.120000;0.296000;-1.000000;1.120000;3.080000;3.590000;0.262000;
Jonathan Schoop;1.076923;0.391000;-1.000000;1.580000;6.020000;7.300000;0.237000;
