Corey Dickerson;1.615385;0.217000;-1.000000;1.350000;3.430000;7.710000;0.184000;
Eric Hosmer;1.444444;0.440000;0.333333;1.110000;2.710000;10.460000;0.240000;
Charlie Blackmon;1.444444;0.360000;0.250000;1.350000;3.910000;8.960000;0.222000;
Jose Altuve;1.407407;0.375000;0.181818;1.600000;5.930000;7.340000;0.343000;
Carlos Correa;1.458333;0.346000;-1.000000;1.600000;5.930000;7.340000;0.343000;
Marcell Ozuna;1.259259;0.393000;0.230769;1.260000;4.270000;7.660000;0.244000;
Kevin Kiermaier;1.259259;0.400000;-1.000000;1.350000;3.430000;7.710000;0.184000;
George Springer;1.307692;0.483000;-1.000000;1.600000;5.930000;7.340000;0.343000;
Whit Merrifield;1.320000;0.333000;-1.000000;1.110000;2.710000;10.460000;0.193000;
Zack Cozart;1.434783;0.375000;0.384615;0.950000;2.640000;6.360000;0.197000;
Josh Harrison;1.269231;0.350000;-1.000000;1.380000;3.790000;8.320000;0.190000;
DJ LeMahieu;1.178571;0.296000;0.000000;1.350000;3.910000;8.960000;0.269000;
Giancarlo Stanton;1.230769;0.350000;0.375000;1.260000;4.270000;7.660000;0.244000;
Xander Bogaerts;1.230769;0.217000;0.291667;1.160000;3.760000;9.320000;0.241000;
Mark Trumbo;1.230769;0.304000;-1.000000;1.660000;7.340000;8.510000;0.319000;
Danny Valencia;1.291667;0.571000;0.222222;0.930000;2.440000;6.440000;0.163000;
Didi Gregorius;1.240000;0.350000;0.476190;0.670000;3.000000;8.250000;0.333000;
Domingo Santana;1.240000;0.320000;0.000000;1.240000;4.380000;9.120000;0.252000;
Jordy Mercer;1.192308;0.417000;-1.000000;1.380000;3.790000;8.320000;0.190000;
Avisail Garcia;1.240000;0.381000;-1.000000;1.160000;3.530000;7.590000;0.182000;
Jake Lamb;1.192308;0.292000;0.125000;1.450000;4.360000;6.420000;0.282000;
Joe Mauer;1.428571;0.318000;-1.000000;1.470000;4.600000;5.520000;0.212000;
Aaron Judge;1.200000;0.364000;-1.000000;0.670000;3.000000;8.250000;0.108000;
Ben Gamel;1.200000;0.391000;-1.000000;0.930000;2.440000;6.440000;0.147000;
Andrelton Simmons;1.071429;0.143000;0.000000;1.110000;3.000000;7.080000;0.255000;
Nolan Arenado;1.071429;0.292000;0.200000;1.350000;3.910000;8.960000;0.269000;
Evan Longoria;1.111111;0.368000;0.321429;1.350000;3.430000;7.710000;0.256000;
Travis Shaw;1.318182;0.294000;0.333333;1.240000;4.380000;9.120000;0.256000;
Tim Anderson;1.318182;0.300000;-1.000000;1.160000;3.530000;7.590000;0.182000;
Mike Moustakas;1.260870;0.500000;0.333333;1.110000;2.710000;10.460000;0.240000;
Dee Gordon;1.074074;0.222000;0.384615;1.260000;4.270000;7.660000;0.276000;
Jose Abreu;1.115385;0.105000;0.200000;1.160000;3.530000;7.590000;0.182000;
Trea Turner;1.115385;0.321000;0.000000;1.020000;5.230000;6.530000;0.257000;
Daniel Murphy;1.217391;0.385000;0.500000;1.020000;5.230000;6.530000;0.215000;
Yolmer Sanchez;1.120000;0.375000;-1.000000;1.160000;3.530000;7.590000;0.220000;
Carlos Gonzalez;1.076923;0.250000;0.166667;1.350000;3.910000;8.960000;0.222000;
Paul Goldschmidt;1.037037;0.286000;0.360000;1.450000;4.360000;6.420000;0.307000;
Chris Owings;1.076923;0.136000;0.333333;1.450000;4.360000;6.420000;0.307000;
Max Kepler;1.166667;0.346000;-1.000000;1.470000;4.600000;5.520000;0.212000;
Hernan Perez;1.120000;0.296000;0.333333;1.240000;4.380000;9.120000;0.252000;
Jonathan Schoop;1.076923;0.391000;-1.000000;1.660000;7.340000;8.510000;0.319000;
Tim Beckham;1.076923;0.188000;-1.000000;1.350000;3.430000;7.710000;0.256000;
Joey Votto;1.038462;0.286000;0.235294;0.950000;2.640000;6.360000;0.225000;
Ryan Zimmerman;1.080000;0.320000;-1.000000;1.020000;5.230000;6.530000;0.257000;
Salvador Perez;1.038462;0.273000;0.333333;1.110000;2.710000;10.460000;0.193000;
Adam Duvall;1.080000;0.222000;0.421053;0.950000;2.640000;6.360000;0.197000;
Billy Hamilton;1.125000;0.211000;0.500000;0.950000;2.640000;6.360000;0.211000;
Melky Cabrera;1.038462;0.111000;0.250000;1.160000;3.530000;7.590000;0.220000;
Starlin Castro;1.038462;0.250000;0.428571;0.670000;3.000000;8.250000;0.108000;
Kyle Seager;1.000000;0.231000;0.217391;0.930000;2.440000;6.440000;0.147000;
Mookie Betts;1.038462;0.167000;0.300000;1.160000;3.760000;9.320000;0.241000;
Miguel Sano;1.181818;0.409000;-1.000000;1.470000;4.600000;5.520000;0.324000;
Anthony Rendon;1.040000;0.350000;0.166667;1.020000;5.230000;6.530000;0.257000;
Adam Frazier;1.130435;0.167000;-1.000000;1.380000;3.790000;8.320000;0.268000;
Michael Taylor;1.040000;0.217000;0.666667;1.020000;5.230000;6.530000;0.257000;
Matt Holliday;1.000000;0.333000;-1.000000;0.670000;3.000000;8.250000;0.108000;
Brett Gardner;1.040000;0.185000;0.232558;0.670000;3.000000;8.250000;0.333000;
Ian Desmond;1.000000;0.150000;0.571429;1.350000;3.910000;8.960000;0.269000;
Lorenzo Cain;1.000000;0.280000;0.000000;1.110000;2.710000;10.460000;0.193000;
Leury Garcia;1.086957;0.400000;-1.000000;1.160000;3.530000;7.590000;0.220000;
David Peralta;1.000000;0.222000;-1.000000;1.450000;4.360000;6.420000;0.282000;
Jorge Bonifacio;1.000000;0.292000;-1.000000;1.110000;2.710000;10.460000;0.193000;
Jedd Gyorko;1.136364;0.316000;0.200000;1.370000;4.520000;7.130000;0.271000;
Tommy Joseph;0.961538;0.250000;0.000000;1.620000;5.100000;4.410000;0.285000;
Orlando Arcia;1.000000;0.190000;-1.000000;1.240000;4.380000;9.120000;0.252000;
Mark Reynolds;1.000000;0.182000;0.205128;1.350000;3.910000;8.960000;0.269000;
Aaron Altherr;0.961538;0.238000;-1.000000;1.620000;5.100000;4.410000;0.285000;
Justin Upton;0.925926;0.471000;0.125000;1.150000;4.010000;6.970000;0.260000;
Yadier Molina;1.000000;0.182000;0.666667;1.370000;4.520000;7.130000;0.271000;
Brian Dozier;1.041667;0.185000;-1.000000;1.470000;4.600000;5.520000;0.324000;
J.T. Riddle;0.923077;0.269000;-1.000000;1.260000;4.270000;7.660000;0.276000;
Guillermo Heredia;0.960000;0.190000;-1.000000;0.930000;2.440000;6.440000;0.163000;
Jose Iglesias;1.043478;0.421000;0.000000;1.150000;4.010000;6.970000;0.260000;
Hunter Renfroe;0.888889;0.167000;0.142857;1.580000;5.430000;7.330000;0.321000;
Andrew McCutchen;0.923077;0.368000;0.352941;1.380000;3.790000;8.320000;0.190000;
Aaron Hicks;1.045455;0.458000;0.238095;0.670000;3.000000;8.250000;0.220500;
Miguel Cabrera;1.000000;0.389000;0.200000;1.150000;4.010000;6.970000;0.260000;
Brandon Drury;0.958333;0.214000;0.200000;1.450000;4.360000;6.420000;0.307000;
Josh Reddick;1.045455;0.263000;0.000000;1.600000;5.930000;7.340000;0.246000;
Adam Jones;1.095238;0.280000;-1.000000;1.660000;7.340000;8.510000;0.319000;
Christian Yelich;0.884615;0.240000;0.500000;1.260000;4.270000;7.660000;0.276000;
Jose Peraza;0.920000;0.160000;0.200000;0.950000;2.640000;6.360000;0.197000;
Keon Broxton;0.884615;0.143000;-1.000000;1.240000;4.380000;9.120000;0.252000;
Eugenio Suarez;0.884615;0.273000;0.153846;0.950000;2.640000;6.360000;0.197000;
J.D. Martinez;0.956522;0.350000;-1.000000;1.150000;4.010000;6.970000;0.260000;
Jackie Bradley Jr.;0.916667;0.350000;0.333333;1.160000;3.760000;9.320000;0.239000;
Nelson Cruz;0.846154;0.500000;0.302326;0.930000;2.440000;6.440000;0.163000;
Matt Wieters;1.000000;0.263000;-1.000000;1.020000;5.230000;6.530000;0.236000;
Gary Sanchez;1.000000;0.167000;0.400000;0.670000;3.000000;8.250000;0.108000;
Anthony Rizzo;0.880000;0.286000;0.333333;1.310000;4.600000;7.470000;0.248000;
