Jean Segura;1.555556;0.400000;0.250000;1.070000;3.140000;7.580000;0.172000;
Corey Dickerson;1.576923;0.407000;-1.000000;1.460000;5.010000;4.630000;0.162000;
Charlie Blackmon;1.481481;0.348000;0.000000;1.430000;4.330000;6.550000;0.242000;
Carlos Correa;1.583333;0.481000;0.222222;1.160000;2.970000;9.300000;0.193000;
Eric Hosmer;1.407407;0.364000;0.210526;1.300000;5.790000;6.270000;0.293000;
Matt Kemp;1.423077;0.391000;0.428571;1.450000;6.620000;5.920000;0.279000;
Xander Bogaerts;1.384615;0.348000;0.333333;1.260000;6.280000;6.280000;0.281000;
Marcell Ozuna;1.346154;0.423000;0.250000;1.550000;5.140000;7.340000;0.317000;
Ender Inciarte;1.346154;0.273000;-1.000000;1.450000;6.620000;5.920000;0.281000;
Jose Abreu;1.296296;0.276000;0.454545;1.100000;2.650000;7.150000;0.268000;
Mark Trumbo;1.307692;0.286000;0.310345;1.480000;4.210000;8.960000;0.311000;
Jose Altuve;1.259259;0.462000;0.185185;1.160000;2.970000;9.300000;0.193000;
Elvis Andrus;1.259259;0.481000;0.207547;0.880000;1.810000;8.010000;0.202000;
DJ LeMahieu;1.214286;0.217000;0.000000;1.430000;4.330000;6.550000;0.309000;
Zack Cozart;1.454545;0.391000;0.250000;1.440000;4.250000;6.840000;0.254000;
Devon Travis;1.333333;0.400000;0.300000;1.040000;3.320000;9.960000;0.226000;
Billy Hamilton;1.280000;0.182000;0.333333;1.440000;4.250000;6.840000;0.284500;
Justin Bour;1.192308;0.348000;-1.000000;1.550000;5.140000;7.340000;0.200000;
Chris Owings;1.240000;0.286000;-1.000000;1.230000;3.580000;6.180000;0.301000;
Neil Walker;1.291667;0.292000;0.333333;1.200000;3.650000;7.430000;0.252500;
Giancarlo Stanton;1.240000;0.421000;0.272727;1.550000;5.140000;7.340000;0.317000;
Adam Duvall;1.192308;0.320000;-1.000000;1.440000;4.250000;6.840000;0.254000;
Kyle Seager;1.148148;0.360000;0.333333;1.070000;3.140000;7.580000;0.253000;
Josh Harrison;1.148148;0.231000;0.666667;1.460000;4.950000;6.550000;0.248000;
Evan Longoria;1.107143;0.200000;-1.000000;1.460000;5.010000;4.630000;0.344000;
Aaron Judge;1.250000;0.409000;-1.000000;1.910000;6.350000;9.530000;0.281000;
Travis Shaw;1.363636;0.385000;-1.000000;0.950000;2.370000;9.240000;0.271000;
Ben Gamel;1.200000;0.389000;-1.000000;1.070000;3.140000;7.580000;0.253000;
Ryon Healy;1.200000;0.348000;-1.000000;1.050000;2.940000;9.890000;0.242000;
Starlin Castro;1.200000;0.292000;0.115385;1.910000;6.350000;9.530000;0.281000;
Kevin Kiermaier;1.071429;0.321000;-1.000000;1.460000;5.010000;4.630000;0.162000;
Melky Cabrera;1.111111;0.393000;0.250000;1.100000;2.650000;7.150000;0.233500;
Tim Beckham;1.153846;0.286000;-1.000000;1.460000;5.010000;4.630000;0.344000;
Buster Posey;1.208333;0.375000;-1.000000;1.460000;4.740000;8.050000;0.267000;
Yasmani Grandal;1.318182;0.250000;0.500000;1.350000;3.830000;8.630000;0.271000;
Nomar Mazara;1.208333;0.346000;0.363636;0.880000;1.810000;8.010000;0.111000;
Mark Reynolds;1.208333;0.286000;0.400000;1.430000;4.330000;6.550000;0.309000;
Brett Gardner;1.208333;0.250000;0.375000;1.910000;6.350000;9.530000;0.240000;
Jose Bautista;1.115385;0.333000;0.217391;1.040000;3.320000;9.960000;0.226000;
Danny Valencia;1.208333;0.320000;0.222222;1.070000;3.140000;7.580000;0.172000;
Eduardo Nunez;1.208333;0.300000;-1.000000;1.460000;4.740000;8.050000;0.267000;
Jake Lamb;1.115385;0.346000;-1.000000;1.230000;3.580000;6.180000;0.143000;
Jed Lowrie;1.115385;0.227000;0.333333;1.050000;2.940000;9.890000;0.212000;
Paul Goldschmidt;1.074074;0.136000;-1.000000;1.230000;3.580000;6.180000;0.301000;
George Springer;1.160000;0.481000;0.416667;1.160000;2.970000;9.300000;0.193000;
Avisail Garcia;1.115385;0.320000;0.111111;1.100000;2.650000;7.150000;0.268000;
Nick Markakis;1.115385;0.250000;0.666667;1.450000;6.620000;5.920000;0.281000;
Ian Desmond;1.115385;0.263000;0.333333;1.430000;4.330000;6.550000;0.309000;
Andrelton Simmons;1.035714;0.280000;0.333333;1.960000;7.850000;6.140000;0.325000;
Mookie Betts;1.115385;0.167000;0.400000;1.260000;6.280000;6.280000;0.281000;
Tim Anderson;1.333333;0.296000;0.083333;1.100000;2.650000;7.150000;0.268000;
Whit Merrifield;1.120000;0.500000;0.263158;1.300000;5.790000;6.270000;0.310000;
Chris Taylor;1.076923;0.208000;-1.000000;1.350000;3.830000;8.630000;0.330000;
Ryan Zimmerman;1.120000;0.421000;-1.000000;1.140000;2.640000;6.980000;0.279000;
Joey Votto;1.076923;0.150000;0.666667;1.440000;4.250000;6.840000;0.315000;
Didi Gregorius;1.166667;0.176000;0.000000;1.910000;6.350000;9.530000;0.240000;
Jose Peraza;1.120000;0.350000;-1.000000;1.440000;4.250000;6.840000;0.254000;
Aledmys Diaz;1.217391;0.222000;0.416667;1.450000;5.180000;9.420000;0.262000;
Michael Conforto;1.166667;0.190000;0.333333;1.200000;3.650000;7.430000;0.265000;
Dee Gordon;1.120000;0.450000;-1.000000;1.550000;5.140000;7.340000;0.200000;
Marwin Gonzalez;1.173913;0.450000;0.153846;1.160000;2.970000;9.300000;0.202500;
Joe Mauer;1.285714;0.409000;-1.000000;1.100000;3.200000;7.030000;0.243000;
Anthony Rendon;1.038462;0.364000;-1.000000;1.140000;2.640000;6.980000;0.279000;
Yolmer Sanchez;1.038462;0.273000;0.333333;1.100000;2.650000;7.150000;0.233500;
Guillermo Heredia;1.038462;0.421000;-1.000000;1.070000;3.140000;7.580000;0.172000;
Keon Broxton;1.125000;0.091000;-1.000000;0.950000;2.370000;9.240000;0.204000;
Jason Kipnis;1.080000;0.240000;0.344828;1.130000;2.390000;7.610000;0.354000;
Nolan Arenado;1.000000;0.143000;0.333333;1.430000;4.330000;6.550000;0.309000;
Domingo Santana;1.130435;0.300000;-1.000000;0.950000;2.370000;9.240000;0.204000;
Michael Brantley;1.181818;0.360000;0.321429;1.130000;2.390000;7.610000;0.354000;
Jordy Mercer;1.000000;0.333000;0.000000;1.460000;4.950000;6.550000;0.248000;
Aaron Altherr;1.040000;0.318000;-1.000000;1.190000;3.710000;3.500000;0.267000;
Michael Taylor;1.040000;0.261000;-1.000000;1.140000;2.640000;6.980000;0.279000;
Hernan Perez;1.130435;0.238000;-1.000000;0.950000;2.370000;9.240000;0.204000;
Lorenzo Cain;1.000000;0.240000;0.296296;1.300000;5.790000;6.270000;0.310000;
Daniel Murphy;1.086957;0.429000;-1.000000;1.140000;2.640000;6.980000;0.154000;
Tommy Joseph;0.961538;0.200000;-1.000000;1.190000;3.710000;3.500000;0.267000;
Leury Garcia;1.041667;0.240000;0.200000;1.100000;2.650000;7.150000;0.233500;
Alex Bregman;1.000000;0.333000;0.166667;1.160000;2.970000;9.300000;0.193000;
Carlos Gonzalez;1.000000;0.056000;0.218750;1.430000;4.330000;6.550000;0.242000;
Salvador Perez;0.961538;0.136000;0.514286;1.300000;5.790000;6.270000;0.310000;
Eugenio Suarez;0.961538;0.227000;-1.000000;1.440000;4.250000;6.840000;0.254000;
Rougned Odor;0.925926;0.200000;0.083333;0.880000;1.810000;8.010000;0.111000;
Trea Turner;0.961538;0.357000;-1.000000;1.140000;2.640000;6.980000;0.279000;
Tommy Pham;1.090909;0.350000;-1.000000;1.450000;5.180000;9.420000;0.262000;
Kendrys Morales;1.090909;0.381000;0.272727;1.040000;3.320000;9.960000;0.221000;
Victor Martinez;1.043478;0.333000;0.214286;1.240000;2.370000;7.710000;0.208500;
Curtis Granderson;0.960000;0.375000;0.250000;1.200000;3.650000;7.430000;0.265000;
Justin Smoak;0.960000;0.273000;0.166667;1.040000;3.320000;9.960000;0.221000;
Jedd Gyorko;1.090909;0.067000;0.090909;1.450000;5.180000;9.420000;0.262000;
Hunter Renfroe;0.888889;0.263000;-1.000000;1.380000;3.760000;7.750000;0.244000;
Edwin Encarnacion;0.960000;0.348000;0.291667;1.130000;2.390000;7.610000;0.201000;
Scott Schebler;0.960000;0.261000;-1.000000;1.440000;4.250000;6.840000;0.315000;
