Charlie Blackmon;1.555556;0.333000;0.363636;1.140000;3.280000;9.680000;0.196000;
Ender Inciarte;1.538462;0.452000;-1.000000;1.550000;4.910000;6.230000;0.296000;
Jean Segura;1.481481;0.174000;-1.000000;1.120000;3.170000;9.870000;0.179000;
Eric Hosmer;1.407407;0.296000;0.000000;1.000000;1.590000;9.530000;0.095000;
Matt Kemp;1.461538;0.345000;0.245902;1.550000;4.910000;6.230000;0.250000;
Paul Goldschmidt;1.370370;0.429000;-1.000000;0.330000;6.000000;12.000000;0.200000;
Corey Dickerson;1.423077;0.333000;0.333333;1.340000;3.960000;5.940000;0.500000;
Jose Abreu;1.384615;0.406000;0.500000;1.680000;5.360000;6.320000;0.311000;
Ryan Zimmerman;1.360000;0.350000;-1.000000;1.500000;5.790000;8.680000;0.230000;
Xander Bogaerts;1.307692;0.292000;0.333333;1.500000;5.840000;6.570000;0.327000;
Starlin Castro;1.307692;0.192000;0.000000;1.280000;3.830000;6.130000;0.276000;
DJ LeMahieu;1.214286;0.281000;0.666667;1.140000;3.280000;9.680000;0.211000;
Mark Trumbo;1.259259;0.370000;-1.000000;1.550000;5.630000;7.190000;0.293000;
Nick Markakis;1.269231;0.200000;0.400000;1.550000;4.910000;6.230000;0.296000;
Jed Lowrie;1.222222;0.520000;0.000000;1.600000;6.560000;7.310000;0.307000;
Kevin Pillar;1.269231;0.278000;-1.000000;1.190000;5.020000;7.880000;0.214000;
Buster Posey;1.280000;0.176000;0.500000;1.320000;4.070000;6.100000;0.231000;
Joey Votto;1.230769;0.348000;0.000000;1.390000;3.520000;7.830000;0.313000;
Jedd Gyorko;1.391304;0.333000;-1.000000;1.220000;3.670000;5.670000;0.230000;
Daniel Murphy;1.280000;0.375000;0.000000;1.500000;5.790000;8.680000;0.403000;
Brett Gardner;1.280000;0.250000;0.600000;1.280000;3.830000;6.130000;0.233000;
Michael Conforto;1.280000;0.563000;-1.000000;1.600000;5.850000;7.430000;0.333000;
Didi Gregorius;1.333333;0.360000;0.285714;1.280000;3.830000;6.130000;0.233000;
Jose Bautista;1.142857;0.476000;0.000000;1.190000;5.020000;7.880000;0.214000;
Josh Harrison;1.185185;0.300000;0.125000;1.310000;3.560000;12.290000;0.248000;
Billy Hamilton;1.280000;0.267000;-1.000000;1.390000;3.520000;7.830000;0.272000;
Miguel Sano;1.347826;0.343000;0.166667;1.220000;3.760000;10.720000;0.196000;
Justin Bour;1.148148;0.400000;-1.000000;1.170000;4.190000;7.040000;0.228000;
Carlos Correa;1.240000;0.077000;0.000000;1.860000;6.650000;6.850000;0.385000;
Chris Owings;1.192308;0.350000;-1.000000;0.330000;6.000000;12.000000;0.200000;
Avisail Garcia;1.192308;0.250000;0.461538;1.680000;5.360000;6.320000;0.311000;
Dustin Pedroia;1.240000;0.385000;0.388889;1.500000;5.840000;6.570000;0.327000;
Aaron Judge;1.200000;0.292000;-1.000000;1.280000;3.830000;6.130000;0.276000;
Marcell Ozuna;1.111111;0.292000;0.333333;1.170000;4.190000;7.040000;0.261000;
Keon Broxton;1.260870;0.375000;-1.000000;1.050000;2.450000;7.010000;0.233000;
Delino DeShields;1.115385;0.350000;-1.000000;1.790000;6.320000;6.890000;0.400000;
Hernan Perez;1.208333;0.211000;-1.000000;1.050000;2.450000;7.010000;0.233000;
Salvador Perez;1.115385;0.296000;0.500000;1.000000;1.590000;9.530000;0.121000;
Neil Walker;1.160000;0.286000;-1.000000;1.600000;5.850000;7.430000;0.294500;
Eduardo Nunez;1.115385;0.375000;0.000000;1.320000;4.070000;6.100000;0.231000;
Adam Duvall;1.115385;0.250000;0.333333;1.390000;3.520000;7.830000;0.231000;
Cody Bellinger;1.074074;0.208000;-1.000000;1.400000;4.800000;9.770000;0.284000;
Mookie Betts;1.115385;0.240000;0.333333;1.500000;5.840000;6.570000;0.327000;
Nolan Arenado;1.074074;0.242000;0.300000;1.140000;3.280000;9.680000;0.211000;
Trea Turner;1.115385;0.222000;-1.000000;1.500000;5.790000;8.680000;0.230000;
Kris Bryant;1.217391;0.250000;0.428571;1.140000;2.150000;11.470000;0.189000;
Devon Travis;1.120000;0.409000;-1.000000;1.190000;5.020000;7.880000;0.214000;
Nelson Cruz;1.120000;0.111000;-1.000000;1.120000;3.170000;9.870000;0.179000;
Travis Shaw;1.272727;0.238000;-1.000000;1.050000;2.450000;7.010000;0.152000;
Mark Reynolds;1.166667;0.333000;-1.000000;1.140000;3.280000;9.680000;0.211000;
Matt Holliday;1.120000;0.292000;-1.000000;1.280000;3.830000;6.130000;0.276000;
Josh Reddick;1.076923;0.313000;-1.000000;1.860000;6.650000;6.850000;0.247000;
Ben Gamel;1.076923;0.263000;-1.000000;1.120000;3.170000;9.870000;0.303000;
Jose Altuve;1.037037;0.208000;0.333333;1.860000;6.650000;6.850000;0.385000;
Elvis Andrus;1.037037;0.174000;-1.000000;1.790000;6.320000;6.890000;0.400000;
Tim Beckham;1.076923;0.167000;0.000000;1.340000;3.960000;5.940000;0.210000;
Adam Jones;1.076923;0.241000;-1.000000;1.550000;5.630000;7.190000;0.293000;
Yasmani Grandal;1.173913;0.316000;0.000000;1.400000;4.800000;9.770000;0.279000;
Michael Taylor;1.080000;0.304000;-1.000000;1.500000;5.790000;8.680000;0.230000;
Zack Cozart;1.227273;0.292000;0.333333;1.390000;3.520000;7.830000;0.231000;
Brandon Drury;1.125000;0.222000;-1.000000;0.330000;6.000000;12.000000;0.200000;
Leury Garcia;1.080000;0.250000;0.166667;1.680000;5.360000;6.320000;0.266500;
Bryce Harper;1.173913;0.136000;-1.000000;1.500000;5.790000;8.680000;0.403000;
Jose Peraza;1.080000;0.280000;0.333333;1.390000;3.520000;7.830000;0.231000;
Guillermo Heredia;1.038462;0.188000;0.000000;1.120000;3.170000;9.870000;0.179000;
Aledmys Diaz;1.173913;0.263000;-1.000000;1.220000;3.670000;5.670000;0.230000;
Evan Longoria;1.038462;0.348000;0.444444;1.340000;3.960000;5.940000;0.210000;
Domingo Santana;1.130435;0.167000;-1.000000;1.050000;2.450000;7.010000;0.233000;
Anthony Rendon;1.040000;0.313000;0.333333;1.500000;5.790000;8.680000;0.230000;
Tim Anderson;1.238095;0.333000;0.333333;1.680000;5.360000;6.320000;0.311000;
Scott Schebler;1.040000;0.286000;0.000000;1.390000;3.520000;7.830000;0.313000;
Carlos Gonzalez;1.083333;0.406000;0.250000;1.140000;3.280000;9.680000;0.196000;
Dee Gordon;1.000000;0.400000;-1.000000;1.170000;4.190000;7.040000;0.228000;
Giancarlo Stanton;0.962963;0.333000;0.250000;1.170000;4.190000;7.040000;0.261000;
Andrelton Simmons;0.928571;0.458000;-1.000000;1.030000;3.700000;8.880000;0.156000;
Ryon Healy;1.000000;0.280000;-1.000000;1.600000;6.560000;7.310000;0.333000;
Francisco Lindor;0.962963;0.250000;0.250000;1.170000;4.060000;7.650000;0.192500;
Melky Cabrera;0.962963;0.233000;0.357143;1.680000;5.360000;6.320000;0.266500;
Mike Trout;1.136364;0.389000;0.473684;1.030000;3.700000;8.880000;0.156000;
Danny Valencia;1.136364;0.182000;0.000000;1.120000;3.170000;9.870000;0.179000;
Kolten Wong;1.136364;0.429000;-1.000000;1.220000;3.670000;5.670000;0.240000;
Yolmer Sanchez;1.041667;0.179000;0.000000;1.680000;5.360000;6.320000;0.266500;
Justin Smoak;0.925926;0.250000;0.090909;1.190000;5.020000;7.880000;0.245000;
Jake Lamb;1.041667;0.318000;-1.000000;0.330000;6.000000;12.000000;0.000000;
Jonathan Villar;1.000000;0.294000;-1.000000;1.050000;2.450000;7.010000;0.192500;
Jonathan Schoop;1.000000;0.200000;0.666667;1.550000;5.630000;7.190000;0.293000;
Eugenio Suarez;0.961538;0.364000;0.166667;1.390000;3.520000;7.830000;0.231000;
Corey Seager;0.961538;0.273000;0.333333;1.400000;4.800000;9.770000;0.284000;
Kyle Seager;1.000000;0.227000;-1.000000;1.120000;3.170000;9.870000;0.303000;
Cesar Hernandez;0.961538;0.172000;-1.000000;1.610000;6.750000;8.040000;0.271000;
Manuel Margot;0.961538;0.143000;-1.000000;1.110000;3.280000;8.800000;0.250000;
Jason Kipnis;0.961538;0.296000;0.235294;1.170000;4.060000;7.650000;0.200000;
Manny Machado;0.961538;0.182000;0.333333;1.550000;5.630000;7.190000;0.293000;
Javier Baez;1.000000;0.615000;0.333333;1.140000;2.150000;11.470000;0.189000;
Chris Taylor;0.888889;0.333000;-1.000000;1.400000;4.800000;9.770000;0.274000;
Victor Martinez;1.043478;0.167000;0.222222;1.250000;4.850000;3.340000;0.242500;
Jayson Werth;1.043478;0.105000;0.333333;1.500000;5.790000;8.680000;0.230000;
Aaron Altherr;0.960000;0.259000;-1.000000;1.610000;6.750000;8.040000;0.297000;
J.T. Realmuto;1.043478;0.313000;-1.000000;1.170000;4.190000;7.040000;0.261000;
Jose Reyes;1.000000;0.267000;-1.000000;1.600000;5.850000;7.430000;0.294500;
Michael Brantley;1.043478;0.304000;0.000000;1.170000;4.060000;7.650000;0.200000;
Ian Desmond;1.090909;0.172000;0.250000;1.140000;3.280000;9.680000;0.211000;
Alex Bregman;0.923077;0.286000;0.333333;1.860000;6.650000;6.850000;0.385000;
Yadier Molina;1.090909;0.227000;-1.000000;1.220000;3.670000;5.670000;0.230000;
Ian Kinsler;1.090909;0.241000;0.190476;1.250000;4.850000;3.340000;0.275000;
Josh Bell;0.857143;0.231000;-1.000000;1.310000;3.560000;12.290000;0.236500;
Shin-Soo Choo;1.000000;0.235000;-1.000000;1.790000;6.320000;6.890000;0.156000;
Whit Merrifield;1.000000;0.381000;0.000000;1.000000;1.590000;9.530000;0.121000;
Cameron Maybin;0.920000;0.273000;-1.000000;1.030000;3.700000;8.880000;0.156000;
George Springer;0.958333;0.095000;0.428571;1.860000;6.650000;6.850000;0.385000;
Albert Pujols;1.000000;0.200000;0.444444;1.030000;3.700000;8.880000;0.156000;
Freddy Galvis;0.884615;0.200000;-1.000000;1.610000;6.750000;8.040000;0.271000;
Brandon Belt;0.851852;0.333000;0.428571;1.320000;4.070000;6.100000;0.211000;
Carlos Santana;0.851852;0.261000;0.200000;1.170000;4.060000;7.650000;0.192500;
Wil Myers;0.851852;0.095000;-1.000000;1.110000;3.280000;8.800000;0.250000;
Rougned Odor;0.851852;0.250000;-1.000000;1.790000;6.320000;6.890000;0.156000;
Joe Mauer;1.100000;0.318000;0.250000;1.220000;3.760000;10.720000;0.270000;
Hanley Ramirez;1.000000;0.304000;0.266667;1.500000;5.840000;6.570000;0.327000;
Tommy Joseph;0.916667;0.182000;-1.000000;1.610000;6.750000;8.040000;0.297000;
Ben Zobrist;0.956522;0.350000;0.250000;1.140000;2.150000;11.470000;0.196500;
Nomar Mazara;0.956522;0.353000;-1.000000;1.790000;6.320000;6.890000;0.156000;
Maikel Franco;0.956522;0.278000;0.333333;1.610000;6.750000;8.040000;0.297000;
Jordy Mercer;0.846154;0.381000;0.272727;1.310000;3.560000;12.290000;0.248000;
Logan Morrison;0.846154;0.294000;-1.000000;1.340000;3.960000;5.940000;0.500000;
Kendrys Morales;0.916667;0.300000;0.400000;1.190000;5.020000;7.880000;0.245000;
Christian Yelich;0.880000;0.118000;-1.000000;1.170000;4.190000;7.040000;0.228000;
Cory Spangenberg;0.916667;0.167000;0.000000;1.110000;3.280000;8.800000;0.195000;
Jose Ramirez;0.846154;0.150000;0.285714;1.170000;4.060000;7.650000;0.192500;
Andrew Benintendi;0.880000;0.353000;-1.000000;1.500000;5.840000;6.570000;0.230000;
Lorenzo Cain;0.846154;0.071000;0.000000;1.000000;1.590000;9.530000;0.121000;
Kole Calhoun;0.846154;0.176000;0.428571;1.030000;3.700000;8.880000;0.173000;
Odubel Herrera;0.846154;0.148000;0.333333;1.610000;6.750000;8.040000;0.245000;
Christian Arroyo;0.785714;0.154000;-1.000000;1.320000;4.070000;6.100000;0.231000;
Jorge Bonifacio;0.840000;0.269000;-1.000000;1.000000;1.590000;9.530000;0.121000;
Martin Maldonado;0.875000;0.190000;0.000000;1.030000;3.700000;8.880000;0.156000;
Trevor Plouffe;0.807692;0.286000;0.333333;1.600000;6.560000;7.310000;0.333000;
Dansby Swanson;0.840000;0.286000;-1.000000;1.550000;4.910000;6.230000;0.250000;
Jorge Polanco;1.000000;0.333000;-1.000000;1.220000;3.760000;10.720000;0.233000;
Brian Dozier;1.000000;0.270000;0.117647;1.220000;3.760000;10.720000;0.196000;
Jay Bruce;0.913043;0.154000;-1.000000;1.600000;5.850000;7.430000;0.333000;
Randal Grichuk;0.913043;0.190000;-1.000000;1.220000;3.670000;5.670000;0.230000;
Yangervis Solarte;0.807692;0.278000;0.000000;1.110000;3.280000;8.800000;0.222500;
Edwin Encarnacion;0.777778;0.304000;0.333333;1.170000;4.060000;7.650000;0.185000;
Mike Moustakas;0.913043;0.150000;0.000000;1.000000;1.590000;9.530000;0.095000;
Kevin Kiermaier;0.750000;0.217000;-1.000000;1.340000;3.960000;5.940000;0.500000;
Joe Panik;0.807692;0.192000;-1.000000;1.320000;4.070000;6.100000;0.211000;
Aaron Hicks;0.952381;0.118000;0.200000;1.280000;3.830000;6.130000;0.254500;
Brandon Phillips;0.909091;0.435000;0.200000;1.550000;4.910000;6.230000;0.250000;
Max Kepler;0.909091;0.344000;-1.000000;1.220000;3.760000;10.720000;0.270000;
Ezequiel Carrera;0.833333;0.067000;-1.000000;1.190000;5.020000;7.880000;0.276000;
Matt Carpenter;0.869565;0.182000;-1.000000;1.220000;3.670000;5.670000;0.240000;
Todd Frazier;0.800000;0.217000;0.071429;1.680000;5.360000;6.320000;0.311000;
Chris Davis;0.769231;0.111000;0.000000;1.550000;5.630000;7.190000;0.296000;
