2445;Sanchez, Gary;R;1144.14;0.893;1.008;0.739;1.13506;1.02; 
2377;Zunino, Mike;L;999.105;0.781;0.988;0.706;1.01124;0.96; 
2346;Perez, Salvador;R;967.39;0.846;1.053;0.73;0.918699;0.95; 
2314;Posey, Buster;R;920.589;0.923;0.876;0.568;1.0509;0.96; 
2639;Contreras, Willson;R;888.45;0.776;0.83;0.9;1.07042;1.02; 
2642;Smith, Kevan;R;886.82;0.691;0.79;1;1.12256;1.22; 
2359;Grandal, Yasmani;R;876.418;0.801;0.839;1.042;1.0446;0.95; 
2427;Realmuto, J.T.;L;875.145;0.802;0.839;0.852;1.04308;0.96; 
2345;Pina, Manny;L;869;0.801;0.869;0.824;1;1.02; 
2411;Barnhart, Tucker;R;745.698;0.734;0.792;0.635;0.941538;1.08; 
2231;Martin, Russell;R;730.096;0.749;0.719;0.687;1.01543;1.04; 
2325;Lucroy, Jonathan;R;725.748;0.662;0.63;0.521;1.15198;1.11; 
2209;Molina, Yadier;R;721.077;0.722;0.788;0.776;0.915072;0.94; 
2351;Maldonado, Martin;L;709.347;0.729;0.719;0.544;0.986574;1.11; 
2222;McCann, Brian;R;665.996;0.771;0.714;-1;0.932767;1.04; 
2318;Castro, Jason;R;619.512;0.678;0.602;0.501;1.02909;0.97; 
2328;Castillo, Welington;R;595;0.729;0.595;0.327;1;1.05; 
2357;d'Arnaud, Travis;R;543.449;0.746;0.718;0.5;0.756893;0.94; 
2296;Wieters, Matt;R;525.571;0.672;0.477;0.258;1.10183;1.02; 
2398;Vazquez, Christian;R;506.641;0.693;0.477;0.399;1.06214;0.9; 
2239;Stewart, Chris;R;0;-1;-1;-1;1.10761;1.02; 
2565;Hedges, Austin;R;0;-1;-1;-1;1;0.98; 
2387;Rupp, Cameron;L;0;-1;-1;-1;1.18598;0.98; 
2226;Mathis, Jeff;R;0;-1;-1;-1;1.09241;1.08; 
2372;Herrmann, Chris;R;0;-1;-1;-1;1.12672;1.11; 
2712;Narvaez, Omar;R;0;-1;-1;-1;1.17016;1.19; 
2375;Sucre, Jesus;L;-942.721;0.677;-1;1;0.942721;0.9; 
3210;Rizzo, Anthony;R;1306.32;0.904;1.09;1.053;1.19846;0.91; 
3217;Goldschmidt, Paul;R;1151.4;1.016;1.054;0.86;1.09241;1.08; 
3197;Morrison, Logan;L;1144.51;0.945;1.04;1.31;1.10049;0.99; 
3172;Votto, Joey;R;1114.69;1.051;1.203;1.517;0.926595;1.11; 
2291;Jaso, John;R;1102.22;0.786;0.962;1.015;1.14576;0.91; 
2769;Bellinger, Cody;R;1090.09;0.946;1.012;0.468;1.07716;0.97; 
3200;Smoak, Justin;R;1048.94;0.961;1.033;0.996;1.01543;1.04; 
2492;Bour, Justin;L;1047.41;0.922;0.812;0.875;1.28992;0.93; 
2407;Abreu, Jose;R;1042.86;0.855;0.929;0.99;1.12256;1.22; 
5165;Reynolds, Mark;L;1022.86;0.889;0.863;0.33;1.18524;1.22; 
3215;Hosmer, Eric;R;978.845;0.855;0.958;1.085;1.02176;0.97; 
2745;Mancini, Trey;R;963;0.897;0.963;0.481;1;1.05; 
2232;Napoli, Mike;R;938.864;0.707;0.815;0.966;1.15198;1.11; 
2670;Bell, Josh;R;884.983;0.765;0.799;0.551;1.10761;1.02; 
5203;Carpenter, Matt;R;878.424;0.816;0.932;0.571;0.942515;0.98; 
6177;Ramirez, Hanley;R;864.582;0.786;0.814;1.049;1.06214;0.9; 
2716;Gurriel, Yulieski;R;862.801;0.81;0.938;1.455;0.91983;1.04; 
7694;Duda, Lucas;R;835.432;0.908;0.804;0.761;1.03909;0.98; 
2361;Joseph, Tommy;L;830.188;0.749;0.7;0.615;1.18598;0.98; 
2574;Gallo, Joey;R;822.043;0.814;0.778;0.892;1.05661;1.04; 
3203;Moreland, Mitch;R;821.367;0.815;0.829;0.443;0.990792;0.99; 
6273;Gonzalez, Marwin;R;786.455;0.983;0.855;0.988;0.91983;1.04; 
7742;Myers, Wil;R;783;0.799;0.783;0.571;1;0.98; 
2189;Mauer, Joe;R;762.555;0.763;0.741;0.787;1.02909;0.97; 
3145;Morales, Kendrys;R;739.234;0.771;0.728;0.588;1.01543;1.04; 
3211;Belt, Brandon;R;716.253;0.809;0.824;1.167;0.869239;0.93; 
5149;Zimmerman, Ryan;R;712.881;0.982;0.647;0.485;1.10183;1.02; 
5196;Valencia, Danny;L;696.744;0.748;0.689;0.573;1.01124;0.96; 
5100;Pujols, Albert;L;576.159;0.662;0.584;0.745;0.986574;1.11; 
7590;Moss, Brandon;R;0;-1;-1;-1;1.02176;0.97; 
7564;Lind, Adam;R;-1058.67;0.917;-1;0.558;1.05867;0.92; 
4275;Gennett, Scooter;R;1133.23;0.965;1.223;1.237;0.926595;1.11; 
6268;Schoop, Jonathan;R;1006;0.892;1.006;0.917;1;1.05; 
6275;Dozier, Brian;R;953.377;0.759;0.803;0.652;1.18727;1.05; 
4252;Altuve, Jose;R;926.269;0.942;1.007;1.111;0.91983;1.04; 
2605;Drury, Brandon;R;924.181;0.788;0.846;0.6;1.09241;1.08; 
6247;Gordon, Dee;L;917.131;0.688;0.711;0.693;1.28992;0.93; 
2486;Odor, Rougned;R;837.892;0.661;0.793;1.293;1.05661;1.04; 
2621;Torreyes, Ronald;R;816.106;0.682;0.719;0.789;1.13506;1.02; 
6186;Pedroia, Dustin;R;814.661;0.756;0.767;0.909;1.06214;0.9; 
6270;Beckham, Tim;L;793.771;0.76;0.842;0.583;0.942721;0.9; 
2513;Baez, Javier;R;783.549;0.762;0.732;0.9;1.07042;1.02; 
4248;Harrison, Josh;R;778.652;0.793;0.703;0.41;1.10761;1.02; 
2496;Panik, Joe;R;771.884;0.74;0.888;0.757;0.869239;0.93; 
5116;Utley, Chase;R;741.086;0.71;0.688;0.567;1.07716;0.97; 
6200;Cabrera, Asdrubal;R;724.347;0.762;0.957;0.644;0.756893;0.94; 
2699;Merrifield, Whit;R;666.057;0.782;0.725;0.959;0.918699;0.95; 
4170;Cano, Robinson;L;523.475;0.817;0.785;0.791;0.666847;0.98; 
2467;Garcia, Greg;R;0;-1;-1;-1;0.942515;0.98; 
6296;Goins, Ryan;R;0;-1;-1;-1;1.01847;1.04; 
2748;Asuaje, Carlos;R;0;-1;-1;-1;1;0.97; 
6243;Espinosa, Danny;L;0;-1;-1;-1;0.986574;1.11; 
2408;Sanchez, Carlos;R;0;-1;-1;-1;1.12256;1.22; 
4247;LeMahieu, D.J.;L;0;-1;-1;-1;1.18524;1.22; 
5176;Murphy, Dan;R;0;-1;-1;-1;1.05867;0.92; 
4227;Turner, Justin;R;1268.14;1.044;1.214;1.443;1.0446;0.95; 
5216;Rendon, Anthony;R;1088.6;0.947;0.988;0.826;1.10183;1.02; 
2567;Shaw, Travis;L;1057;0.926;1.057;1.034;1;1.03; 
4230;Frazier, Todd;R;1030.51;0.782;0.918;1.221;1.12256;1.22; 
5204;Moustakas, Mike;R;1012.56;0.879;0.991;1.138;1.02176;0.97; 
2514;Lamb, Jake;R;1001.66;0.916;0.889;0.759;1.12672;1.11; 
5219;Arenado, Nolan;L;976.635;0.888;0.824;0.819;1.18524;1.22; 
5006;Beltre, Adrian;R;949.232;0.877;0.824;0.788;1.15198;1.11; 
5168;Headley, Chase;R;945.502;0.709;0.833;0.612;1.13506;1.02; 
2554;Bryant, Kris;R;908.788;0.899;0.849;0.618;1.07042;1.02; 
5220;Sano, Miguel;R;883.328;0.916;0.744;0.858;1.18727;1.05; 
2525;Franco, Maikel;L;846.792;0.662;0.714;0.718;1.18598;0.98; 
4261;Spangenberg, Cory;R;812;0.674;0.812;0.689;1;0.97; 
5187;Freese, David;R;811.88;0.757;0.733;1.145;1.10761;1.02; 
6195;Escobar, Yunel;L;791.232;0.763;0.802;0.842;0.986574;1.11; 
5214;Gyorko, Jedd;R;779.641;0.882;0.852;1.033;0.915072;0.94; 
5160;Longoria, Evan;L;712.697;0.741;0.756;0.53;0.942721;0.9; 
2720;Bregman, Alex;R;710.109;0.741;0.772;0.748;0.91983;1.04; 
2324;Donaldson, Josh;R;675.262;0.807;0.665;0.355;1.01543;1.04; 
2725;Rivera, T.J.;R;637.304;0.763;0.842;1.264;0.756893;0.94; 
6266;Machado, Manny;R;632;0.705;0.632;0.429;1;1.05; 
2424;Suarez, Eugenio;R;594.11;0.799;0.631;0.477;0.941538;1.08; 
5234;Flores, Wilmer;R;525.284;0.771;0.694;0.473;0.756893;0.94; 
5206;Seager, Kyle;L;506.803;0.733;0.76;0.618;0.666847;0.98; 
2582;Marrero, Deven;R;0;-1;-1;-1;1.06214;0.9; 
2615;Seager, Corey;R;1181.65;0.909;1.097;0.909;1.07716;0.97; 
6257;Escobar, Eduardo;R;1044.8;0.766;0.88;0.655;1.18727;1.05; 
6298;Owings, Chris;R;990.818;0.824;0.907;1.031;1.09241;1.08; 
2658;Arcia, Orlando;L;981;0.765;0.981;1.154;1;1.02; 
2576;Correa, Carlos;R;930.868;0.95;1.012;1.767;0.91983;1.04; 
2559;Russell, Addison;R;888.45;0.694;0.83;0.598;1.07042;1.02; 
6276;Mercer, Jordy;R;878.337;0.761;0.793;0.792;1.10761;1.02; 
6261;Galvis, Freddy;L;877.627;0.72;0.74;0.773;1.18598;0.98; 
6285;Gregorius, Didi;R;865.567;0.806;0.829;0.71;1.04411;1.03; 
6277;Simmons, Andrelton;L;854.373;0.769;0.866;0.982;0.986574;1.11; 
6295;Bogaerts, Xander;R;800.853;0.816;0.754;0.533;1.06214;0.9; 
2647;Story, Trevor;L;728.92;0.697;0.615;0.619;1.18524;1.22; 
2782;DeJong, Paul;R;681.729;0.744;0.745;0.574;0.915072;0.94; 
6187;Tulowitzki, Troy;R;634.645;0.663;0.625;0.708;1.01543;1.04; 
6178;Drew, Stephen;R;0;-1;-1;-1;1.05867;0.92; 
6139;Reyes, Jose;R;0;-1;-1;-1;0.756893;0.94; 
3181;Rosales, Adam;L;0;-1;-1;-1;0.940638;0.96; 
2596;Peraza, Jose;R;0;-1;-1;-1;0.941538;1.08; 
2764;Riddle, J.T.;L;0;-1;-1;-1;1.28992;0.93; 
6235;Tejada, Ruben;R;0;-1;-1;-1;1;1.05; 
6182;Aybar, Erick;R;0;-1;-1;-1;1;0.98; 
6220;Escobar, Alcides;R;0;-1;-1;-1;0.918699;0.95; 
6253;Crawford, Brandon;R;0;-1;-1;-1;0.869239;0.93; 
2440;Polanco, Jorge;R;0;-1;-1;-1;1.18727;1.05; 
2704;Anderson, Tim;R;0;-1;-1;-1;1.12256;1.22; 
2728;Judge, Aaron;R;1367.74;1.145;1.205;1.057;1.13506;1.02; 
7639;McCutchen, Andrew;R;1310.31;0.879;1.183;1.419;1.10761;1.02; 
7492;Granderson, Curtis;R;1304.06;0.813;1.255;1.065;1.03909;0.98; 
2523;Pederson, Joc;R;1191.34;0.803;1.106;1.017;1.07716;0.97; 
7657;Reddick, Josh;R;1130.51;0.888;1.212;1.244;0.932767;1.04; 
7580;Gomez, Carlos;R;1118.57;0.825;0.971;0.817;1.15198;1.11; 
2481;Springer, George;R;1048.61;0.968;1.14;1.157;0.91983;1.04; 
2775;Happ, Ian;R;1019.04;0.906;0.952;1.173;1.07042;1.02; 
2491;Peralta, David;R;1015.18;0.832;0.901;0.444;1.12672;1.11; 
7701;Harper, Bryce;R;1011.03;1.031;0.955;1.288;1.05867;0.92; 
2548;Rosario, Eddie;R;1000.27;0.791;0.972;0.825;1.02909;0.97; 
7513;Cabrera, Melky;R;997.953;0.763;0.889;1.106;1.12256;1.22; 
7683;Jay, Jon;R;991.124;0.79;0.827;0.942;1.19846;0.91; 
2499;Betts, Mookie;R;980.355;0.851;0.923;1.125;1.06214;0.9; 
2722;Benintendi, Andrew;R;973.949;0.825;0.983;1.429;0.990792;0.99; 
7793;Yelich, Christian;L;968.728;0.744;0.751;0.804;1.28992;0.93; 
7687;Nava, Daniel;L;964.204;0.838;0.813;1.188;1.18598;0.98; 
7780;Ozuna, Marcell;L;960.678;0.948;0.921;1;1.04308;0.96; 
7781;Puig, Yasiel;R;942.228;0.776;0.902;0.76;1.0446;0.95; 
7616;Bruce, Jay;R;933.107;0.845;0.898;0.558;1.03909;0.98; 
2780;Engel, Adam;R;918.251;0.765;0.818;0.539;1.12256;1.22; 
2688;Goodwin, Brian;R;914.689;0.838;0.864;0.653;1.05867;0.92; 
7500;Choo, Shin-Soo;R;909.741;0.792;0.861;0.656;1.05661;1.04; 
2783;Slater, Austin;R;909.029;0.82;0.865;0.618;1.0509;0.96; 
2451;Altherr, Aaron;L;882.371;0.856;0.744;0.516;1.18598;0.98; 
2459;Duvall, Adam;R;876.572;0.877;0.931;0.769;0.941538;1.08; 
7787;Dickerson, Corey;L;874.888;0.921;0.795;0.43;1.10049;0.99; 
7672;Stanton, Giancarlo;L;869.93;0.898;0.834;0.93;1.04308;0.96; 
2533;Pirela, Jose;R;868;0.868;0.868;0.84;1;0.98; 
2626;Broxton, Keon;L;863;0.779;0.863;0.368;1;1.02; 
7760;Garcia, Avisail;R;856.511;0.858;0.763;-1;1.12256;1.22; 
7690;Cain, Lorenzo;R;852.552;0.794;0.928;0.574;0.918699;0.95; 
2431;Santana, Domingo;L;847;0.846;0.847;1.101;1;1.02; 
7769;Davis, Khris;L;841.871;0.849;0.895;0.7;0.940638;0.96; 
7607;Blanco, Gregor;R;838.282;0.713;0.744;1;1.12672;1.11; 
2477;Souza Jr., Steven;L;818.282;0.862;0.868;0.951;0.942721;0.9; 
7577;Pence, Hunter;R;817.6;0.682;0.778;0.81;1.0509;0.96; 
2656;Martinez, Jose;R;808.009;0.794;0.883;0.579;0.915072;0.94; 
2575;Schebler, Scott;R;798.725;0.854;0.862;0.701;0.926595;1.11; 
7532;Cruz, Nelson;L;787.756;0.892;0.779;1.303;1.01124;0.96; 
2532;Pham, Tommy;R;781.471;0.881;0.854;1.131;0.915072;0.94; 
5130;Bautista, Jose;R;780.867;0.763;0.769;0.675;1.01543;1.04; 
2747;Renfroe, Hunter;R;757;0.739;0.757;1.04;1;0.98; 
7609;Span, Denard;R;750.153;0.779;0.863;0.898;0.869239;0.93; 
2685;Mazara, Nomar;R;750.193;0.763;0.71;0.661;1.05661;1.04; 
2508;Taylor, Chris;R;750.022;0.854;0.718;1.055;1.0446;0.95; 
2648;Tapia, Raimel;L;739.033;0.813;0.933;1.13;0.792104;1.19; 
7534;Maybin, Cameron;L;732.038;0.74;0.742;0.476;0.986574;1.11; 
7552;Jones, Adam;R;715;0.718;0.715;0.5;1;1.05; 
2443;Kepler, Max;R;714.188;0.771;0.694;1.124;1.02909;0.97; 
3208;Trumbo, Mark;R;712;0.728;0.712;0.911;1;1.05; 
7624;Gardner, Brett;R;711.039;0.802;0.681;0.894;1.04411;1.03; 
7600;Smith, Seth;R;708;0.752;0.708;0.353;1;0.97; 
2456;Polanco, Gregory;R;685.162;0.681;0.598;0.764;1.14576;0.91; 
7711;Blackmon, Charlie;L;679.625;0.936;0.858;0.828;0.792104;1.19; 
2589;Piscotty, Stephen;R;673.493;0.747;0.736;0.59;0.915072;0.94; 
4217;Young, Eric;L;660.018;0.755;0.669;-1;0.986574;1.11; 
2707;Frazier, Adam;R;657.664;0.713;0.574;0.411;1.14576;0.91; 
7799;Pillar, Kevin;R;652.923;0.726;0.643;0.685;1.01543;1.04; 
2539;Herrera, Odubel;L;634.227;0.688;0.692;0.526;0.916512;0.97; 
7752;Calhoun, Kole;L;592.612;0.722;0.799;0.896;0.741692;1.04; 
2654;Bonifacio, Jorge;R;592.561;0.764;0.645;0.63;0.918699;0.95; 
7734;Cespedes, Yoenis;R;588.106;0.877;0.777;0.358;0.756893;0.94; 
2663;Gamel, Ben;L;577.489;0.86;0.866;0.681;0.666847;0.98; 
7023;Beltran, Carlos;R;573.054;0.692;0.623;0.343;0.91983;1.04; 
2405;Szczur, Matt;R;0;-1;-1;-1;1;0.98; 
7800;Fuentes, Reymond;R;0;-1;-1;-1;1.12672;1.11; 
2703;Almora, Albert;R;0;-1;-1;-1;1.07042;1.02; 
5158;Gordon, Alex;R;0;-1;-1;-1;1.02176;0.97; 
3171;Pearce, Steven;R;0;-1;-1;-1;1.01543;1.04; 
2579;Buxton, Byron;R;0;-1;-1;-1;1.18727;1.05; 
2543;DeShields Jr., Delino;R;0;-1;-1;-1;1.15198;1.11; 
7557;Davis, Rajai;L;0;-1;-1;-1;0.940638;0.96; 
6264;Hamilton, Billy;R;0;-1;-1;-1;0.941538;1.08; 
2478;Taylor, Michael A.;R;0;-1;-1;-1;1.10183;1.02; 
7773;Bradley, Jackie;R;0;-1;-1;-1;0.990792;0.99; 
7692;Bourjos, Peter;L;-942.721;0.71;-1;-1;0.942721;0.9; 
2677;Margot, Manuel;R;-1000;0.733;-1;1.092;1;0.98; 
2678;Heredia, Guillermo;L;-1011.24;0.713;-1;-1;1.01124;0.96; 
7588;Ellsbury, Jacoby;R;-1044.11;0.716;-1;0.526;1.04411;1.03; 
