2398;Vazquez, Christian;R;13.4026;0.846;0.679;1.154;1.44659;1.09; 
2372;Herrmann, Chris;R;12.8363;-1;-1;-1;1.07166;1.13; 
2209;Molina, Yadier;R;12.8332;0.702;0.727;0.669;1.18191;1.22; 
2309;Avila, Alex;R;12.096;1.134;0.991;1.286;1;0.96; 
2646;Wolters, Tony;R;11.847;0.824;-1;0.857;1.11859;1.19; 
2445;Sanchez, Gary;R;11.2495;0.777;0.867;0.544;0.950772;1.02; 
2314;Posey, Buster;R;11.2661;0.958;0.991;0.57;1.12841;0.96; 
2571;Barnes, Austin;L;10.1581;-1;-1;-1;0.963306;0.95; 
2387;Rupp, Cameron;R;9.07764;0.777;0.92;0.457;1.0179;0.98; 
2296;Wieters, Matt;R;8.95401;0.8;0.847;0.728;0.91442;1.02; 
2345;Pina, Manny;L;8.67595;0.809;-1;-1;1.1531;0.99; 
2312;Flowers, Tyler;R;8.65804;0.912;0.96;1.071;0.920285;0.96; 
2373;Gattis, Evan;R;8.45679;0.778;0.708;0.698;0.880916;0.96; 
2358;Norris, Derek;R;8.32964;0.615;0.82;0.419;1.14971;1.05; 
2318;Castro, Jason;R;7.99591;0.66;0.618;0.598;1.24897;0.97; 
2565;Hedges, Austin;R;7.57708;0.677;0.641;0.377;0.905916;1.02; 
2362;Vogt, Stephen;R;7.52999;0.653;0.706;-1;0.987929;1.03; 
2427;Realmuto, J.T.;R;7.49505;0.813;0.74;0.944;1.01394;0.88; 
2233;Ruiz, Carlos;R;7.21324;-1;-1;-1;1.00267;1.09; 
2411;Barnhart, Tucker;R;6.46461;0.722;-1;-1;1.03071;0.98; 
2325;Lucroy, Jonathan;R;6.35065;0.728;0.885;0.849;0.872342;1.04; 
2485;Joseph, Caleb;R;5.81533;-1;-1;-1;0.931944;0.96; 
2351;Maldonado, Martin;R;5.82733;0.721;0.784;0.727;1.14172;0.88; 
2712;Narvaez, Omar;R;4.9707;0.609;-1;0.8;1.10166;0.96; 
2609;Maile, Luke;R;4.07992;-1;-1;-1;1.0059;1.04; 
3217;Goldschmidt, Paul;R;18.3361;1.035;1.044;1.163;1.07059;0.99; 
3172;Votto, Joey;R;17.3636;0.991;1.073;0.99;1.26955;0.97; 
5203;Carpenter, Matt;R;17.0157;0.836;0.901;0.619;1.09991;1.19; 
6177;Ramirez, Hanley;R;16.7139;0.785;0.949;1.1;1.44659;1.09; 
3197;Morrison, Logan;R;15.1613;0.885;0.962;1.004;1.23073;0.97; 
5149;Zimmerman, Ryan;R;15.0166;1.101;0.982;0.513;0.91442;1.02; 
2407;Abreu, Jose;R;14.0771;0.887;1.072;1.268;1.11723;1; 
5165;Reynolds, Mark;R;13.9936;0.967;0.888;0.625;0.764678;1.22; 
5235;Davidson, Matt;R;13.4068;0.846;0.739;1.367;1.11723;1; 
3203;Moreland, Mitch;R;13.3096;0.824;0.742;1.038;1.12109;1.12; 
3211;Belt, Brandon;R;13.1156;0.812;0.782;0.646;1.10178;0.93; 
6273;Gonzalez, Marwin;R;12.4315;1.007;1.237;1.17;0.880916;0.96; 
3196;Alonso, Yonder;R;12.2108;1.02;1.101;-1;0.987929;1.03; 
2492;Bour, Justin;R;11.7926;0.933;1.123;1.273;1.00921;0.95; 
7473;Holliday, Matt;R;11.7344;0.847;0.898;0.577;0.950772;1.02; 
2745;Mancini, Trey;R;11.4517;0.877;0.83;0.967;0.931944;0.96; 
