sea;124l;Bergman, Christian;4.150000;4.980000;5.110000;3.120000;8.679999;1.150000;-999.000000;-999.000000;
laa;119i;Shoemaker, Matt;4.500000;5.430000;5.220000;8.390000;44.000000;1.250000;-999.000000;-999.000000;
lad;1495;Kershaw, Clayton;2.430000;3.150000;3.070000;9.220000;55.680004;0.950000;-999.000000;-999.000000;
sdg;1856;Chacin, Jhoulys;5.120000;4.780000;4.530000;6.900000;45.680004;1.360000;-999.000000;-999.000000;
tam;106e;Cobb, Alex;3.650000;4.370000;4.470000;5.660000;49.339996;1.280000;-999.000000;-999.000000;
pit;110g;Cole, Gerrit;3.060000;3.680000;3.550000;8.460000;50.000000;1.060000;-999.000000;-999.000000;
hou;128q;McCullers, Lance;2.980000;3.050000;2.620000;10.610000;48.339996;1.120000;-999.000000;-999.000000;
chc;125a;Hendricks, Kyle;3.400000;4.350000;4.130000;7.710000;39.680004;1.210000;-999.000000;-999.000000;
det;133d;Fulmer, Michael;2.540000;3.550000;3.880000;8.220000;46.000000;1.000000;-999.000000;-999.000000;
nyy;103g;Pineda, Michael;3.270000;3.740000;2.640000;10.890000;41.339996;0.990000;-999.000000;-999.000000;
stl;101u;Leake, Mike;1.940000;3.240000;3.810000;6.220000;46.339996;0.990000;-999.000000;-999.000000;
tex;100y;Cashner, Andrew;2.430000;5.270000;5.950000;4.590000;33.339996;1.350000;-999.000000;-999.000000;
mil;1654;Garza, Matt;2.660000;3.810000;3.810000;7.230000;23.680002;1.180000;-999.000000;-999.000000;
bos;1457;Porcello, Rick;4.010000;3.950000;3.970000;9.490000;49.339996;1.340000;-999.000000;-999.000000;
oak;122d;Hahn, Jesse;2.740000;3.090000;4.520000;6.960000;42.680004;1.170000;-999.000000;-999.000000;
ari;111p;Corbin, Patrick;4.170000;4.260000;4.330000;7.150000;45.339996;1.390000;-999.000000;-999.000000;
mia;120t;Urena, Jose;1.980000;4.420000;5.250000;4.610000;27.340002;1.170000;-999.000000;-999.000000;
nym;113l;Harvey, Matt;5.630000;6.590000;5.150000;5.850000;40.000000;1.430000;-999.000000;-999.000000;
atl;125g;Foltynewicz, Mike;4.040000;4.680000;4.420000;7.820000;35.680004;1.350000;-999.000000;-999.000000;
sfo;1073;Cueto, Johnny;4.150000;4.290000;4.090000;7.960000;52.000000;1.230000;-999.000000;-999.000000;
bal;1879;Jimenez, Ubaldo;6.150000;6.580000;5.430000;6.420000;33.680004;1.510000;-999.000000;-999.000000;
was;108c;Turner, Jacob;3.310000;3.080000;4.440000;7.160000;16.340002;1.220000;-999.000000;-999.000000;
chw;100g;Gonzalez, Miguel;3.830000;4.640000;5.460000;5.640000;44.680004;1.410000;-999.000000;-999.000000;
kan;1531;Vargas, Jason;1.010000;2.290000;3.930000;7.860000;44.680004;0.920000;-999.000000;-999.000000;
tor;135x;Biagini, Joe;2.280000;2.410000;3.030000;7.810000;27.680002;0.870000;-999.000000;-999.000000;
cin;1630;Feldman, Scott;3.590000;4.210000;4.360000;6.420000;47.680004;1.220000;-999.000000;-999.000000;
cle;103m;Tomlin, Josh;5.870000;3.480000;3.590000;6.340000;38.339996;1.330000;-999.000000;-999.000000;
phi;137n;Eflin, Zach;2.810000;4.450000;4.920000;4.780000;32.000000;1.000000;-999.000000;-999.000000;
