sea;137w;Miranda, Ariel;4.170000;4.820000;4.890000;8.020000;58.339996;1.270000;-999.000000;-999.000000;
col;138w;Hoffman, Jeff;3.290000;2.990000;3.410000;11.200000;13.679999;0.880000;-999.000000;-999.000000;
hou;109o;Peacock, Brad;2.130000;1.790000;3.260000;13.500000;25.340002;0.990000;-999.000000;-999.000000;
bos;103s;Sale, Chris;2.770000;2.010000;2.570000;12.690000;78.000000;0.910000;-999.000000;-999.000000;
mil;132c;Davies, Zach;5.180000;5.370000;5.010000;6.280000;57.339996;1.640000;-999.000000;-999.000000;
nyy;130s;Severino, Luis;2.930000;3.150000;2.970000;10.130000;61.339996;1.080000;-999.000000;-999.000000;
pit;139j;Williams, Trevor;5.200000;4.710000;5.100000;6.190000;36.339996;1.320000;-999.000000;-999.000000;
min;136p;Berrios, Jose;2.700000;3.920000;4.450000;9.110000;26.680002;0.790000;-999.000000;-999.000000;
oak;117v;Gray, Sonny;4.720000;4.100000;3.390000;8.130000;34.339996;1.250000;-999.000000;-999.000000;
was;118k;Roark, Tanner;3.860000;3.760000;4.220000;7.710000;65.339996;1.290000;-999.000000;-999.000000;
laa;1188;Nolasco, Ricky;5.070000;5.720000;4.700000;7.910000;60.339996;1.390000;-999.000000;-999.000000;
tor;123u;Stroman, Marcus;3.280000;3.750000;3.560000;7.340000;68.679993;1.340000;-999.000000;-999.000000;
lad;133t;Maeda, Kenta;5.210000;4.320000;4.280000;8.570000;48.339996;1.280000;-999.000000;-999.000000;
bal;1994;Tillman, Chris;5.870000;5.010000;5.310000;6.260000;23.000000;1.870000;-999.000000;-999.000000;
phi;1261;Hellickson, Jeremy;4.450000;5.640000;5.910000;3.560000;60.680004;1.170000;-999.000000;-999.000000;
sdg;117x;Cosart, Jarred;4.500000;4.840000;6.600000;4.500000;20.000000;1.800000;-999.000000;-999.000000;
nym;141j;Pill, Tyler;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
tam;1217;Ramirez, Erasmo;3.660000;3.900000;3.910000;6.410000;39.339996;0.990000;-999.000000;-999.000000;
atl;106h;Teheran, Julio;4.820000;5.600000;5.480000;6.860000;61.680004;1.430000;-999.000000;-999.000000;
ari;138g;Shipley, Braden;6.750000;6.640000;8.840000;4.500000;4.000000;2.750000;-999.000000;-999.000000;
mia;103j;Worley, Vance;4.500000;5.540000;5.060000;3.600000;10.000000;0.900000;-999.000000;-999.000000;
chw;118u;Holmberg, David;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
stl;116r;Wacha, Michael;3.990000;3.600000;3.890000;8.700000;49.680004;1.330000;-999.000000;-999.000000;
det;1524;Verlander, Justin;4.500000;4.420000;5.140000;8.340000;68.000000;1.370000;-999.000000;-999.000000;
chc;125a;Hendricks, Kyle;3.750000;4.320000;3.950000;7.490000;57.680004;1.160000;-999.000000;-999.000000;
cle;109z;Bauer, Trevor;6.000000;4.080000;3.190000;11.530000;57.000000;1.390000;-999.000000;-999.000000;
sfo;109t;Moore, Matt;4.980000;4.880000;5.070000;7.480000;65.000000;1.460000;-999.000000;-999.000000;
tex;101g;Perez, Martin;4.190000;3.860000;4.400000;6.640000;62.339996;1.570000;-999.000000;-999.000000;
kan;141p;Skoglund, Eric;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
cin;132s;Garrett, Amir;6.000000;6.450000;4.940000;7.000000;45.000000;1.330000;-999.000000;-999.000000;
