was;1310;Scherzer, Max;1.370000;1.920000;3.800000;10.980000;19.680002;0.860000;-999.000000;-999.000000;
tex;110a;Darvish, Yu;3.280000;3.790000;4.090000;8.390000;24.680002;1.140000;-999.000000;-999.000000;
tor;123u;Stroman, Marcus;4.050000;3.090000;3.230000;5.850000;20.000000;1.400000;-999.000000;-999.000000;
bos;128v;Rodriguez, Eduardo;4.760000;5.780000;4.210000;11.910000;11.340001;1.410000;-999.000000;-999.000000;
pit;102g;Nova, Ivan;2.250000;3.140000;4.080000;3.600000;20.000000;0.950000;-999.000000;-999.000000;
atl;125g;Foltynewicz, Mike;4.260000;4.790000;5.860000;5.680000;12.679999;1.660000;-999.000000;-999.000000;
sea;1026;Gallardo, Yovani;6.190000;4.760000;4.900000;5.060000;16.000000;1.880000;-999.000000;-999.000000;
det;133d;Fulmer, Michael;3.000000;3.970000;4.190000;8.000000;18.000000;1.060000;-999.000000;-999.000000;
lad;1286;McCarthy, Brandon;2.120000;3.250000;3.740000;8.470000;17.000000;1.180000;-999.000000;-999.000000;
chw;1314;Holland, Derek;2.160000;4.400000;5.270000;7.020000;16.680002;1.200000;-999.000000;-999.000000;
cin;1897;Arroyo, Bronson;8.400000;7.270000;5.650000;5.400000;15.000000;1.530000;-999.000000;-999.000000;
stl;101u;Leake, Mike;0.840000;1.970000;3.290000;5.910000;21.340002;0.840000;-999.000000;-999.000000;
mia;114j;Koehler, Tom;5.400000;7.740000;5.640000;6.000000;15.000000;1.600000;-999.000000;-999.000000;
col;140b;Freeland, Kyle;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
nyy;140g;Montgomery, Jordan;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
phi;137n;Eflin, Zach;1.800000;3.340000;6.160000;7.200000;5.000000;1.200000;-999.000000;-999.000000;
cle;117u;Salazar, Danny;3.570000;2.340000;2.910000;13.750000;17.680002;1.360000;-999.000000;-999.000000;
nym;110h;Wheeler, Zack;5.520000;3.680000;3.600000;9.200000;14.679999;1.230000;-999.000000;-999.000000;
chc;1327;Lackey, John;4.000000;4.910000;3.790000;9.500000;18.000000;1.280000;-999.000000;-999.000000;
laa;137b;Wright, Daniel;6.750000;5.390000;9.360000;0.000000;4.000000;1.500000;-999.000000;-999.000000;
mil;118z;Nelson, Jimmy;4.420000;4.170000;4.260000;7.850000;18.340002;1.150000;-999.000000;-999.000000;
sdg;134z;Perdomo, Luis;8.440000;5.010000;3.570000;5.060000;5.340000;1.500000;-999.000000;-999.000000;
tam;126q;Andriese, Matt;3.380000;4.760000;4.090000;7.880000;16.000000;1.310000;-999.000000;-999.000000;
hou;133l;Musgrove, Joe;5.870000;5.680000;5.210000;5.280000;15.340001;1.630000;-999.000000;-999.000000;
kan;1050;Hammel, Jason;4.600000;3.330000;5.920000;5.170000;15.679999;1.660000;-999.000000;-999.000000;
sfo;1729;Samardzija, Jeff;6.160000;4.450000;2.920000;11.370000;19.000000;1.420000;-999.000000;-999.000000;
bal;116k;Gausman, Kevin;7.230000;4.530000;6.010000;6.270000;18.680002;2.040000;-999.000000;-999.000000;
ari;110c;Miller, Shelby;3.500000;3.140000;3.980000;8.500000;18.000000;1.280000;-999.000000;-999.000000;
oak;136c;Triggs, Andrew;0.000000;2.800000;4.500000;4.580000;17.680002;0.850000;-999.000000;-999.000000;
min;117k;Gibson, Kyle;6.910000;6.970000;5.320000;5.650000;14.340001;1.600000;-999.000000;-999.000000;
