was;1310;Scherzer, Max;2.940000;3.200000;3.910000;10.690000;33.680004;0.980000;-999.000000;-999.000000;
tam;126q;Andriese, Matt;3.860000;5.420000;4.470000;7.070000;28.000000;1.320000;-999.000000;-999.000000;
oak;133s;Cotton, Jharel;5.000000;3.660000;5.460000;6.330000;27.000000;1.590000;-999.000000;-999.000000;
chw;1314;Holland, Derek;2.170000;4.240000;5.210000;7.140000;29.000000;1.140000;-999.000000;-999.000000;
sea;137w;Miranda, Ariel;3.810000;5.210000;4.390000;8.310000;26.000000;1.230000;-999.000000;-999.000000;
tex;112p;Griffin, A.J.;4.110000;4.570000;4.450000;9.390000;15.340001;0.850000;-999.000000;-999.000000;
cin;136r;Adleman, Timothy;4.700000;6.200000;4.380000;8.800000;15.340001;1.110000;-999.000000;-999.000000;
sdg;134z;Perdomo, Luis;4.960000;3.260000;3.440000;7.160000;16.340002;1.290000;-999.000000;-999.000000;
col;140b;Freeland, Kyle;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
chc;1327;Lackey, John;5.100000;5.070000;3.800000;9.000000;30.000000;1.330000;-999.000000;-999.000000;
bal;128r;Wilson, Tyler;5.400000;5.940000;5.460000;7.200000;5.000000;1.800000;-999.000000;-999.000000;
pit;102g;Nova, Ivan;1.500000;2.800000;3.550000;5.500000;36.000000;0.750000;-999.000000;-999.000000;
mil;119m;Anderson, Chase;2.100000;2.970000;4.360000;7.200000;30.000000;1.070000;-999.000000;-999.000000;
phi;137n;Eflin, Zach;1.890000;4.820000;4.910000;5.210000;19.000000;0.680000;-999.000000;-999.000000;
stl;1628;Wainwright, Adam;6.120000;3.460000;3.380000;9.360000;25.000000;1.840000;-999.000000;-999.000000;
hou;133l;Musgrove, Joe;4.880000;4.980000;4.800000;6.180000;27.680002;1.340000;-999.000000;-999.000000;
mia;113p;Straily, Dan;4.150000;3.910000;4.440000;10.040000;26.000000;1.120000;-999.000000;-999.000000;
kan;1193;Kennedy, Ian;2.300000;3.930000;4.830000;8.040000;31.340002;0.990000;-999.000000;-999.000000;
min;117k;Gibson, Kyle;8.060000;7.080000;5.640000;5.240000;22.340002;1.840000;-999.000000;-999.000000;
ari;138g;Shipley, Braden;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
laa;129w;Meyer, Alex;4.910000;4.770000;5.260000;7.360000;3.680000;1.640000;-999.000000;-999.000000;
bos;1021;Kendrick, Kyle;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
