cle;132x;Clevinger, Mike;2.610000;3.620000;4.820000;9.580000;10.340001;1.260000;-999.000000;-999.000000;
sfo;1729;Samardzija, Jeff;5.260000;3.210000;2.960000;10.700000;53.000000;1.210000;-999.000000;-999.000000;
ari;123v;Ray, Robbie;4.570000;4.330000;3.800000;11.710000;45.339996;1.430000;-999.000000;-999.000000;
stl;115z;Martinez, Carlos;3.880000;4.080000;3.590000;10.540000;48.680004;1.290000;-999.000000;-999.000000;
mia;113p;Straily, Dan;3.560000;4.320000;4.990000;8.370000;43.000000;1.000000;-999.000000;-999.000000;
det;1524;Verlander, Justin;4.470000;4.070000;5.130000;9.120000;48.339996;1.430000;-999.000000;-999.000000;
chw;1581;Pelfrey, Mike;5.700000;6.180000;6.220000;3.040000;23.680002;1.390000;-999.000000;-999.000000;
pit;102g;Nova, Ivan;2.480000;3.450000;3.910000;5.470000;54.339996;1.030000;-999.000000;-999.000000;
bal;116k;Gausman, Kevin;7.190000;5.510000;5.490000;6.750000;41.339996;1.860000;-999.000000;-999.000000;
nym;110h;Wheeler, Zack;3.760000;4.260000;4.040000;8.220000;38.339996;1.230000;-999.000000;-999.000000;
hou;109s;Fiers, Michael;5.750000;8.330000;4.570000;8.250000;36.000000;1.470000;-999.000000;-999.000000;
atl;1122;Colon, Bartolo;6.800000;5.110000;5.270000;5.560000;43.680004;1.470000;-999.000000;-999.000000;
bos;109r;Pomeranz, Drew;5.290000;4.750000;4.000000;10.320000;34.000000;1.440000;-999.000000;-999.000000;
was;1310;Scherzer, Max;2.800000;3.120000;3.490000;11.520000;54.680004;0.950000;-999.000000;-999.000000;
oak;124d;Manaea, Sean;5.520000;3.850000;4.230000;10.430000;29.340002;1.230000;-999.000000;-999.000000;
laa;129w;Meyer, Alex;5.590000;4.640000;4.940000;9.780000;19.340002;1.600000;-999.000000;-999.000000;
tam;126q;Andriese, Matt;3.180000;4.550000;4.140000;8.340000;45.339996;1.320000;-999.000000;-999.000000;
phi;129i;Velasquez, Vincent;5.630000;5.380000;4.420000;9.160000;38.339996;1.380000;-999.000000;-999.000000;
tor;123n;Bolsinger, Mike;6.100000;4.400000;5.930000;6.100000;10.340001;1.650000;-999.000000;-999.000000;
col;133c;Senzatela, Antonio;3.310000;4.590000;4.870000;5.330000;49.000000;1.160000;-999.000000;-999.000000;
cin;136r;Adleman, Timothy;5.270000;5.550000;4.680000;8.560000;27.340002;1.320000;-999.000000;-999.000000;
nyy;121w;Tanaka, Masahiro;5.800000;5.470000;4.430000;7.000000;45.000000;1.440000;-999.000000;-999.000000;
sea;1026;Gallardo, Yovani;4.530000;4.340000;4.540000;6.310000;45.680004;1.380000;-999.000000;-999.000000;
tex;112p;Griffin, A.J.;3.150000;4.910000;5.090000;7.860000;34.339996;1.020000;-999.000000;-999.000000;
sdg;134z;Perdomo, Luis;4.190000;3.050000;3.060000;8.910000;34.339996;1.280000;-999.000000;-999.000000;
lad;137g;Urias, Julio;3.430000;4.420000;5.570000;4.710000;21.000000;1.290000;-999.000000;-999.000000;
