ari;1580;Greinke, Zack;3.280000;3.300000;4.110000;7.300000;24.680002;1.220000;-999.000000;-999.000000;
chw;100g;Gonzalez, Miguel;2.840000;4.030000;4.990000;7.110000;19.000000;1.370000;-999.000000;-999.000000;
laa;1820;Chavez, Jesse;5.000000;4.360000;3.760000;8.000000;18.000000;1.390000;-999.000000;-999.000000;
sfo;1657;Cain, Matt;3.310000;5.520000;5.840000;6.610000;16.340002;1.410000;-999.000000;-999.000000;
chc;1057;Anderson, Brett;4.400000;3.560000;3.880000;6.910000;14.340001;1.470000;-999.000000;-999.000000;
was;108c;Turner, Jacob;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
lad;114v;Ryu, Hyun-Jin;5.870000;7.180000;3.360000;9.980000;15.340001;1.500000;-999.000000;-999.000000;
min;1959;Hughes, Phil;5.400000;4.870000;4.980000;6.600000;15.000000;1.400000;-999.000000;-999.000000;
tex;101g;Perez, Martin;3.600000;4.640000;4.750000;7.200000;20.000000;1.850000;-999.000000;-999.000000;
kan;1531;Vargas, Jason;0.440000;1.200000;2.310000;10.020000;20.680002;0.770000;-999.000000;-999.000000;
mil;1654;Garza, Matt;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
tam;104z;Archer, Chris;3.200000;1.950000;3.420000;9.590000;25.340002;1.300000;-999.000000;-999.000000;
col;130x;Anderson, Tyler;7.320000;5.780000;4.450000;7.780000;19.680002;1.580000;-999.000000;-999.000000;
tor;1690;Liriano, Francisco;5.110000;3.140000;3.510000;12.410000;12.340001;1.540000;-999.000000;-999.000000;
sdg;1856;Chacin, Jhoulys;4.700000;4.140000;4.770000;5.870000;23.000000;1.300000;-999.000000;-999.000000;
bal;1879;Jimenez, Ubaldo;5.510000;5.710000;5.270000;4.960000;16.340002;1.470000;-999.000000;-999.000000;
cin;132s;Garrett, Amir;1.830000;2.270000;3.050000;9.610000;19.680002;0.860000;-999.000000;-999.000000;
pit;137t;Kuhl, Chad;2.600000;3.080000;5.630000;7.270000;17.340002;1.150000;-999.000000;-999.000000;
