"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Charlie Blackmon","Rockies","ATL @ COL","CF","4.87","1.43",".87",".26",".08",".22",".87",".71",".11",".06",".62",".73","9.87","15.33","11.71","7859"
"Josh Donaldson","Blue Jays","TOR @ TEX","3B","4.85","1.12",".60",".20",".01",".31",".89",".71",".03",".02",".93",".85","9.77","15.20","11.25","5038"
"Freddie Freeman","Braves","ATL @ COL","1B","4.72","1.32",".70",".35",".03",".24",".79",".81",".04",".03",".69",".85","9.63","15.01","11.26","5361"
"Mike Trout","Angels","OAK @ LAA","CF","4.51","1.17",".65",".21",".03",".28",".79",".66",".13",".06",".71",".73","9.42","14.62","11.04","10155"
"Nolan Arenado","Rockies","ATL @ COL","3B","4.65","1.27",".70",".30",".04",".22",".79",".87",".02",".02",".58",".62","9.20","14.39","10.75","9777"
"Joey Gallo","Rangers","TOR @ TEX","1B","4.53",".92",".36",".15",".02",".39",".78",".79",".04",".02",".63","1.44","9.15","14.27","10.52","14128"
"Giancarlo Stanton","Yankees","BAL @ NYY","LF","4.39",".98",".42",".17",".00",".39",".71",".83",".01",".01",".54","1.37","8.82","13.79","10.20","4949"
"Kris Bryant","Cubs","CHC @ MIL","3B","4.74","1.18",".70",".23",".03",".23",".79",".58",".05",".03",".66","1.09","8.55","13.27","10.04","15429"
"Justin Smoak","Blue Jays","TOR @ TEX","1B","4.75","1.11",".62",".22",".00",".27",".70",".77",".01",".01",".64",".98","8.55","13.35","9.93","9054"
"Jose Altuve","Astros","SD @ HOU","2B","4.49","1.35",".90",".27",".02",".15",".72",".68",".13",".06",".45",".54","8.45","13.16","10.10","5417"
"George Springer","Astros","SD @ HOU","CF","4.72","1.18",".70",".23",".02",".23",".78",".63",".06",".04",".59",".88","8.49","13.21","9.97","12856"
"Anthony Rizzo","Cubs","CHC @ MIL","1B","4.63","1.11",".62",".23",".02",".24",".70",".70",".04",".03",".65",".79","8.47","13.20","9.89","3473"
"Carlos Correa","Astros","SD @ HOU","SS","4.38","1.20",".72",".24",".02",".22",".69",".82",".04",".02",".52",".85","8.43","13.19","9.89","14162"
"Ozzie Albies","Braves","ATL @ COL","2B","4.84","1.30",".83",".25",".11",".12",".77",".60",".15",".08",".36",".86","8.28","12.87","9.95","16556"
"Kyle Schwarber","Cubs","CHC @ MIL","LF","4.43",".97",".50",".15",".03",".30",".64",".80",".03",".02",".56","1.32","8.28","12.95","9.61","16478"
"Aaron Judge","Yankees","BAL @ NYY","RF","4.49",".90",".46",".14",".01",".29",".75",".62",".05",".03",".75","1.53","8.30","12.91","9.55","15640"
"Matt Olson","Athletics","OAK @ LAA","1B","4.33",".98",".47",".16",".01",".34",".65",".76",".01",".01",".43","1.14","8.11","12.68","9.46","14344"
"Carlos Gonzalez","Rockies","ATL @ COL","RF","4.54","1.16",".69",".30",".02",".16",".67",".79",".02",".01",".58",".84","8.07","12.64","9.43","7287"
"Alex Bregman","Astros","SD @ HOU","3B","4.60","1.18",".71",".28",".04",".15",".77",".58",".09",".05",".51",".68","8.06","12.54","9.52","17678"
"DJ LeMahieu","Rockies","ATL @ COL","2B","4.75","1.38","1.03",".23",".05",".06",".78",".56",".07",".04",".60",".52","7.95","12.36","9.51","9874"
"Shin-Soo Choo","Rangers","TOR @ TEX","DH","4.65","1.04",".64",".18",".01",".21",".72",".52",".07",".05",".66",".84","7.86","12.20","9.20","3174"
"Joey Votto","Reds","CIN @ PIT","1B","4.59","1.09",".71",".23",".01",".14",".63",".56",".03",".01",".90",".57","7.81","12.13","9.09","4314"
"Randal Grichuk","Blue Jays","TOR @ TEX","RF","4.42","1.00",".48",".23",".02",".26",".62",".73",".04",".03",".35","1.34","7.69","12.03","9.01","10243"
"Justin Upton","Angels","OAK @ LAA","LF","4.42","1.01",".54",".22",".01",".24",".60",".70",".05",".03",".45","1.15","7.67","11.98","8.99","5222"
"Willson Contreras","Cubs","CHC @ MIL","C","4.53","1.09",".67",".21",".01",".21",".62",".73",".04",".03",".46","1.09","7.64","11.95","8.99","11609"
"Khris Davis","Athletics","OAK @ LAA","DH","4.44",".95",".48",".17",".01",".29",".62",".73",".02",".01",".42","1.25","7.63","11.93","8.90","9112"
"Edwin Encarnacion","Indians","KC @ CLE","DH","4.29",".86",".44",".17",".01",".25",".61",".67",".01",".01",".75",".98","7.66","11.95","8.79","2151"
"Josh Reddick","Astros","SD @ HOU","RF","4.28","1.16",".76",".22",".04",".14",".62",".72",".05",".03",".44",".57","7.54","11.80","8.93","3892"
"Steve Pearce","Blue Jays","TOR @ TEX","LF","4.52","1.05",".62",".22",".01",".19",".63",".68",".02",".01",".54",".81","7.49","11.70","8.76","9957"
"Ender Inciarte","Braves","ATL @ COL","CF","4.95","1.41","1.06",".23",".06",".06",".67",".44",".13",".07",".39",".67","7.38","11.43","9.03","4922"
"Devon Travis","Blue Jays","TOR @ TEX","2B","4.97","1.26",".81",".30",".01",".14",".68",".53",".07",".04",".32",".98","7.40","11.51","8.89","13862"
"Trevor Story","Rockies","ATL @ COL","SS","4.21",".98",".53",".24",".04",".16",".61",".64",".06",".04",".57","1.24","7.48","11.66","8.73","12564"
"Ian Desmond","Rockies","ATL @ COL","LF","4.43","1.14",".78",".21",".02",".13",".60",".70",".09",".05",".43","1.00","7.40","11.58","8.79","6885"
"Zack Cozart","Angels","OAK @ LAA","3B","4.63","1.14",".70",".22",".03",".20",".69",".53",".02",".02",".43",".69","7.42","11.53","8.81","2616"
"Kurt Suzuki","Braves","ATL @ COL","C","4.52","1.14",".73",".26",".01",".15",".60",".74",".01",".01",".44",".60","7.34","11.50","8.65","8259"
"Francisco Lindor","Indians","KC @ CLE","SS","4.61","1.09",".64",".25",".03",".17",".60",".54",".09",".05",".45",".71","7.35","11.41","8.73","12916"
"Manny Machado","Orioles","BAL @ NYY","SS","4.61","1.08",".65",".20",".01",".23",".63",".53",".06",".04",".39",".83","7.28","11.32","8.65","11493"
"Gary Sanchez","Yankees","BAL @ NYY","C","4.18",".99",".54",".17",".00",".28",".58",".68",".02",".02",".34",".99","7.29","11.38","8.58","11442"
