"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Yankees","MIA @ NYY","LF","4.46","1.02",".39",".18",".01",".44",".83","1.01",".01",".01",".75","1.26","10.30","16.11","11.77","4949"
"Aaron Judge","Yankees","MIA @ NYY","RF","4.56",".96",".43",".16",".01",".35",".95",".76",".05",".03","1.05","1.32","10.14","15.78","11.51","15640"
"Gary Sanchez","Yankees","MIA @ NYY","C","4.25","1.03",".49",".19",".00",".34",".70",".85",".02",".02",".46",".93","8.59","13.45","9.98","11442"
"Rhys Hoskins","Phillies","PHI @ ATL","LF","4.45",".94",".44",".21",".02",".27",".65",".75",".03",".02",".74",".94","8.37","13.06","9.63","16472"
"Freddie Freeman","Braves","PHI @ ATL","1B","4.39","1.11",".60",".30",".02",".19",".63",".61",".03",".03",".68",".85","8.01","12.44","9.36","5361"
"Teoscar Hernandez","Blue Jays","KC @ TOR","RF","4.50","1.00",".49",".26",".03",".22",".66",".58",".12",".08",".46","1.24","7.81","12.14","9.18","13066"
"Michael Conforto","Mets","WSH @ NYM","CF","4.29","1.01",".53",".21",".02",".25",".63",".66",".02",".01",".56","1.03","7.80","12.16","9.11","16376"
"Yasiel Puig","Dodgers","LAD @ SD","RF","4.57","1.11",".64",".24",".02",".21",".61",".64",".08",".05",".44",".79","7.70","11.99","9.11","14225"
"Steve Pearce","Blue Jays","KC @ TOR","LF","4.61","1.08",".59",".26",".01",".22",".69",".54",".02",".01",".56",".75","7.70","11.95","9.03","9957"
"Chris Taylor","Dodgers","LAD @ SD","CF","4.79","1.19",".70",".28",".06",".15",".61",".49",".11",".06",".41","1.05","7.53","11.67","9.05","13757"
"Khris Davis","Athletics","CWS @ OAK","DH","4.34",".88",".43",".19",".01",".25",".63",".74",".01",".01",".57","1.17","7.60","11.90","8.76","9112"
"Bryce Harper","Nationals","WSH @ NYM","RF","4.37",".89",".46",".18",".01",".24",".57",".56",".05",".03",".75","1.11","7.59","11.79","8.79","11579"
"Justin Smoak","Blue Jays","KC @ TOR","1B","4.39",".96",".51",".22",".01",".23",".62",".62",".01",".01",".66",".95","7.57","11.79","8.77","9054"
"Matt Olson","Athletics","CWS @ OAK","1B","4.23",".86",".42",".18",".01",".25",".62",".69",".01",".01",".61","1.14","7.54","11.78","8.67","14344"
"Matt Joyce","Athletics","CWS @ OAK","LF","4.66",".95",".50",".25",".01",".19",".64",".51",".03",".02",".78",".84","7.55","11.71","8.73","3353"
"Nelson Cruz","Mariners","HOU @ SEA","DH","4.21",".97",".55",".16",".00",".26",".57",".68",".01",".01",".49","1.00","7.29","11.39","8.52","2434"
"Charlie Blackmon","Rockies","COL @ PIT","CF","4.59","1.09",".73",".19",".04",".13",".53",".58",".09",".05",".57",".82","7.24","11.26","8.60","7859"
"Ozzie Albies","Braves","PHI @ ATL","2B","4.50","1.14",".70",".25",".07",".12",".64",".49",".14",".08",".32",".86","7.20","11.18","8.67","16556"
"Scott Kingery","Phillies","PHI @ ATL","2B","4.77","1.15",".69",".26",".03",".17",".58",".46",".12",".07",".30","1.06","7.15","11.07","8.62","17975"
"Carlos Santana","Phillies","PHI @ ATL","1B","4.65",".96",".54",".24",".02",".17",".65",".46",".04",".02",".68",".60","7.23","11.21","8.42","2396"
"Matt Chapman","Athletics","CWS @ OAK","3B","4.13",".88",".42",".21",".03",".23",".55",".64",".04",".03",".49","1.04","7.19","11.21","8.37","16505"
"Aaron Hicks","Yankees","MIA @ NYY","CF","4.14",".83",".47",".16",".02",".18",".59",".53",".09",".05",".76",".86","7.21","11.20","8.33","5297"
"Asdrubal Cabrera","Mets","WSH @ NYM","2B","4.38","1.13",".68",".26",".01",".18",".65",".54",".03",".02",".35",".59","7.09","11.04","8.44","4962"
"Matt Kemp","Dodgers","LAD @ SD","LF","4.35","1.08",".62",".24",".01",".21",".56",".66",".02",".01",".31",".95","7.06","11.03","8.37","5631"
"Starling Marte","Pirates","COL @ PIT","CF","4.38","1.11",".78",".19",".04",".10",".53",".52",".18",".08",".42",".77","7.00","10.86","8.43","9241"
"Tyler Austin","Yankees","MIA @ NYY","1B","4.04",".81",".39",".17",".01",".24",".55",".63",".04",".02",".55","1.34","7.07","11.03","8.17","11850"
"Todd Frazier","Mets","WSH @ NYM","3B","4.20",".85",".43",".19",".01",".22",".54",".65",".03",".02",".55",".82","7.05","11.02","8.17","785"
