"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Nolan Arenado","Rockies","SD @ COL","3B","4.51","1.35",".73",".31",".03",".28",".84",".91",".02",".02",".49",".52","9.72","15.21","11.41","9777"
"Mike Trout","Angels","LAA @ TEX","CF","4.78","1.18",".66",".23",".03",".26",".82",".68",".14",".07",".83",".77","9.72","15.08","11.32","10155"
"Rhys Hoskins","Phillies","CIN @ PHI","LF","4.37",".96",".44",".20",".01",".32",".77",".89",".03",".02",".92",".89","9.54","14.91","10.87","16472"
"Bryce Harper","Nationals","ATL @ WSH","RF","4.37","1.06",".56",".19",".01",".30",".76",".76",".05",".03",".83",".76","9.28","14.45","10.71","11579"
"Charlie Blackmon","Rockies","SD @ COL","CF","4.74","1.41",".91",".24",".06",".20",".81",".57",".11",".06",".44",".75","8.82","13.67","10.59","7859"
"Trevor Story","Rockies","SD @ COL","SS","4.41","1.15",".59",".29",".04",".23",".70",".84",".06",".03",".50","1.19","8.77","13.71","10.25","12564"
"Michael Conforto","Mets","NYM @ MIA","CF","4.90","1.17",".66",".23",".03",".24",".78",".59",".03",".02",".71","1.03","8.65","13.43","10.13","16376"
"Yoenis Cespedes","Mets","NYM @ MIA","LF","4.79","1.21",".71",".21",".02",".27",".76",".71",".02",".02",".47",".90","8.53","13.30","10.05","13110"
"Jay Bruce","Mets","NYM @ MIA","RF","4.68","1.10",".58",".24",".03",".25",".69",".72",".02",".02",".51",".86","8.23","12.85","9.63","9892"
"Jose Altuve","Astros","HOU @ MIN","2B","4.71","1.31",".91",".24",".02",".14",".67",".62",".14",".06",".52",".57","8.15","12.66","9.75","5417"
"Carlos Santana","Phillies","CIN @ PHI","1B","4.58",".98",".55",".22",".01",".20",".77",".57",".03",".02",".84",".60","8.13","12.64","9.36","2396"
"Carlos Correa","Astros","HOU @ MIN","SS","4.61","1.15",".73",".23",".01",".19",".62",".74",".04",".02",".57",".89","7.98","12.46","9.38","14162"
"George Springer","Astros","HOU @ MIN","CF","4.94","1.12",".71",".20",".01",".20",".72",".55",".06",".04",".65",".92","8.00","12.42","9.40","12856"
"Eric Hosmer","Padres","SD @ COL","1B","4.57","1.28",".83",".26",".01",".18",".65",".67",".03",".01",".47",".80","7.89","12.30","9.40","3516"
"Alex Bregman","Astros","HOU @ MIN","3B","4.82","1.16",".71",".26",".03",".15",".72",".55",".09",".06",".55",".71","7.89","12.26","9.33","17678"
